bodyId,cell_type,side,coords,idx,nt,sign
48166,MeTu1,right,,10581,acetylcholine,1
48170,Mi1,right,"10,26",10582,acetylcholine,1
48175,Tm16,right,,10583,acetylcholine,1
48180,MeLo7,right,,10584,acetylcholine,1
48183,T1,right,"-5,13",10585,unclear,1
48186,TmY3,right,,10586,acetylcholine,1
48187,Tm2,right,"-1,33",10587,acetylcholine,1
48191,Tm2,right,"-12,28",10588,acetylcholine,1
48192,Mi4,right,"-3,27",10589,gaba,-1
48193,Tm1,right,"-10,36",10590,acetylcholine,1
48196,MeLo4,right,,10591,acetylcholine,1
48200,Cm10,right,,10592,gaba,-1
48202,T1,right,"3,59",10593,unclear,1
48203,LC28,right,,10594,acetylcholine,1
48204,Tm1,right,"15,47",10595,acetylcholine,1
48208,LC12,right,,10596,unclear,1
48209,L1,right,"-13,51",10597,glutamate,-1
48211,Tm1,right,"17,37",10598,acetylcholine,1
48214,Tm1,right,"11,35",10599,acetylcholine,1
48216,LC16,right,,10600,acetylcholine,1
48217,Mi4,right,"-7,37",10601,gaba,-1
48221,LC12,right,,10602,unclear,1
48223,Pm1,right,,10603,gaba,-1
48224,LPi3412,right,,10604,glutamate,-1
48225,TmY9a,right,,10605,acetylcholine,1
48227,Mi4,right,"-8,34",10606,gaba,-1
48229,LC12,right,,10607,unclear,1
48230,LC12,right,,10608,unclear,1
48234,MeTu3b,right,,10609,acetylcholine,1
48235,L3,right,"0,58",10610,acetylcholine,1
48237,T1,right,"-8,56",10611,unclear,1
48238,Tm36,right,,10612,acetylcholine,1
48244,MeLo3b,right,,10613,acetylcholine,1
48247,Mi1,right,"-13,21",10614,acetylcholine,1
48250,C3,right,"-8,32",10615,gaba,-1
48253,Mi1,right,"-5,63",10616,acetylcholine,1
48256,LC10c-1,right,,10617,acetylcholine,1
48258,C3,right,"-2,34",10618,gaba,-1
48259,Tm2,right,"-6,32",10619,acetylcholine,1
48260,Cm22,right,,10620,gaba,-1
48263,LT81,right,,10621,unclear,1
48266,Dm12,right,,10622,glutamate,-1
48267,TmY3,right,,10623,acetylcholine,1
48268,Pm1,right,,10624,gaba,-1
48271,LLPC2,right,,10625,acetylcholine,1
48272,Tm1,right,"-7,51",10626,acetylcholine,1
48273,C3,right,"-9,21",10627,gaba,-1
48276,LC21,right,,10628,acetylcholine,1
48281,TmY5a,right,,10629,glutamate,-1
48283,TmY3,right,,10630,acetylcholine,1
48286,Mi1,right,"7,47",10631,acetylcholine,1
48288,Y12,right,,10632,glutamate,-1
48289,Tm1,right,"-6,24",10633,acetylcholine,1
48295,LLPC2,right,,10634,acetylcholine,1
48297,LC12,right,,10635,unclear,1
48300,Tlp12,right,,10636,glutamate,-1
48302,Tm1,right,"-2,20",10637,acetylcholine,1
48303,LC18,right,,10638,acetylcholine,1
48304,Mi4,right,"-10,46",10639,gaba,-1
48306,Mi1,right,"5,15",10640,acetylcholine,1
48307,LC21,right,,10641,acetylcholine,1
48310,Mi4,right,"-4,26",10642,gaba,-1
48311,Li14,right,,10643,glutamate,-1
48317,LC28,right,,10644,acetylcholine,1
48320,TmY3,right,,10645,acetylcholine,1
48321,LC10c-1,right,,10646,acetylcholine,1
48322,Li34b,right,,10647,gaba,-1
48326,Tm38,right,,10648,acetylcholine,1
48327,LLPC3,right,,10649,acetylcholine,1
48333,LC26,right,,10650,unclear,1
48334,Tm2,right,"-9,43",10651,acetylcholine,1
48336,Cm16,right,,10652,glutamate,-1
48340,Tm31,right,,10653,glutamate,-1
48341,LPC1,right,,10654,acetylcholine,1
48345,Tm1,right,"2,62",10655,acetylcholine,1
48346,Mi1,right,"-1,11",10656,acetylcholine,1
48349,Mi1,right,"-6,56",10657,acetylcholine,1
48350,Tm1,right,"-9,25",10658,acetylcholine,1
48353,Tm2,right,"-6,38",10659,acetylcholine,1
48354,TmY5a,right,,10660,glutamate,-1
48357,MeLo7,right,,10661,acetylcholine,1
48363,LPT100,right,,10662,acetylcholine,1
48365,MeLo3b,right,,10663,acetylcholine,1
48366,Tm1,right,"4,62",10664,acetylcholine,1
48369,Tm38,right,,10665,acetylcholine,1
48371,LPi2c,right,,10666,glutamate,-1
48372,Tm1,right,"13,35",10667,acetylcholine,1
48376,TmY4,right,,10668,acetylcholine,1
48381,Tm30,right,,10669,gaba,-1
48382,Tm31,right,,10670,glutamate,-1
48384,LC12,right,,10671,unclear,1
48385,Dm10,right,,10672,gaba,-1
48391,C3,right,"-8,16",10673,gaba,-1
48393,LC16,right,,10674,acetylcholine,1
48394,MeTu1,right,,10675,acetylcholine,1
48398,Mi14,right,,10676,glutamate,-1
48401,Li23,right,,10677,acetylcholine,1
48404,TmY21,right,,10678,acetylcholine,1
48406,Li14,right,,10679,glutamate,-1
48407,T1,right,"2,56",10680,unclear,1
48409,MeVP1,right,,10681,acetylcholine,1
48412,Tm32,right,,10682,glutamate,-1
48414,LC15,right,,10683,acetylcholine,1
48415,Tm2,right,"-4,28",10684,acetylcholine,1
48418,C3,right,"-11,35",10685,gaba,-1
48419,Tm32,right,,10686,glutamate,-1
48422,Cm13,right,,10687,glutamate,-1
48429,LC10c-1,right,,10688,acetylcholine,1
48430,Y3,right,,10689,acetylcholine,1
48432,Cm9,right,,10690,glutamate,-1
48435,C3,right,"12,40",10691,gaba,-1
48439,T1,right,"-13,41",10692,unclear,1
48440,T1,right,"4,46",10693,unclear,1
48449,Y14,right,,10694,glutamate,-1
48451,LPi3a,right,,10695,glutamate,-1
48455,TmY9b,right,,10696,acetylcholine,1
48457,L1,right,"5,49",10697,glutamate,-1
48458,Mi4,right,"-7,29",10698,gaba,-1
48461,Tm1,right,"-12,28",10699,acetylcholine,1
48462,Mi1,right,"11,27",10700,acetylcholine,1
48463,Mi4,right,"-4,44",10701,gaba,-1
48464,T1,right,"2,66",10702,unclear,1
48469,C3,right,"-5,33",10703,gaba,-1
48471,Tm1,right,"9,35",10704,acetylcholine,1
48473,LLPC2,right,,10705,acetylcholine,1
48474,Y11,right,,10706,glutamate,-1
48475,TmY3,right,,10707,acetylcholine,1
48479,Y13,right,,10708,glutamate,-1
48480,MeVP1,right,,10709,acetylcholine,1
48482,Tm1,right,"6,54",10710,acetylcholine,1
48484,Tm1,right,"-13,31",10711,acetylcholine,1
48490,TmY3,right,,10712,acetylcholine,1
48498,LPT112,right,,10713,gaba,-1
48500,Tlp13,right,,10714,glutamate,-1
48501,T1,right,"-7,63",10715,unclear,1
48503,L3,right,"-7,13",10716,acetylcholine,1
48504,Tm37,right,,10717,glutamate,-1
48505,Tm5Y,right,,10718,acetylcholine,1
48506,MeTu4a,right,,10719,acetylcholine,1
48509,Li14,right,,10720,glutamate,-1
48511,LC12,right,,10721,unclear,1
48513,Dm12,right,,10722,glutamate,-1
48514,TmY3,right,,10723,acetylcholine,1
48516,Tm2,right,"1,31",10724,acetylcholine,1
48518,TmY13,right,,10725,acetylcholine,1
48519,T1,right,"-7,59",10726,unclear,1
48520,Mi4,right,"-5,27",10727,gaba,-1
48522,TmY9b,right,,10728,acetylcholine,1
48529,TmY9b,right,,10729,acetylcholine,1
48531,Mi1,right,"11,31",10730,acetylcholine,1
48536,MeVP14,right,,10731,acetylcholine,1
48540,TmY13,right,,10732,acetylcholine,1
48543,T1,right,"3,49",10733,unclear,1
48546,LC20a,right,,10734,acetylcholine,1
48547,TmY3,right,,10735,acetylcholine,1
48549,Li14,right,,10736,glutamate,-1
48550,MeLo3a,right,,10737,acetylcholine,1
48551,Tm5Y,right,,10738,acetylcholine,1
48554,TmY5a,right,,10739,glutamate,-1
48557,Tm1,right,"9,37",10740,acetylcholine,1
48560,Tlp13,right,,10741,glutamate,-1
48562,C3,right,"-2,30",10742,gaba,-1
48566,LLPC2,right,,10743,acetylcholine,1
48567,TmY9a,right,,10744,acetylcholine,1
48569,Tm31,right,,10745,glutamate,-1
48572,T1,right,"-4,66",10746,unclear,1
48573,C3,right,"5,17",10747,gaba,-1
48576,LC12,right,,10748,unclear,1
48578,MeLo3b,right,,10749,acetylcholine,1
48580,C3,right,"-1,33",10750,gaba,-1
48585,Tm1,right,"11,39",10751,acetylcholine,1
48586,TmY5a,right,,10752,glutamate,-1
48587,Mi4,right,"-3,23",10753,gaba,-1
48588,Mi1,right,"11,61",10754,acetylcholine,1
48590,Y14,right,,10755,glutamate,-1
48591,LC10c-2,right,,10756,unclear,1
48594,L1,right,"-13,49",10757,glutamate,-1
48597,MeTu3c,right,,10758,acetylcholine,1
48598,Tm1,right,"2,22",10759,acetylcholine,1
48600,MeTu3a,right,,10760,acetylcholine,1
48601,TmY4,right,,10761,acetylcholine,1
48602,Dm9,right,,10762,glutamate,-1
48603,Tm2,right,"5,35",10763,acetylcholine,1
48604,LPT112,right,,10764,gaba,-1
48605,aMe5,right,,10765,acetylcholine,1
48606,LLPC3,right,,10766,acetylcholine,1
48607,TmY3,right,,10767,acetylcholine,1
48609,TmY3,right,,10768,acetylcholine,1
48611,Tm2,right,"-11,31",10769,acetylcholine,1
48613,Mi1,right,"10,54",10770,acetylcholine,1
48616,Mi1,right,"10,24",10771,acetylcholine,1
48617,Li14,right,,10772,glutamate,-1
48626,Y12,right,,10773,glutamate,-1
48627,Tm1,right,"-1,27",10774,acetylcholine,1
48628,Tlp13,right,,10775,glutamate,-1
48630,Mi1,right,"6,60",10776,acetylcholine,1
48631,Tm1,right,"-2,50",10777,acetylcholine,1
48634,Li18a,right,,10778,gaba,-1
48639,Tm5Y,right,,10779,acetylcholine,1
48643,MeVP14,right,,10780,acetylcholine,1
48644,Tm1,right,"1,65",10781,acetylcholine,1
48645,LC18,right,,10782,acetylcholine,1
48647,T1,right,"8,56",10783,unclear,1
48648,Tm30,right,,10784,gaba,-1
48654,Tm2,right,"-11,27",10785,acetylcholine,1
48660,T1,right,"0,22",10786,unclear,1
48663,Pm5,right,,10787,gaba,-1
48664,Tm2,right,"-3,19",10788,acetylcholine,1
48669,T1,right,"5,67",10789,unclear,1
48670,Tm1,right,"-11,23",10790,acetylcholine,1
48671,TmY17,right,,10791,acetylcholine,1
48672,Mi4,right,"-4,20",10792,gaba,-1
48678,T1,right,"2,44",10793,unclear,1
48679,LC15,right,,10794,acetylcholine,1
48680,Tm1,right,"16,44",10795,acetylcholine,1
48681,Li14,right,,10796,glutamate,-1
48682,LC25,right,,10797,glutamate,-1
48683,Tm2,right,"-13,33",10798,acetylcholine,1
48685,LC10c-2,right,,10799,unclear,1
48687,L3,right,"-9,17",10800,acetylcholine,1
48689,Dm12,right,,10801,glutamate,-1
48690,TmY3,right,,10802,acetylcholine,1
48691,Tm1,right,"1,25",10803,acetylcholine,1
48698,MeLo3b,right,,10804,acetylcholine,1
48700,Cm10,right,,10805,gaba,-1
48704,Tm2,right,"7,37",10806,acetylcholine,1
48707,Tm1,right,"-1,25",10807,acetylcholine,1
48711,Tm1,right,"16,46",10808,acetylcholine,1
48714,TmY3,right,,10809,acetylcholine,1
48715,T1,right,"19,39",10810,unclear,1
48716,LC10a,right,,10811,acetylcholine,1
48717,Y13,right,,10812,glutamate,-1
48718,MeLo3b,right,,10813,acetylcholine,1
48721,TmY3,right,,10814,acetylcholine,1
48724,Tm16,right,,10815,acetylcholine,1
48725,LPi2d,right,,10816,glutamate,-1
48726,MeVP1,right,,10817,acetylcholine,1
48730,Li14,right,,10818,glutamate,-1
48733,L3,right,"19,43",10819,acetylcholine,1
48735,Tm1,right,"6,46",10820,acetylcholine,1
48737,MeTu3a,right,,10821,acetylcholine,1
48743,Tm2,right,"1,33",10822,acetylcholine,1
48747,Tm2,right,"-9,21",10823,acetylcholine,1
48748,Mi1,right,"-14,28",10824,acetylcholine,1
48750,Li14,right,,10825,glutamate,-1
48753,Mi4,right,"-11,19",10826,gaba,-1
48755,LC26,right,,10827,unclear,1
48757,TmY5a,right,,10828,glutamate,-1
48758,Tm1,right,"-3,53",10829,acetylcholine,1
48761,LLPC3,right,,10830,acetylcholine,1
48762,Li21,right,,10831,acetylcholine,1
48766,Mi4,right,"-13,41",10832,gaba,-1
48768,Tm24,right,,10833,acetylcholine,1
48771,L1,right,"13,29",10834,glutamate,-1
48772,C3,right,"-9,25",10835,gaba,-1
48778,TmY5a,right,,10836,glutamate,-1
48781,TmY3,right,,10837,acetylcholine,1
48785,Mi1,right,"8,22",10838,acetylcholine,1
48788,Tm5Y,right,,10839,acetylcholine,1
48792,Li14,right,,10840,glutamate,-1
48798,Mi1,right,"5,19",10841,acetylcholine,1
48799,MeTu1,right,,10842,acetylcholine,1
48800,T1,right,"10,18",10843,unclear,1
48807,Mi4,right,"-14,30",10844,gaba,-1
48809,Tm1,right,"-1,61",10845,acetylcholine,1
48810,MeTu4c,right,,10846,acetylcholine,1
48812,TmY9a,right,,10847,acetylcholine,1
48813,Tm2,right,"-2,24",10848,acetylcholine,1
48814,Tm1,right,"8,32",10849,acetylcholine,1
48816,Tm37,right,,10850,glutamate,-1
48823,Tm38,right,,10851,acetylcholine,1
48825,L2,right,"11,17",10852,acetylcholine,1
48827,Tm23,right,,10853,gaba,-1
48828,Mi1,right,"13,55",10854,acetylcholine,1
48831,Mi4,right,"3,33",10855,gaba,-1
48832,Li14,right,,10856,glutamate,-1
48835,C3,right,"3,37",10857,gaba,-1
48838,Tm2,right,"12,42",10858,acetylcholine,1
48841,Tm1,right,"10,54",10859,acetylcholine,1
48844,Cm8,right,,10860,gaba,-1
48847,Mi1,right,"-5,57",10861,acetylcholine,1
48848,Tm1,right,"-8,50",10862,acetylcholine,1
48851,LPT112,right,,10863,gaba,-1
48852,Tm1,right,"-13,35",10864,acetylcholine,1
48855,Tm16,right,,10865,acetylcholine,1
48857,LLPC2,right,,10866,acetylcholine,1
48859,TmY17,right,,10867,acetylcholine,1
48860,Tm1,right,"4,24",10868,acetylcholine,1
48862,Mi1,right,"4,68",10869,acetylcholine,1
48863,MeTu4a,right,,10870,acetylcholine,1
48864,MeTu3b,right,,10871,acetylcholine,1
48865,Tm37,right,,10872,glutamate,-1
48866,LPC1,right,,10873,acetylcholine,1
48867,Tm24,right,,10874,acetylcholine,1
48871,MeTu3b,right,,10875,acetylcholine,1
48873,LC28,right,,10876,acetylcholine,1
48875,T1,right,"11,29",10877,unclear,1
48876,Mi4,right,"-4,28",10878,gaba,-1
48882,LPi3a,right,,10879,glutamate,-1
48883,Mi4,right,"-1,43",10880,gaba,-1
48884,T1,right,"3,45",10881,unclear,1
48885,TmY13,right,,10882,acetylcholine,1
48887,Y13,right,,10883,glutamate,-1
48889,MeVP1,right,,10884,acetylcholine,1
48891,LC12,right,,10885,unclear,1
48892,Mi4,right,"-13,25",10886,gaba,-1
48894,TmY3,right,,10887,acetylcholine,1
48896,LLPC2,right,,10888,acetylcholine,1
48897,TmY3,right,,10889,acetylcholine,1
48901,LC10b,right,,10890,acetylcholine,1
48903,T1,right,"12,64",10891,unclear,1
48906,Tm1,right,"9,41",10892,acetylcholine,1
48907,LLPC2,right,,10893,acetylcholine,1
48908,TmY9b,right,,10894,acetylcholine,1
48909,Tm38,right,,10895,acetylcholine,1
48911,Dm12,right,,10896,glutamate,-1
48913,C3,right,"7,33",10897,gaba,-1
48916,Tm2,right,"-4,40",10898,acetylcholine,1
48920,Tm2,right,"-2,22",10899,acetylcholine,1
48923,LC12,right,,10900,unclear,1
48927,LLPC3,right,,10901,acetylcholine,1
48928,TmY4,right,,10902,acetylcholine,1
48929,TmY3,right,,10903,acetylcholine,1
48930,TmY3,right,,10904,acetylcholine,1
48932,TmY13,right,,10905,acetylcholine,1
48939,Mi4,right,"14,40",10906,gaba,-1
48944,Li14,right,,10907,glutamate,-1
48945,Tlp12,right,,10908,glutamate,-1
48946,Mi4,right,"-7,23",10909,gaba,-1
48951,MeTu1,right,,10910,acetylcholine,1
48954,Tm1,right,"-3,47",10911,acetylcholine,1
48957,C3,right,"2,32",10912,gaba,-1
48958,TmY10,right,,10913,acetylcholine,1
48959,Tm16,right,,10914,acetylcholine,1
48960,LC12,right,,10915,unclear,1
48961,L2,right,"-14,42",10916,acetylcholine,1
48966,Mi4,right,"-9,41",10917,gaba,-1
48967,TmY21,right,,10918,acetylcholine,1
48986,TmY3,right,,10919,acetylcholine,1
48988,TmY17,right,,10920,acetylcholine,1
48992,Y13,right,,10921,glutamate,-1
48995,MeVP3,right,,10922,acetylcholine,1
48997,Tm2,right,"1,37",10923,acetylcholine,1
48998,Tm36,right,,10924,acetylcholine,1
49000,Tm16,right,,10925,acetylcholine,1
49001,C3,right,"-4,34",10926,gaba,-1
49008,TmY5a,right,,10927,glutamate,-1
49016,Tm40,right,,10928,acetylcholine,1
49024,Tm1,right,"0,24",10929,acetylcholine,1
49025,Tm1,right,"3,47",10930,acetylcholine,1
49026,T1,right,"2,48",10931,unclear,1
49027,Mi4,right,"-4,22",10932,gaba,-1
49029,Li14,right,,10933,glutamate,-1
49030,Y12,right,,10934,glutamate,-1
49034,LLPC3,right,,10935,acetylcholine,1
49036,MeTu1,right,,10936,acetylcholine,1
49039,TmY10,right,,10937,acetylcholine,1
49045,Y13,right,,10938,glutamate,-1
49046,Tm1,right,"6,38",10939,acetylcholine,1
49050,LC12,right,,10940,unclear,1
49051,TmY5a,right,,10941,glutamate,-1
49054,Mi4,right,"4,36",10942,gaba,-1
49059,Tm16,right,,10943,acetylcholine,1
49060,TmY5a,right,,10944,glutamate,-1
49061,Dm12,right,,10945,glutamate,-1
49063,Tm1,right,"-11,45",10946,acetylcholine,1
49065,Lawf2,right,,10947,acetylcholine,1
49068,T1,right,"8,14",10948,unclear,1
49070,Li21,right,,10949,acetylcholine,1
49072,Y12,right,,10950,glutamate,-1
49077,Y12,right,,10951,glutamate,-1
49078,Tm2,right,"-5,29",10952,acetylcholine,1
49079,LPi3a,right,,10953,glutamate,-1
49087,LC13,right,,10954,acetylcholine,1
49088,Tm2,right,"-1,31",10955,acetylcholine,1
49089,LC12,right,,10956,unclear,1
49090,Mi4,right,"2,34",10957,gaba,-1
49091,Tm1,right,"15,37",10958,acetylcholine,1
49093,MeVP14,right,,10959,acetylcholine,1
49094,MeTu1,right,,10960,acetylcholine,1
49097,L1,right,"-15,23",10961,glutamate,-1
49098,TmY20,right,,10962,acetylcholine,1
49101,L4,right,,10963,acetylcholine,1
49103,Dm11,right,,10964,glutamate,-1
49104,Li21,right,,10965,acetylcholine,1
49107,TmY17,right,,10966,acetylcholine,1
49109,LPi2e,right,,10967,glutamate,-1
49111,C3,right,"-2,32",10968,gaba,-1
49114,MeVP6,right,,10969,glutamate,-1
49115,Tm39,right,,10970,acetylcholine,1
49117,TmY5a,right,,10971,glutamate,-1
49120,TmY10,right,,10972,acetylcholine,1
49121,Tm2,right,"-7,53",10973,acetylcholine,1
49122,Tm5Y,right,,10974,acetylcholine,1
49123,Tm5Y,right,,10975,acetylcholine,1
49125,TmY9a,right,,10976,acetylcholine,1
49128,C3,right,"0,20",10977,gaba,-1
49130,MeLo11,right,,10978,glutamate,-1
49132,TmY20,right,,10979,acetylcholine,1
49135,LPi2c,right,,10980,glutamate,-1
49139,TmY5a,right,,10981,glutamate,-1
49140,TmY9a,right,,10982,acetylcholine,1
49145,TmY5a,right,,10983,glutamate,-1
49149,TmY5a,right,,10984,glutamate,-1
49150,Tm2,right,"1,29",10985,acetylcholine,1
49154,Tm38,right,,10986,acetylcholine,1
49155,T1,right,"9,17",10987,unclear,1
49158,Tm2,right,"3,33",10988,acetylcholine,1
49163,LPC1,right,,10989,acetylcholine,1
49165,Li18a,right,,10990,gaba,-1
49169,LC12,right,,10991,unclear,1
49170,Cm10,right,,10992,gaba,-1
49171,MeVP3,right,,10993,acetylcholine,1
49178,T1,right,"12,28",10994,unclear,1
49182,LC18,right,,10995,acetylcholine,1
49183,LPi4a,right,,10996,glutamate,-1
49184,LC16,right,,10997,acetylcholine,1
49189,TmY5a,right,,10998,glutamate,-1
49192,L3,right,"-3,69",10999,acetylcholine,1
49194,Tlp12,right,,11000,glutamate,-1
49199,TmY3,right,,11001,acetylcholine,1
49200,Y3,right,,11002,acetylcholine,1
49206,LoVP11,right,,11003,unclear,1
49207,Tm1,right,"4,56",11004,acetylcholine,1
49211,LPi43,right,,11005,glutamate,-1
49212,LC10c-1,right,,11006,acetylcholine,1
49213,Li21,right,,11007,acetylcholine,1
49215,T1,right,"4,52",11008,unclear,1
49216,Cm8,right,,11009,gaba,-1
49218,Tm1,right,"11,53",11010,acetylcholine,1
49221,MeVP1,right,,11011,acetylcholine,1
49223,C3,right,"-1,39",11012,gaba,-1
49224,Mi10,right,,11013,acetylcholine,1
49225,Pm1,right,,11014,gaba,-1
49227,Tm2,right,"8,38",11015,acetylcholine,1
49229,Tm2,right,"-1,23",11016,acetylcholine,1
49230,Tm1,right,"4,26",11017,acetylcholine,1
49238,Cm22,right,,11018,gaba,-1
49239,TmY21,right,,11019,acetylcholine,1
49242,Tm1,right,"-13,41",11020,acetylcholine,1
49244,LC10a,right,,11021,acetylcholine,1
49245,Tm39,right,,11022,acetylcholine,1
49248,Tm2,right,"6,32",11023,acetylcholine,1
49249,Y12,right,,11024,glutamate,-1
49250,Tm1,right,"-11,19",11025,acetylcholine,1
49252,TmY18,right,,11026,acetylcholine,1
49253,Tm2,right,"8,36",11027,acetylcholine,1
49256,Y12,right,,11028,glutamate,-1
49257,T1,right,"7,41",11029,unclear,1
49258,LLPC2,right,,11030,acetylcholine,1
49259,Mi1,right,"-5,11",11031,acetylcholine,1
49260,Tm1,right,"-10,18",11032,acetylcholine,1
49270,Tm1,right,"-7,27",11033,acetylcholine,1
49271,Y14,right,,11034,glutamate,-1
49273,Tm2,right,"-1,39",11035,acetylcholine,1
49278,MeVP2,right,,11036,acetylcholine,1
49281,L4,right,,11037,acetylcholine,1
49284,TmY21,right,,11038,acetylcholine,1
49287,Tm5Y,right,,11039,acetylcholine,1
49289,Dm10,right,,11040,gaba,-1
49292,LC26,right,,11041,unclear,1
49295,LC15,right,,11042,acetylcholine,1
49297,TmY5a,right,,11043,glutamate,-1
49298,LPi3412,right,,11044,glutamate,-1
49301,TmY13,right,,11045,acetylcholine,1
49304,LC12,right,,11046,unclear,1
49306,Tm2,right,"-6,42",11047,acetylcholine,1
49312,L4,right,,11048,acetylcholine,1
49313,C3,right,"1,23",11049,gaba,-1
49314,LC16,right,,11050,acetylcholine,1
49315,Tm1,right,"9,33",11051,acetylcholine,1
49316,C3,right,"18,40",11052,gaba,-1
49320,Tm1,right,"7,51",11053,acetylcholine,1
49321,Lawf2,right,,11054,acetylcholine,1
49322,TmY3,right,,11055,acetylcholine,1
49323,Tlp13,right,,11056,glutamate,-1
49324,Mi1,right,"3,33",11057,acetylcholine,1
49326,MeVP10,right,,11058,acetylcholine,1
49329,TmY20,right,,11059,acetylcholine,1
49331,C3,right,"-11,33",11060,gaba,-1
49332,C3,right,"11,45",11061,gaba,-1
49337,Dm12,right,,11062,glutamate,-1
49339,Tm36,right,,11063,acetylcholine,1
49340,TmY3,right,,11064,acetylcholine,1
49341,TmY5a,right,,11065,glutamate,-1
49342,Mi1,right,"13,27",11066,acetylcholine,1
49343,Tm38,right,,11067,acetylcholine,1
49346,LLPC2,right,,11068,acetylcholine,1
49348,L3,right,"4,66",11069,acetylcholine,1
49350,Tm37,right,,11070,glutamate,-1
49351,Mi1,right,"-13,37",11071,acetylcholine,1
49356,TmY4,right,,11072,acetylcholine,1
49358,Cm8,right,,11073,gaba,-1
49359,LC13,right,,11074,acetylcholine,1
49361,Li34a,right,,11075,gaba,-1
49364,Tm2,right,"-9,25",11076,acetylcholine,1
49368,Tm1,right,"5,45",11077,acetylcholine,1
49371,MeLo2,right,,11078,acetylcholine,1
49372,TmY3,right,,11079,acetylcholine,1
49377,Tm16,right,,11080,acetylcholine,1
49381,LC6,right,,11081,acetylcholine,1
49387,LPi4a,right,,11082,glutamate,-1
49392,Mi4,right,"-10,42",11083,gaba,-1
49393,Y3,right,,11084,acetylcholine,1
49395,LC21,right,,11085,acetylcholine,1
49396,C3,right,"-11,31",11086,gaba,-1
49398,TmY10,right,,11087,acetylcholine,1
49400,Mi1,right,"-4,64",11088,acetylcholine,1
49402,Tm2,right,"14,42",11089,acetylcholine,1
49405,Mi4,right,"-14,32",11090,gaba,-1
49410,Cm5,right,,11091,gaba,-1
49416,T1,right,"-5,61",11092,unclear,1
49419,TmY21,right,,11093,acetylcholine,1
49423,MeTu4d,right,,11094,acetylcholine,1
49428,C3,right,"8,18",11095,gaba,-1
49430,C3,right,"15,47",11096,gaba,-1
49432,Mi4,right,"-14,36",11097,gaba,-1
49436,LC21,right,,11098,acetylcholine,1
49438,TmY21,right,,11099,acetylcholine,1
49439,Tm1,right,"4,30",11100,acetylcholine,1
49441,TmY3,right,,11101,acetylcholine,1
49442,C3,right,"0,24",11102,gaba,-1
49444,Tlp13,right,,11103,glutamate,-1
49445,LC16,right,,11104,acetylcholine,1
49446,Tm2,right,"6,36",11105,acetylcholine,1
49449,MeTu1,right,,11106,acetylcholine,1
49452,Tm1,right,"-11,21",11107,acetylcholine,1
49458,C3,right,"-11,53",11108,gaba,-1
49459,TmY5a,right,,11109,glutamate,-1
49462,C3,right,"-9,31",11110,gaba,-1
49469,Tm2,right,"-4,20",11111,acetylcholine,1
49471,TmY3,right,,11112,acetylcholine,1
49472,Tm1,right,"3,61",11113,acetylcholine,1
49474,Tm2,right,"9,37",11114,acetylcholine,1
