root_id,top_in/out_region,community_labels,predicted_nt_type,predicted_nt_confidence,verified_nt_type,verified_neuropeptide,body_part,function,flow,super_class,class,sub_class,hemilineage,nerve,soma_side,primary_cell_type,alternative_cell_type(s),cable_length_(nm),surface_area_(nm^2),volume_(nm^3),known_nt_simplified,top_nt,idx,sign
720575941618477951,ME.LO,"CNS neuron,soma in brain",acetylcholine,0.89,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T3,T3,,,,acetylcholine,acetylcholine,95005,1
720575941618483583,ME.LO,"CNS neuron,soma in brain",acetylcholine,0.99,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T2,T2,,,,acetylcholine,acetylcholine,95006,1
720575941618486399,LOP.PLP,"CNS neuron,soma in brain",acetylcholine,0.92,acetylcholine,,,,intrinsic,visual_projection,lobula_plate_columnar,,,,right,LPC1,LPC1,,,,acetylcholine,acetylcholine,95007,1
720575941618496639,ME,"CNS neuron,centrifugal,soma in brain",serotonin,0.42,"gaba,nitric_oxide",,,,intrinsic,optic_lobe_intrinsic,optic_lobe_intrinsic_centrifugal,,,,right,C3,C3,,,,gaba,gaba,95008,-1
720575941618503039,ME.LO,soma in brain,acetylcholine,0.87,,,,,,,,,,,right,,,,,,,gaba,95009,-1
720575941618506623,ME,"CNS neuron,soma in brain",acetylcholine,0.76,,,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi13,Mi13,,,,,acetylcholine,95010,1
720575941618507903,ME,"CNS neuron,soma in brain",acetylcholine,0.53,glutamate,,,,intrinsic,optic_lobe_intrinsic,distal_medulla,,,,right,Dm3v,Dm3v,,,,glutamate,glutamate,95011,-1
720575941618511743,ME,"CNS neuron,Mt4,soma in brain",gaba,0.59,gaba,,,,intrinsic,optic_lobe_intrinsic,proximal_medulla,,,,right,Pm10,Pm10,,,,gaba,gaba,95012,-1
720575941618516095,ME,"CNS neuron,soma in brain",acetylcholine,0.55,,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm35,Tm35,,,,,glutamate,95013,-1
720575941618516607,ME,"Tm1?,soma in brain",acetylcholine,0.94,,,,,,,,,,,right,,,,,,,gaba,95014,-1
720575941618524031,ME,soma in brain,serotonin,0.39,,,,,,,,,,,right,,,,,,,gaba,95015,-1
720575941618525055,ME.LO,"CNS neuron,Tm3?,soma in brain",acetylcholine,0.83,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm9,Tm9,,,,acetylcholine,acetylcholine,95016,1
720575941618527871,ME.LO,"CNS neuron,Mi9?,soma in brain",acetylcholine,0.89,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm9,Tm9,,,,acetylcholine,acetylcholine,95017,1
720575941618530431,ME.LOP,"CNS neuron,soma in brain",acetylcholine,0.92,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary_y,,,,right,TmY3,TmY3,,,,acetylcholine,acetylcholine,95018,1
720575941618535039,LO.PVLP,"CNS neuron,soma in brain",acetylcholine,0.85,,,,,intrinsic,visual_projection,lobula_columnar,,VPNd3,,right,LC6,LC6,,,,,acetylcholine,95019,1
720575941618536319,AME.NO_CONS,soma in brain,,,,,,,,,,,,,right,,,,,,,gaba,95020,-1
720575941618537087,ME,soma in brain,acetylcholine,0.91,,,,,,,,,,,right,,,,,,,gaba,95021,-1
720575941618541951,ME.LO,"CNS neuron,soma in brain",acetylcholine,0.96,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T2,T2,,,,acetylcholine,acetylcholine,95022,1
720575941618547839,NO_CONS.ME,"CNS neuron,Mi9?,soma in brain",acetylcholine,0.57,,,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi13,Mi13,,,,,acetylcholine,95023,1
720575941618550143,ME,soma in brain,acetylcholine,0.57,,,,,,,,,,,right,,,,,,,gaba,95024,-1
720575941618553215,ME,"CNS neuron,soma in brain",acetylcholine,0.76,"acetylcholine,dopamine,nitric_oxide",,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi15,Mi15,,,,acetylcholine,acetylcholine,95025,1
720575941618561151,ME,"CNS neuron,soma in brain",acetylcholine,0.95,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary_y,,,,right,TmY3,TmY3,,,,acetylcholine,acetylcholine,95026,1
720575941618563199,T2_MESONM,,acetylcholine,0.65,,,middle_leg,tactile,afferent,sensory,bristle_neuron,middle_leg_bristle_neuron,,left_mesothoracic_leg_nerve,left,SNta31,SNta31,,,,,acetylcholine,95027,1
720575941618563967,T2_MESONM,,gaba,0.7,,,middle_leg,"proprioception,vibro_position",afferent,sensory,chordotonal_organ_neuron,middle_leg_chordotonal_organ_neuron,,right_mesothoracic_leg_nerve,right,SNpp49,SNpp49,,,,,gaba,95028,-1
720575941618564479,T1_PRONM,,acetylcholine,0.75,,,front_leg,tactile,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,,left_prothoracic_leg_nerve,left,SNta40,SNta40,,,,,acetylcholine,95029,1
720575941618569343,T2_MESONM,soma in VNC,glutamate,0.95,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,21A,,left,IN21A052,IN21A052,,,,,glutamate,95030,-1
720575941618571391,ME.LO,"CNS neuron,soma in brain",acetylcholine,0.9,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm9,Tm9,,,,acetylcholine,acetylcholine,95031,1
720575941618573439,ME,"CNS neuron,soma in brain",acetylcholine,0.7,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary_y,,,,right,TmY4,TmY4,,,,acetylcholine,acetylcholine,95032,1
720575941618579071,ME.NO_CONS,soma in brain,,,,,,,,,,,,,right,,,,,,,gaba,95033,-1
720575941618583167,ME.NO_CONS,"CNS neuron,centrifugal,soma in brain",,,"gaba,nitric_oxide",,,,intrinsic,optic_lobe_intrinsic,optic_lobe_intrinsic_centrifugal,,,,right,C2,C2,,,,gaba,gaba,95034,-1
720575941618584703,ME.LO,"CNS neuron,soma in brain",acetylcholine,0.95,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T3,T3,,,,acetylcholine,acetylcholine,95035,1
720575941618592383,ME.LO,"CNS neuron,T2 neuron,soma in brain",acetylcholine,0.86,,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T2a,T2a,,,,,acetylcholine,95036,1
720575941618596991,LO,soma in brain,acetylcholine,0.75,,,,,,,,,,,right,,,,,,,gaba,95037,-1
720575941618598015,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,0.97,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4b,T4b,,,,acetylcholine,acetylcholine,95038,1
720575941618598527,ME,soma in brain,acetylcholine,0.62,,,,,,,,,,,right,,,,,,,gaba,95039,-1
720575941618599807,ME,"CNS neuron,centrifugal,soma in brain",gaba,0.59,"gaba,nitric_oxide",,,,intrinsic,optic_lobe_intrinsic,optic_lobe_intrinsic_centrifugal,,,,right,C3,C3,,,,gaba,gaba,95040,-1
720575941618627455,LO,"CNS neuron,soma in brain",glutamate,0.7,,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm35,Tm35,,,,,glutamate,95041,-1
720575941618628223,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5a,T5a,,,,acetylcholine,acetylcholine,95042,1
720575941618636159,AVLP,soma in brain,gaba,0.73,,,,,intrinsic,central_brain_intrinsic,,,VLPl4_anterior,,left,CB1613,CB1613,,,,,gaba,95043,-1
720575941618637439,T1_MVAC.AVLP,soma in VNC,acetylcholine,0.95,acetylcholine,,,,intrinsic,ascending,ascending_neuron,,08B,,left,AN08B018,AN08B018,,,,acetylcholine,acetylcholine,95044,1
720575941618643839,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5a,T5a,,,,acetylcholine,acetylcholine,95045,1
720575941618655615,VES.T1_PRONM,"CNS neuron,DNxl075,soma in brain",acetylcholine,0.93,,,,,intrinsic,descending,descending_neuron,,putative_primary,,left,DNxl075,"DNpe003,DNxl075",,,,,acetylcholine,95046,1
720575941618665855,SPS.IPS,soma in brain,acetylcholine,0.89,,,,,,,,,,,left,,,,,,,gaba,95047,-1
720575941618670719,FLA,soma in brain,gaba,0.77,,,,,intrinsic,central_brain_intrinsic,,,TRdl_a,,left,CB3656,CB3656,,,,,gaba,95048,-1
720575941618673023,ME.LO,soma in brain,acetylcholine,0.83,,,,,intrinsic,optic_lobe_intrinsic,y_neuron,,,,left,Y3,Y3,,,,,acetylcholine,95049,1
720575941618684543,LOP,soma in brain,glutamate,0.49,,,,,intrinsic,optic_lobe_intrinsic,lobula_plate_intrinsic,,,,right,LPi06,LPi06,,,,,glutamate,95050,-1
720575941618701439,ME,"CNS neuron,centrifugal,soma in brain",acetylcholine,0.62,"gaba,nitric_oxide",,,,intrinsic,optic_lobe_intrinsic,optic_lobe_intrinsic_centrifugal,,,,right,C2,C2,,,,gaba,gaba,95051,-1
720575941618704255,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4b,T4b,,,,acetylcholine,acetylcholine,95052,1
720575941618706047,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5d,T5d,,,,acetylcholine,acetylcholine,95053,1
720575941618710143,ME.LO,"CNS neuron,T2 neuron,soma in brain",acetylcholine,0.74,,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T2a,T2a,,,,,acetylcholine,95054,1
720575941618719871,ME.LOP,"CNS neuron,T4 neuron,T4a?,soma in brain",acetylcholine,0.99,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4b,T4b,,,,acetylcholine,acetylcholine,95055,1
720575941618722687,ME,"CNS neuron,centrifugal,soma in brain",gaba,0.6,"gaba,nitric_oxide",,,,intrinsic,optic_lobe_intrinsic,optic_lobe_intrinsic_centrifugal,,,,right,C3,C3,,,,gaba,gaba,95056,-1
720575941618727039,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,0.99,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4a,T4a,,,,acetylcholine,acetylcholine,95057,1
720575941618729599,LO,,acetylcholine,0.6,,,,,,,,,,,right,,,,,,,gaba,95058,-1
720575941618730879,ANM.INTTCT,soma in VNC,acetylcholine,0.78,,,,,intrinsic,ascending,ascending_neuron,,19A,,right,AN19A018,"AN19A018,AN19A018_b",,,,,acetylcholine,95059,1
720575941618736678,AMNP,,acetylcholine,0.75,,,wing_margin,tactile,afferent,sensory,bristle_neuron,wing_margin_bristle_neuron,,right_anterior_dorsal_mesothoracic_nerve,right,SNta04,SNta04,,,,,acetylcholine,95060,1
720575941618765695,ME.LO,soma in brain,acetylcholine,0.78,,,,,,,,,,,right,,,,,,,gaba,95061,-1
720575941618770047,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4b,T4b,,,,acetylcholine,acetylcholine,95062,1
720575941618783871,MB_CA.MB_PED,soma in brain,acetylcholine,0.39,acetylcholine,sNPF,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCg,MBp2,,right,KCg-m,KCg-m,,,,acetylcholine,acetylcholine,95063,1
720575941618784383,FB,soma in brain,tyramine,0.65,,,,,,,,,,,right,FS3,FS3,,,,,dopamine,95064,1
720575941618792831,PB.NO,soma in brain,acetylcholine,0.88,,Mip,,,intrinsic,central_brain_intrinsic,central_complex_intrinsic_neuron,PFN,DM4_CX_p,,left,PFNp_a,PFNp_a,,,,,acetylcholine,95065,1
720575941618797094,AMNP,,acetylcholine,0.71,,,wing_margin,tactile,afferent,sensory,bristle_neuron,wing_margin_bristle_neuron,,right_anterior_dorsal_mesothoracic_nerve,right,SNta04,SNta04,,,,,acetylcholine,95066,1
720575941618799487,ME,"CNS neuron,soma in brain",acetylcholine,0.98,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi1,Mi1,,,,acetylcholine,acetylcholine,95067,1
720575941618822527,T2_MESONM,soma in VNC,gaba,0.98,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,09A,,right,IN09A092,IN09A092,,,,gaba,gaba,95068,-1
720575941618824998,AMNP,,acetylcholine,0.79,,,wing_margin,tactile,afferent,sensory,bristle_neuron,wing_margin_bristle_neuron,,right_anterior_dorsal_mesothoracic_nerve,right,SNta04,SNta04,,,,,acetylcholine,95069,1
720575941618857599,FB,soma in brain,acetylcholine,0.81,,,,,intrinsic,central_brain_intrinsic,central_complex_intrinsic_neuron,hDelta,DM2_CX_p,,left,hDeltaJ,hDeltaJ,,,,,acetylcholine,95070,1
720575941618863487,T1_PRONM,soma in VNC,acetylcholine,0.81,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,23B,,right,IN23B056,IN23B056,,,,acetylcholine,acetylcholine,95071,1
720575941618868095,SIP.NO_CONS,,,,dopamine,,,,intrinsic,central_brain_intrinsic,mushroom_body_dopaminergic_neuron,PAM_dopaminergic_neuron,CREa1_dorsal,,left,PAM10,PAM10,,,,,dopamine,95072,1
720575941618873471,GNG,,acetylcholine,0.5,,,occipital_dorsal,tactile,afferent,sensory,bristle_neuron,occipital_dorsal_bristle_neuron,,right_occipital_nerve,right,BM_dOcci,"BM_dOcci,BM_dOcci_005",,,,,acetylcholine,95073,1
720575941618879615,GNG,,acetylcholine,0.5,,,interommatidial,tactile,afferent,sensory,bristle_neuron,interommatidial_bristle_neuron,,right_eye_nerve,right,BM_InOm,BM_InOm,,,,,unknown,95074,1
720575941618893183,T1_PRONM,,gaba,0.65,acetylcholine,,front_leg,"direction,proprioception",afferent,sensory,chordotonal_organ_neuron,front_leg_hook_chordotonal_organ_neuron,,left_prothoracic_leg_nerve,left,SNpp39,"SNpp39,hook",,,,acetylcholine,acetylcholine,95075,1
720575941618895231,SPS.INTTCT,"CNS neuron,soma in brain",glutamate,0.97,glutamate,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNb01,DNb01,,,,glutamate,glutamate,95076,-1
720575941618896511,HTCT,,acetylcholine,0.64,,,haltere,tactile,afferent,sensory,bristle_neuron,haltere_bristle_neuron,,left_dorsal_metathoracic_nerve,left,SNta03,SNta03,,,,,acetylcholine,95077,1
720575941618908031,T3_METANM,,acetylcholine,0.38,,,hind_leg,gustatory_tactile,afferent,sensory,taste_peg_neuron,hind_leg_taste_peg_neuron,,left_metathoracic_leg_nerve,left,SNch10,SNch10,,,,,acetylcholine,95078,1
720575941618909541,ANM,,acetylcholine,0.81,,,abdomen,,afferent,sensory,orphan_neuron,abdomen_orphan_neuron,,left_fourth_abdominal_nerve,left,SNxx05,SNxx05,,,,,acetylcholine,95079,1
720575941618910053,ANM,,acetylcholine,0.68,,,abdomen,,afferent,sensory,orphan_neuron,abdomen_orphan_neuron,,left_fourth_abdominal_nerve,left,SNxx01,SNxx01,,,,,acetylcholine,95080,1
720575941618917759,T3_METANM,soma in VNC,acetylcholine,0.9,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,right,IN20A.22A079,IN20A.22A079,,,,acetylcholine,acetylcholine,95081,1
720575941618919551,T3_METANM,soma in VNC,acetylcholine,0.95,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,03A,,left,IN03A019,IN03A019,,,,acetylcholine,acetylcholine,95082,1
720575941618920831,UNASSIGNED.T3_METANM,,acetylcholine,0.83,,,wheelers_organ,"proprioception,vibro_tactile",afferent,sensory,chordotonal_organ_neuron,wheelers_chordotonal_organ_neuron,,left_fourth_abdominal_nerve,left,SNpp02,SNpp02,,,,,acetylcholine,95083,1
720575941618935423,MB_CA,soma in brain,dopamine,0.56,acetylcholine,sNPF,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCg,MBp1,,left,KCg-m,KCg-m,,,,acetylcholine,acetylcholine,95084,1
720575941618944895,MB_CA.MB_ML,"CNS neuron,soma in brain",dopamine,0.48,acetylcholine,sNPF,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCg,MBp1,,right,KCg-m,KCg-m,,,,acetylcholine,acetylcholine,95085,1
720575941618958975,T1_PRONM,,acetylcholine,0.71,,,thorax,tactile,afferent,sensory,bristle_neuron,thorax_bristle_neuron,,left_posterior_dorsal_mesothoracic_nerve,left,SNta01,SNta01,,,,,acetylcholine,95086,1
720575941618964923,NO_CONS.ME,,acetylcholine,0.27,"acetylcholine,histamine",,retina,visual_chromatic,afferent,sensory,photoreceptor_neuron,retina_photoreceptor_neuron,,,right,R8,R8,,,,acetylcholine,acetylcholine,95087,1
720575941618978175,T1_PRONM,,gaba,0.64,,,front_leg,gustatory_tactile,afferent,sensory,taste_peg_neuron,front_leg_taste_peg_neuron,,left_prothoracic_leg_nerve,left,SNch10,SNch10,,,,,acetylcholine,95088,1
720575941618982527,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4d,T4d,,,,acetylcholine,acetylcholine,95089,1
720575941618993378,T1_PRONM,,gaba,0.53,,,front_leg,tactile,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,,right_prothoracic_leg_nerve,right,SNta39,SNta39,,,,,acetylcholine,95090,1
720575941619000703,NO_CONS.ANM,,acetylcholine,0.74,,,abdomen,,afferent,sensory,orphan_neuron,abdomen_orphan_neuron,,left_fourth_abdominal_nerve,left,SNxx14,SNxx14,,,,,acetylcholine,95091,1
720575941619002751,AL,,acetylcholine,1.0,acetylcholine,,antenna,"decaying_fruit_volatile,olfactory",afferent,sensory,olfactory_receptor_neuron,antenna_olfactory_receptor_neuron,,right_antennal_nerve,left,ORN_VM4,ORN_VM4,,,,acetylcholine,acetylcholine,95092,1
720575941619003263,NO_CONS.GNG,,acetylcholine,0.55,,,postorbital_ventral,tactile,afferent,sensory,bristle_neuron,postorbital_ventral_bristle_neuron,,right_eye_nerve,right,BM_vOcci_vPoOr,"BM_vOcci_vPoOr,InOm",,,,,unknown,95093,1
720575941619005823,T1_PRONM,,gaba,0.52,,,front_leg,tactile,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,,left_prothoracic_leg_nerve,left,SNta44,SNta44,,,,,acetylcholine,95094,1
720575941619007615,T1_PRONM,,gaba,0.59,,,front_leg,tactile,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,,right_prothoracic_leg_nerve,right,SNta35,SNta35,,,,,gaba,95095,-1
720575941619015807,T3_METANM,,gaba,0.66,,,,,afferent,sensory,,,,left_metathoracic_leg_nerve,left,,,,,,,gaba,95096,-1
720575941619023487,AMMC,,gaba,0.84,,,antenna,"position,proprioception",afferent,sensory,chordotonal_organ_neuron,johnstons_organ_E_neuron,,left_antennal_nerve,left,JO-E,JO-E,,,,,gaba,95097,-1
720575941619028095,T1_PRONM,,gaba,0.84,,,"front_leg,trochanter","joint_angle,proprioception",afferent,sensory,hair_plate_neuron,front_leg_hair_plate_neuron,,right_prothoracic_leg_nerve,right,SNppxx,SNppxx,,,,,gaba,95098,-1
720575941619029375,T3_METANM,,acetylcholine,0.83,,,hind_leg,"joint_angle,proprioception",afferent,sensory,hair_plate_neuron,hind_leg_hair_plate_neuron,,right_metathoracic_leg_nerve,right,SNpp52,SNpp52,,,,,gaba,95099,-1
720575941619031167,MB_ML.NO_CONS,soma in brain,dopamine,0.64,acetylcholine,,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCapbp,MBp3,,right,KCapbp-m,KCapbp-m,,,,acetylcholine,acetylcholine,95100,1
720575941619039359,UNASSIGNED,,gaba,0.51,,,antenna,"auditory_high_frequency,proprioception",afferent,sensory,chordotonal_organ_neuron,johnstons_organ_B_neuron,,left_antennal_nerve,right,JO-B,JO-B,,,,,gaba,95101,-1
720575941619042943,IPS,soma in brain,glutamate,0.91,,,,,intrinsic,central_brain_intrinsic,,,LB3,,right,CB0374,CB0374,,,,,glutamate,95102,-1
720575941619071871,UNASSIGNED,"glia,soma in VNC",gaba,0.63,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,19B,,left,IN19B002,IN19B002,,,,acetylcholine,acetylcholine,95103,1
720575941619073919,SAD,soma in brain,gaba,0.94,,,,,intrinsic,central_brain_intrinsic,,,MD3,,left,CB3320,CB3320,,,,,gaba,95104,-1
720575941619075366,AMNP,,glutamate,0.42,,,wing_margin,gustatory_tactile,afferent,sensory,taste_peg_neuron,wing_margin_taste_peg_neuron,,right_anterior_dorsal_mesothoracic_nerve,right,SNch12,SNch12,,,,,acetylcholine,95105,1
720575941619082111,AVLP.SCL,soma in brain,acetylcholine,0.83,,,,,intrinsic,central_brain_intrinsic,,,VLPl&p2_lateral,,right,AVLP149,AVLP149,,,,,acetylcholine,95106,1
720575941619089958,AMNP,,glutamate,0.61,,,wing_margin,gustatory_tactile,afferent,sensory,taste_peg_neuron,wing_margin_taste_peg_neuron,,right_anterior_dorsal_mesothoracic_nerve,right,SNch12,SNch12,,,,,acetylcholine,95107,1
720575941619104127,PLP,"WEDPN6B, WEDPN6C,soma in brain",gaba,0.92,gaba,,,,intrinsic,central_brain_intrinsic,,,VPNp&v1_posterior,,right,WEDPN6B,"WEDPN6B,WEDPN6C",,,,gaba,gaba,95108,-1
720575941619105407,PLP,"WEDPN6B, WEDPN6C,soma in brain",gaba,0.92,gaba,,,,intrinsic,central_brain_intrinsic,,,VPNp&v1_posterior,,right,WEDPN6B,"WEDPN6B,WEDPN6C",,,,gaba,gaba,95109,-1
720575941619116671,LH.SIP,soma in brain,glutamate,0.92,,,,,intrinsic,central_brain_intrinsic,,,SLPad1_posterior,,right,CB2244,CB2244,,,,,glutamate,95110,-1
720575941619129471,SAD.IPS,soma in brain,acetylcholine,0.82,,,,,intrinsic,central_brain_intrinsic,,,PSp2,,left,CB2270,CB2270,,,,,acetylcholine,95111,1
720575941619138175,MB_CA.NO_CONS,soma in brain,dopamine,0.61,acetylcholine,sNPF,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCg,MBp2,,right,KCg-m,KCg-m,,,,acetylcholine,acetylcholine,95112,1
720575941619148927,ME.SPS,soma in brain,acetylcholine,0.64,,,,,intrinsic,visual_projection,medulla_tangential,,,,right,MTe01b,MTe01b,,,,,acetylcholine,95113,1
720575941619179391,SLP,soma in brain,glutamate,0.97,,,,,intrinsic,central_brain_intrinsic,lateral_horn_output_neuron,,SLPal1,,right,LHAD1f4b,LHAD1f4b,,,,,glutamate,95114,-1
720575941619186047,IB.SPS,soma in brain,acetylcholine,0.57,,,,,intrinsic,central_brain_intrinsic,,,putative_primary,,left,IB025,IB025,,,,,acetylcholine,95115,1
720575941619196543,ME,"CNS neuron,soma in brain",acetylcholine,0.97,acetylcholine,Tk,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm1,Tm1,,,,acetylcholine,acetylcholine,95116,1
720575941619200383,AL,,acetylcholine,1.0,acetylcholine,,antenna,"alcoholic_fermentation_volatile,olfactory",afferent,sensory,olfactory_receptor_neuron,antenna_olfactory_receptor_neuron,,left_antennal_nerve,left,ORN_VL2p,ORN_VL2p,,,,acetylcholine,acetylcholine,95117,1
720575941619200639,AL,,acetylcholine,1.0,acetylcholine,,antenna,"fruity_volatile,olfactory",afferent,sensory,olfactory_receptor_neuron,antenna_olfactory_receptor_neuron,,right_antennal_nerve,right,ORN_VM2,ORN_VM2,,,,acetylcholine,acetylcholine,95118,1
720575941619201407,ME,"CNS neuron,soma in brain",acetylcholine,0.97,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm2,Tm2,,,,acetylcholine,acetylcholine,95119,1
720575941619210879,PLP,soma in brain,acetylcholine,0.64,,,,,intrinsic,visual_projection,medulla_tangential,,,,left,MTe51,MTe51,,,,,acetylcholine,95120,1
720575941619224703,SLP,soma in brain,gaba,0.79,,,,,intrinsic,central_brain_intrinsic,,,VLPl4_dorsal,,right,CB2835,CB2835,,,,,gaba,95121,-1
720575941619227263,ME,"CNS neuron,soma in brain",acetylcholine,0.97,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm3,Tm3,,,,acetylcholine,acetylcholine,95122,1
720575941619229055,LO.PVLP,"CNS neuron,soma in brain",acetylcholine,0.72,,,,,intrinsic,visual_projection,lobula_columnar,,VPNv1,,right,LC17,LC17,,,,,acetylcholine,95123,1
720575941619231103,ME,soma in brain,histamine,0.73,,,,,,,,,,,right,,,,,,,gaba,95124,-1
720575941619242111,LOP.PLP,soma in brain,acetylcholine,0.91,,,,,intrinsic,visual_projection,lobula_lobula_plate_columnar,,,,right,LLPC2,LLPC2,,,,,acetylcholine,95125,1
720575941619243135,T3_METANM,,acetylcholine,0.83,,,hind_leg,tactile,afferent,sensory,bristle_neuron,hind_leg_bristle_neuron,,left_metathoracic_leg_nerve,left,SNta44,SNta44,,,,,acetylcholine,95126,1
720575941619258239,SMP,soma in brain,glutamate,0.81,,,,,intrinsic,central_brain_intrinsic,,DN3,SLPpl1,,left,CB1011,CB1011,,,,,glutamate,95127,-1
720575941619267199,MB_PED,soma in brain,dopamine,0.66,acetylcholine,sNPF,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCg,MBp4,,right,KCg-m,KCg-m,,,,acetylcholine,acetylcholine,95128,1
720575941619267967,AVLP,soma in brain,acetylcholine,0.62,acetylcholine,,,,intrinsic,central_brain_intrinsic,,,SLPal2,,right,AVLP026,AVLP026,,,,acetylcholine,acetylcholine,95129,1
720575941619268223,ME,"CNS neuron,soma in brain",acetylcholine,0.98,acetylcholine,Tk,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm1,Tm1,,,,acetylcholine,acetylcholine,95130,1
720575941619274111,ME,soma in brain,acetylcholine,0.52,,,,,,,,,,,right,,,,,,,gaba,95131,-1
720575941619283839,GNG,,acetylcholine,0.54,,,labellum,gustatory_tactile,afferent,sensory,taste_peg_neuron,labellum_taste_peg_neuron,,left_maxillary-labial_nerve,left,TPMN,TPMN,,,,,acetylcholine,95132,1
720575941619289215,LO,soma in brain,acetylcholine,0.9,,,,,,,,,,,right,,,,,,,gaba,95133,-1
720575941619304063,ME,"CNS neuron,soma in brain",acetylcholine,0.99,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm3,Tm3,,,,acetylcholine,acetylcholine,95134,1
720575941619311743,MB_CA,soma in brain,acetylcholine,0.58,acetylcholine,sNPF,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCg,MBp4,,right,KCg-m,KCg-m,,,,acetylcholine,acetylcholine,95135,1
