,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,ito_lee_hemilineage,hartenstein_hemilineage,idx,sign
32550,720575940629287132,PLP116,right,glutamate,central,,,SLPp&v1_ventral,DPLp2_medial_ventral,34466,-1
32551,720575940620859630,DNge052,right,gaba,descending,,,putative_primary,putative_primary,17562,-1
32552,720575940627410451,CB0858,left,acetylcholine,motor,,,putative_primary,putative_primary,30718,1
32553,720575940611521778,AVLP121,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,4758,1
32554,720575940638975184,CRE043,right,gaba,central,,,AOTUv1_medial,DALcm2_medial,46397,-1
32555,720575940611577493,"AVLP417,AVLP438",left,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,4815,1
32556,720575940638709632,CB.FB7E0,left,glutamate,central,CX,tangential,DL1_dorsal,CP2_dorsal,46171,-1
32557,720575940629683500,"LAL104,LAL105",right,gaba,central,,,,,35259,-1
32558,720575940629113388,hDeltaB,left,acetylcholine,central,CX,columnar,DM2_CX_p,DPMpm1_CX_p,34128,1
32559,720575940638674384,CB3621,right,acetylcholine,central,,,DM4_dorsal,CM4_dorsal,46136,1
32560,720575940623930623,LTe44,left,glutamate,visual_projection,,,,,23666,-1
32561,720575940647731833,ER3p,right,gaba,central,CX,ring neuron,EBa1,DALv2,49680,-1
32562,720575940625750415,CB.FB7B0,right,glutamate,central,CX,tangential,DM6_dorso_medial,CM3_dorso_medial,27135,-1
32563,720575940629394232,CB1125,left,acetylcholine,central,,,WEDd1,DALd,34686,1
32564,720575940649004921,LAL085,left,glutamate,central,,,AOTUv3_ventral,DALcl1_ventral,49815,-1
32565,720575940625328842,CB.FB8E1,right,glutamate,central,CX,tangential,DL1_dorsal,CP2_dorsal,26272,-1
32566,720575940631746903,SMP156,left,acetylcholine,central,,,putative_primary,putative_primary,39084,1
32567,720575940629129342,CB3322,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,34148,1
32568,720575940635179359,CB0442,right,gaba,central,,,LB7,LB7,43153,-1
32569,720575940635450254,CB3598,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,43365,1
32570,720575940660219521,CB0859,right,gaba,central,,,putative_primary,putative_primary,50545,-1
32571,720575940632736815,cLP04,right,acetylcholine,visual_centrifugal,,,putative_primary,putative_primary,40482,1
32572,720575940630545489,ER3a,left,gaba,central,CX,ring neuron,EBa1,DALv2,36839,-1
32573,720575940616429825,CL008,left,glutamate,central,,,SLPav2,BLD2,10635,-1
32574,720575940627174404,CB1688,right,acetylcholine,central,,,VLPl2_posterior,BLAv2_posterior,30202,1
32575,720575940631517302,AVLP293,right,acetylcholine,central,,,VLPa1_lateral,DALl2_lateral,38687,1
32576,720575940644666148,CB3622,right,gaba,central,,,putative_primary,putative_primary,48861,-1
32577,720575940625013175,v2LN3A1_b,left,glutamate,central,ALLN,,ALv2,BAla2,25740,-1
32578,720575940629911503,ATL015,right,acetylcholine,central,,,putative_primary,putative_primary,35675,1
32579,720575940625741287,oviIN,right,gaba,central,,,putative_primary,putative_primary,27109,-1
32580,720575940630788882,CB0402,left,glutamate,central,,,LB6,LB6,37351,-1
32581,720575940616702465,LAL131b,right,glutamate,central,,,DM1_antero_ventral,DPMm1_antero_ventral,10995,-1
32582,720575940610985586,VES070,left,acetylcholine,central,,,putative_primary,putative_primary,4213,1
32583,720575940615962973,CB3329,right,acetylcholine,central,,,VLPl1_or_VLPl5,BLVa3_or_4,10003,1
32584,720575940621088536,PFNd,left,acetylcholine,central,CX,,DM3_CX_v,DPMpm2_CX_v,17995,1
32585,720575940613691559,CL078b,left,acetylcholine,central,,,SLPa&l1_anterior,BLAvm_medial,7206,1
32586,720575940643076768,SAD075,right,gaba,central,,,VESa1,BAla3,48316,-1
32587,720575940613606041,CB.FB5E1,right,glutamate,central,CX,tangential,DL1_dorsal,CP2_dorsal,7102,-1
32588,720575940621316443,LT57,left,acetylcholine,visual_projection,,,SLPav1_medial,BLAl1_medial,18430,1
32589,720575940612292531,"LAL111,PS060",left,gaba,central,,,putative_primary,putative_primary,5621,-1
32590,720575940623465909,M_lPNm11D,right,acetylcholine,central,ALPN,multiglomerular,ALl1_ventral,BAlc_ventral,22910,1
32591,720575940611478954,AVLP306,left,acetylcholine,central,,,VLPa1_lateral,DALl2_lateral,4711,1
32592,720575940639649350,WED092b,left,acetylcholine,central,,,LHp2,DPLp1,46957,1
32593,720575940625883338,AVLP020,left,glutamate,central,,,putative_primary,putative_primary,27438,-1
32594,720575940640304181,PVLP008,right,glutamate,central,,,VLPd&p1_dorsal,DPLl2_anterior,47374,-1
32595,720575940640000464,WED165,right,acetylcholine,central,,,,,47209,1
32596,720575940608810453,CRE005,left,acetylcholine,central,,,putative_primary,putative_primary,2630,1
32597,720575940616063291,CB1312,right,acetylcholine,central,,,VLPl1_or_VLPl5,BLVa3_or_4,10155,1
32598,720575940628403538,AVLP454_b,right,acetylcholine,central,,,LALv1_ventral,BAmv1_ventral,32706,1
32599,720575940628330885,CB3417,left,glutamate,central,ALLN,,ALv2,BAla2,32521,-1
32600,720575940637106032,LT51,left,glutamate,visual_projection,,,VPNl&d1_medial_Lee,BLAl2_medial_Lee,44730,-1
32601,720575940621628582,DNg85,left,acetylcholine,descending,,,LB23,LB23,19109,1
32602,720575940621050228,CB.FB5D1,right,glutamate,central,CX,tangential,AOTUv4_ventral,DALcl2_ventral,17909,-1
32603,720575940625871408,CB0109,right,gaba,central,,,putative_primary,putative_primary,27407,-1
32604,720575940624677303,LTe51,left,acetylcholine,visual_projection,,,,,25127,1
32605,720575940618726765,CB1984,right,glutamate,central,,,LHd2,DPLm2,13817,-1
32606,720575940609470930,AVLP465c,left,gaba,central,,,VLPp&l1_anterior,DPLpv_anterior,2965,-1
32607,720575940636938212,CB.FB2K1,left,glutamate,central,CX,tangential,CREa2_medial,DALcm1_medial,44578,-1
32608,720575940628717585,PAL02,left,dopamine,central,,,putative_primary,putative_primary,33291,1
32609,720575940617249949,l2LN19,left,gaba,central,ALLN,,ALl1_dorsal,BAlc_dorsal,11784,-1
32610,720575940620032379,LAL195,right,acetylcholine,central,,,DM6_central2,CM3_central2,15986,1
32611,720575940621820540,M_vPNml63,left,gaba,central,ALPN,multiglomerular,ALv1,BAla1,19520,-1
32612,720575940633030882,CL308,left,acetylcholine,central,,,SMPpv2_ventral,CP1_ventral,40848,1
32613,720575940611602552,PVLP122b,right,acetylcholine,central,,,VLPl&p2_posterior,BLVp1_posterior,4843,1
32614,720575940639184361,CB.FB7D0,left,glutamate,central,CX,tangential,AOTUv4_ventral,DALcl2_ventral,46642,-1
32615,720575940621817046,M_lPNm11D,right,acetylcholine,central,ALPN,multiglomerular,ALl1_ventral,BAlc_ventral,19509,1
32616,720575940622658317,SLP270,right,acetylcholine,central,,,putative_primary,putative_primary,21191,1
32617,720575940623582133,IB026,left,glutamate,central,,,,,23116,-1
32618,720575940631469964,M_lPNm11D,right,acetylcholine,central,ALPN,multiglomerular,ALl1_ventral,BAlc_ventral,38609,1
32619,720575940622461320,CB.FB7B0,right,glutamate,central,CX,tangential,DM6_dorso_medial,CM3_dorso_medial,20800,-1
32620,720575940609027523,SMP059,left,glutamate,central,,,putative_primary,putative_primary,2751,-1
32621,720575940623208141,CB0860,right,gaba,central,,,putative_primary,putative_primary,22372,-1
32622,720575940617022779,CL026,left,glutamate,central,,,SLPav2,BLD2,11450,-1
32623,720575940616410171,hDeltaH,left,acetylcholine,central,CX,columnar,DM4_CX_d3,CM4_CX_d3,10610,1
32624,720575940630539794,"AVLP190,AVLP191",right,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,36828,1
32625,720575940639352565,CB1964,right,acetylcholine,central,,,VLPl1_or_VLPl5,BLVa3_or_4,46769,1
32626,720575940633754292,SMP379,right,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,41722,1
32627,720575940622305891,SMP307,right,gaba,central,,,DM2_central,DPMpm1_central,20458,-1
32628,720575940636866906,SMP372,right,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,44530,1
32629,720575940621656541,SMP554,right,gaba,central,,,putative_primary,putative_primary,19172,-1
32630,720575940621343348,CB3597,right,gaba,central,ALPN,multiglomerular,ALv1,BAla1,18500,-1
32631,720575940631129362,AOTU063a,left,glutamate,central,,,putative_primary,putative_primary,37981,-1
32632,720575940631293092,LAL056,left,gaba,central,,,LALa1_anterior,BAlp2_anterior,38266,-1
32633,720575940629689982,"AVLP037,AVLP038",left,acetylcholine,central,,,VLPd1,DPLam,35270,1
32634,720575940615359794,PS183,left,acetylcholine,central,,,PSp3,DPMl1,9218,1
32635,720575940616898449,CB1712,right,acetylcholine,central,,,SMPpd1,DPLc1,11279,1
32636,720575940631814085,CB.FB2E10,left,glutamate,central,CX,tangential,DL1_dorsal,CP2_dorsal,39177,-1
32637,720575940625223944,CB0443,left,gaba,central,,,putative_primary,putative_primary,26117,-1
32638,720575940623199070,CB.FB1H0,right,dopamine,central,CX,tangential,DM6__prim,CM3__prim,22352,1
32639,720575940622628646,PS185a,right,acetylcholine,central,,,putative_primary,,21124,1
32640,720575940609913646,CB.FB1E0,right,glutamate,central,CX,tangential,DL1_dorsal,CP2_dorsal,3240,-1
32641,720575940635978926,EL,right,gaba,central,CX,columnar,DM2_CX_d1,DPMpm1_CX_d1,43864,-1
32642,720575940619658576,CB2065,right,acetylcholine,central,,,TRdl_b,,15265,1
32643,720575940624867721,CB3317,right,acetylcholine,central,,,VLPl2_posterior,BLAv2_posterior,25453,1
32644,720575940621545408,LTe35,left,acetylcholine,visual_projection,,,SLPpl2,CP6,18909,1
32645,720575940603195494,CB3646,left,acetylcholine,central,,,ALl1_ventral,BAlc_ventral,66,1
32646,720575940631469610,CB1231,right,gaba,central,,,WEDa1,BAlv,38608,-1
32647,720575940616654370,PFL3,right,acetylcholine,central,CX,columnar,DM2_CX_d1,DPMpm1_CX_d1,10945,1
32648,720575940652083190,CB.FB8B0,left,glutamate,central,CX,tangential,DM6_dorso_medial,CM3_dorso_medial,50078,-1
32649,720575940615951453,CB0624,right,acetylcholine,central,,,,,9975,1
32650,720575940640406094,CB3589,right,acetylcholine,central,,,VLPa1_medial,DALl2_medial,47442,1
32651,720575940616476043,SMP399a,right,acetylcholine,central,,,DM4_dorsal,CM4_dorsal,10691,1
32652,720575940629744599,CB0207,left,glutamate,central,,,putative_primary,putative_primary,35366,-1
32653,720575940615578043,DNge068,right,glutamate,descending,,,putative_primary,putative_primary,9476,-1
32654,720575940628989519,SLP457,right,dopamine,central,,,putative_primary,putative_primary,33890,1
32655,720575940623956941,WED016,right,acetylcholine,central,,,LALa1_posterior,BAlp2_posterior,23720,1
32656,720575940642335373,CB0444,left,gaba,central,,,putative_primary,,48096,-1
32657,720575940612920466,PEN_b(PEN2),right,acetylcholine,central,CX,,DM3_CX_p,DPMpm2_CX_p,6348,1
32658,720575940625850938,hDeltaF,left,acetylcholine,central,CX,columnar,DM4_CX_d2,CM4_CX_d2,27361,1
32659,720575940631813796,ER5,left,gaba,central,CX,ring neuron,EBa1,DALv2,39176,-1
32660,720575940629961219,LAL010,left,acetylcholine,central,,,AOTUv1_ventral,DALcm2_ventral,35781,1
32661,720575940614428319,LAL169,right,acetylcholine,central,,,putative_primary,putative_primary,8086,1
32662,720575940616270453,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,10426,1
32663,720575940621806574,LTe42a,left,acetylcholine,visual_projection,,,LHl4_posterior,BLD1_posterior,19481,1
32664,720575940634062328,CB.FBTI1,left,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,42037,-1
32665,720575940614396778,CL099c,right,acetylcholine,central,,,SLPav1_medial,BLAl1_medial,8049,1
32666,720575940628377856,PFR,left,dopamine,central,CX,,DM3_CX_d2,DPMpm2_CX_d2,32644,1
32667,720575940608353714,PVLP097,left,gaba,central,,,VLPp&l1_anterior,DPLpv_anterior,2395,-1
32668,720575940624209288,AOTUv3B_P02,left,acetylcholine,central,,,AOTUv3_dorsal,DALcl1_dorsal,24266,1
32669,720575940617077533,CB.FB8B1,right,glutamate,central,CX,tangential,DM6_dorso_medial,CM3_dorso_medial,11536,-1
32670,720575940629783158,CB1152,right,glutamate,central,,,SLPal3_and_SLPal4_dorsal,BLAd3_and_BLAd4_dorsal,35434,-1
32671,720575940616383193,AVLP309a,right,acetylcholine,central,,,VLPa1_lateral,DALl2_lateral,10568,1
32672,720575940609171395,"AVLP037,AVLP038",left,acetylcholine,central,,,VLPd1,DPLam,2815,1
32673,720575940628072195,SMP293,left,acetylcholine,central,,,,,31994,1
32674,720575940642476448,CB.FB7E2,left,glutamate,central,CX,tangential,DL1_dorsal,CP2_dorsal,48153,-1
32675,720575940645503854,CB0445,right,acetylcholine,central,,,putative_primary,,49164,1
32676,720575940636266615,CB2302,right,glutamate,central,,,SLPal3_and_SLPal4_dorsal,BLAd3_and_BLAd4_dorsal,44081,-1
32677,720575940633614253,LT72,right,acetylcholine,visual_projection,,,,,41577,1
32678,720575940639859920,CB3516,right,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,47124,1
32679,720575940624538599,CB0442,left,gaba,central,,,LB7,LB7,24894,-1
32680,720575940624701315,CB3630,right,glutamate,central,,,LHl2_ventral,DPLal2_ventral,25179,-1
32681,720575940630414331,CB2759,left,acetylcholine,central,,,LHa3,BLVa2,36612,1
32682,720575940610040538,CB2285,right,acetylcholine,central,,,SLPad1_anterior,DPLl3_anterior,3339,1
32683,720575940628818511,CB0670,right,acetylcholine,central,,,putative_primary,putative_primary,33511,1
32684,720575940621413652,LAL019,right,acetylcholine,central,,,putative_primary,putative_primary,18658,1
32685,720575940636420976,PS231,left,acetylcholine,central,,,putative_primary,putative_primary,44206,1
32686,720575940624836277,CB3609,left,acetylcholine,central,,,VLPl&d1_dorsal,BLAv1_medial,25397,1
32687,720575940645920052,CB3696,left,acetylcholine,central,,,FLAa2,BAmas1,49309,1
32688,720575940635089433,AVLP158,left,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,43048,1
32689,720575940626962709,AVLP157,left,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,29705,1
32690,720575940631235665,SMP512,left,acetylcholine,central,,,DM3_dorso_medial,DPMpm2_dorso_medial,38155,1
32691,720575940640589683,CB.FB8B1,right,glutamate,central,CX,tangential,DM6_dorso_medial,CM3_dorso_medial,47523,-1
32692,720575940630022395,ER3m,left,gaba,central,CX,ring neuron,EBa1,DALv2,35908,-1
32693,720575940605344434,PS078,left,gaba,central,,,LALv1_ventral,BAmv1_ventral,864,-1
32694,720575940651932150,DNge070,right,glutamate,descending,,,LB6,LB6,50067,-1
32695,720575940622479880,KCg-d,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,20843,1
32696,720575940620010887,CL152,left,glutamate,central,,,CLp1_or_SLPpm2,DPLc4_or_DPLc2,15929,-1
32697,720575940629561338,LHAV3h1,right,acetylcholine,central,,,LHa3,BLVa2,35057,1
32698,720575940619506881,AVLP566,left,acetylcholine,central,,,putative_primary,putative_primary,15015,1
32699,720575940630708498,PS187,right,glutamate,central,,,PSp1,DPMl2,37190,-1
32700,720575940623275243,CB1510,right,gaba,central,,,WEDd2,BAmd2,22517,-1
32701,720575940617839739,CB3623,left,acetylcholine,central,ALPN,,ALlv1,BAlp4,12574,1
32702,720575940627278340,cML02,left,acetylcholine,visual_centrifugal,,,DM1_posterior,DPMm1_posterior,30427,1
32703,720575940624470812,ER3w,right,gaba,central,CX,ring neuron,EBa1,DALv2,24778,-1
32704,720575940630881337,LAL127,right,gaba,central,,,FLAa1,BAla4,37499,-1
32705,720575940621573030,CB0847,right,glutamate,central,,,putative_primary,putative_primary,18974,-1
32706,720575940633754804,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,41724,1
32707,720575940612599013,"CB.FB3,4I3",right,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,5981,-1
32708,720575940631933767,PLP097,left,acetylcholine,central,,,putative_primary,putative_primary,39349,1
32709,720575940620037312,CB0446,right,acetylcholine,central,,,putative_primary,putative_primary,15995,1
32710,720575940622126550,AVLP287,left,acetylcholine,central,,,VLPa1_lateral,DALl2_lateral,20091,1
32711,720575940622941447,CB.FB5D3,right,glutamate,central,CX,tangential,AOTUv4_ventral,DALcl2_ventral,21770,-1
32712,720575940613877423,SLP443,right,glutamate,central,,,putative_primary,putative_primary,7436,-1
32713,720575940616629051,CL289,right,acetylcholine,central,,,putative_primary,putative_primary,10906,1
32714,720575940620020827,PS234,left,acetylcholine,central,,,putative_primary,putative_primary,15954,1
32715,720575940638405941,"SMP472,SMP473",right,acetylcholine,central,,,putative_primary,putative_primary,45912,1
32716,720575940631511327,CB2049,right,acetylcholine,central,,,VLPl&p1_lateral,BLVp2_anterior,38679,1
32717,720575940628225167,DNg48,right,acetylcholine,descending,,,putative_primary,putative_primary,32307,1
32718,720575940637611877,CRE043,right,gaba,central,,,AOTUv1_medial,DALcm2_medial,45197,-1
32719,720575940616608837,LTe67,left,acetylcholine,visual_projection,,,VLPd&p1_posterior,DPLl2_posterior,10879,1
32720,720575940633267868,AVLP292,right,acetylcholine,central,,,VLPa1_lateral,DALl2_lateral,41168,1
32721,720575940624466440,CB0770,right,gaba,central,,,,,24769,-1
32722,720575940629026668,SMP307,left,gaba,central,,,DM2_central,DPMpm1_central,33988,-1
32723,720575940621779661,AOTUv3B_P01,right,acetylcholine,central,,,AOTUv3_dorsal,DALcl1_dorsal,19420,1
32724,720575940616559477,CB3085,right,acetylcholine,central,,,LHa1,BLAd1,10791,1
32725,720575940631858373,CB3417,right,glutamate,central,ALLN,,ALv2,BAla2,39235,-1
32726,720575940626390018,CB2388,left,acetylcholine,central,,,ALlv1,BAlp4,28471,1
32727,720575940622331350,CB1911,left,glutamate,central,,,LHl2_ventral,DPLal2_ventral,20512,-1
32728,720575940622346247,CL086_b,right,acetylcholine,central,,,SLPa&l1_anterior,BLAvm_medial,20554,1
32729,720575940613743102,CB2635,right,acetylcholine,central,,,VLPl&p1_lateral,BLVp2_anterior,7264,1
32730,720575940623463036,WEDPN11,left,glutamate,central,,,putative_primary,putative_primary,22900,-1
32731,720575940628174415,CB.FB6E5,right,glutamate,central,CX,tangential,DL1_dorsal,CP2_dorsal,32203,-1
32732,720575940633333017,PS137,left,glutamate,central,,,DM2_or_DM3_posterior,DPMpm1_or_DPMpm2_posterior,41271,-1
32733,720575940634645867,PS233,left,acetylcholine,central,,,DM5_central,CM1_central,42593,1
32734,720575940620028795,PFR,right,dopamine,central,CX,,DM1_CX_d2,DPMm1_CX_d2,15976,1
32735,720575940619683311,hDeltaH,right,acetylcholine,central,CX,columnar,DM3_CX_p,DPMpm2_CX_p,15328,1
32736,720575940652554657,PLP163,right,acetylcholine,central,,,putative_primary,putative_primary,50113,1
32737,720575940630247235,CL107,right,serotonin,central,,,,,36308,1
32738,720575940626013315,PS010,left,acetylcholine,central,,,AOTUv1_ventral,DALcm2_ventral,27729,1
32739,720575940632651219,hDeltaA,right,acetylcholine,central,CX,columnar,DM1_CX_d2,DPMm1_CX_d2,40352,1
32740,720575940636345463,CB0441,right,acetylcholine,central,,,putative_primary,putative_primary,44150,1
32741,720575940621039952,LHPD5c1,right,glutamate,central,,,putative_primary,putative_primary,17885,-1
32742,720575940624064659,SMP040,right,glutamate,central,,,putative_primary,putative_primary,23968,-1
32743,720575940647291427,LT52,right,glutamate,visual_projection,,,AOTUv2,DALl1,49621,-1
32744,720575940612093042,CB1764,right,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,5401,1
32745,720575940612139443,SMP093,right,glutamate,central,,,SMPad1,DAMv1_or_2,5452,-1
32746,720575940613754833,CB0288,right,acetylcholine,central,,,FLAa2,BAmas1,7280,1
32747,720575940621544944,720575940621544944,right,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,18907,1
32748,720575940634657431,l2LN19,left,gaba,central,ALLN,,ALl1_dorsal,BAlc_dorsal,42604,-1
32749,720575940627829064,CB0717,left,gaba,central,,,,,31536,-1
32750,720575940619385765,DA1_lPN,left,acetylcholine,central,ALPN,uniglomerular,ALl1_ventral,BAlc_ventral,14821,1
32751,720575940630083962,PS093,left,gaba,central,,,PSa1,BAmv2,36035,-1
32752,720575940632602850,ER3d,right,gaba,central,CX,ring neuron,EBa1,DALv2,40273,-1
32753,720575940630436730,aMe4,left,acetylcholine,visual_centrifugal,,,,,36651,1
32754,720575940633614490,CB1099,right,acetylcholine,central,,,VLPl1_or_VLPl5,BLVa3_or_4,41578,1
32755,720575940630686060,CB3623,right,acetylcholine,central,ALPN,,ALlv1,BAlp4,37143,1
32756,720575940625133145,SIP081,right,acetylcholine,central,,,,,25975,1
32757,720575940624834697,VM4_lvPN,right,acetylcholine,central,ALPN,uniglomerular,ALlv1,BAlp4,25393,1
32758,720575940611203733,AVLP020,right,glutamate,central,,,putative_primary,putative_primary,4412,-1
32759,720575940603996081,SLP405,right,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,272,1
32760,720575940635776101,SMP059,right,glutamate,central,,,putative_primary,putative_primary,43674,-1
32761,720575940620306785,AVLP243,left,acetylcholine,central,,,VLPl&d1_dorsal,BLAv1_medial,16535,1
32762,720575940628491260,ER4m,left,gaba,central,CX,ring neuron,EBa1,DALv2,32870,-1
32763,720575940609783819,WED181,left,acetylcholine,central,,,putative_primary,putative_primary,3147,1
32764,720575940628387663,DNg69,left,acetylcholine,descending,,,putative_primary,putative_primary,32664,1
32765,720575940622186376,PLP143,left,gaba,central,,,,,20210,-1
32766,720575940618931291,CB1672,right,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,14142,1
32767,720575940622180632,CB2684,right,acetylcholine,central,,,VLPl1_or_VLPl5,BLVa3_or_4,20196,1
32768,720575940617241019,CB.FB5I2,right,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,11763,-1
32769,720575940608972612,PLP148,right,acetylcholine,central,,,putative_primary,putative_primary,2709,1
32770,720575940622724521,MeMe_e03,left,glutamate,visual_projection,bilateral,,,,21329,-1
32771,720575940658654593,CB0784,right,glutamate,central,,,LB3,LB3,50406,-1
32772,720575940618782912,ER3p,left,gaba,central,CX,ring neuron,EBa1,DALv2,13910,-1
32773,720575940622693417,CB3484,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,21268,1
32774,720575940625692444,"SMP063,SMP064",left,glutamate,central,,,SMPad2,DAMd2_or_3,26994,-1
32775,720575940611960274,ER3d,right,gaba,central,CX,ring neuron,EBa1,DALv2,5248,-1
32776,720575940642876320,CB2417,right,gaba,central,,,WEDd2,BAmd2,48250,-1
32777,720575940614159010,CB3554,right,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,7744,1
32778,720575940616558779,AVLP044b,left,acetylcholine,central,,,VLPd1,DPLam,10790,1
32779,720575940603621344,CL245,right,glutamate,central,,,CLp1,DPLc4,142,-1
32780,720575940614981062,SLP033,left,acetylcholine,central,,,putative_primary,putative_primary,8757,1
32781,720575940640429045,720575940640429045,left,glutamate,central,,,LHd2,,47457,-1
32782,720575940635395429,CB.FB8D0,right,glutamate,central,CX,tangential,AOTUv4_ventral,DALcl2_ventral,43324,-1
32783,720575940623581930,LHPD4c1,left,acetylcholine,central,,,putative_primary,putative_primary,23115,1
32784,720575940618198233,SMP128,right,glutamate,central,,,SMPad3,DAMd1,13088,-1
32785,720575940620005542,AVLP099,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,15919,1
32786,720575940622915060,WEDPN12,right,glutamate,central,,,SLPp&v1_ventral,DPLp2_medial_ventral,21707,-1
32787,720575940618620888,CB2672,right,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,13654,1
32788,720575940608287701,LPT51,left,glutamate,visual_projection,,,,,2348,-1
32789,720575940608745006,CB.FB8D1,right,glutamate,central,CX,tangential,AOTUv4_ventral,DALcl2_ventral,2602,-1
32790,720575940621024545,CB0644,left,acetylcholine,central,,,,,17866,1
32791,720575940623953900,PVLP150,left,acetylcholine,central,,,putative_primary,putative_primary,23714,1
32792,720575940618635072,PS146,left,glutamate,central,,,putative_primary,putative_primary,13676,-1
32793,720575940642658701,720575940642658701,right,acetylcholine,central,,,,,48205,1
32794,720575940605218220,CB0200,right,glutamate,central,,,putative_primary,putative_primary,802,-1
32795,720575940620106480,CB3641,right,acetylcholine,central,,,VLPl&d1_lateral,BLAv1_posterior,16121,1
32796,720575940630732414,SIP076,left,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,37238,1
32797,720575940622074109,LHAD1a2,right,acetylcholine,central,,,SLPal2,DPLal3,19972,1
32798,720575940626937617,DA2_lPN,left,acetylcholine,central,ALPN,uniglomerular,ALl1_ventral,BAlc_ventral,29651,1
32799,720575940611635353,PLP121,left,acetylcholine,central,,,VLPd&p1_posterior,DPLl2_posterior,4878,1
32800,720575940631448680,v2LN32,left,glutamate,central,ALLN,,ALv2,BAla2,38554,-1
32801,720575940620155561,CB3649,right,acetylcholine,central,,,VLPl1_or_VLPl5,BLVa3_or_4,16231,1
32802,720575940604474028,"LAL104,LAL105",right,gaba,central,,,,,445,-1
32803,720575940621432444,IB069,left,acetylcholine,central,,,DM5_central,CM1_central,18699,1
32804,720575940622520846,CB2634,right,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,20934,1
32805,720575940631638841,CB1170,right,glutamate,central,,,SLPal3_and_SLPal4_dorsal,BLAd3_and_BLAd4_dorsal,38905,-1
32806,720575940630766799,CB2264,right,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,37305,1
32807,720575940642151565,SMP549,right,acetylcholine,central,,,SMPp&v1_posterior,DPLc5_anterior,48051,1
32808,720575940645872004,CB3676,left,glutamate,central,,,,,49296,-1
32809,720575940625308478,SMP170,right,glutamate,central,,,AOTUv4_ventral,DALcl2_ventral,26234,-1
32810,720575940613599528,CB3653,left,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,7094,1
32811,720575940606391218,PS279,left,glutamate,central,,,,,1325,-1
32812,720575940611297070,LTe14,right,acetylcholine,visual_projection,,,,,4508,1
32813,720575940660051073,CL140,right,gaba,central,,,putative_primary,putative_primary,50524,-1
32814,720575940622311704,DA2_lPN,right,acetylcholine,central,ALPN,uniglomerular,ALl1_ventral,BAlc_ventral,20470,1
32815,720575940627611142,CB3690,left,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,31120,1
32816,720575940615706966,CB.FB1I0,right,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,9636,-1
32817,720575940627802374,LAL042,right,glutamate,central,,,putative_primary,putative_primary,31477,-1
32818,720575940617373268,DNge098,right,gaba,descending,,,putative_primary,putative_primary,11951,-1
32819,720575940635326063,AVLP214,left,acetylcholine,central,,,SLPa&l1_anterior,BLAvm_medial,43268,1
32820,720575940630335596,hDeltaK,left,serotonin,central,CX,columnar,DM4_CX_d3,CM4_CX_d3,36483,1
32821,720575940622510630,CB1112,right,acetylcholine,central,,,VLPl&d1_lateral,BLAv1_posterior,20896,1
32822,720575940627678997,SLP386,left,glutamate,central,,,,,31245,-1
32823,720575940615780714,CRE043,right,gaba,central,,,AOTUv1_medial,DALcm2_medial,9729,-1
32824,720575940645179592,ER3d,right,gaba,central,CX,ring neuron,EBa1,DALv2,49049,-1
32825,720575940618131928,IB061,left,acetylcholine,central,,,putative_primary,putative_primary,12986,1
32826,720575940614386070,CB0845,left,acetylcholine,motor,,,putative_primary,putative_primary,8032,1
32827,720575940645032580,DNg12_c,right,acetylcholine,descending,,,MX12,MX12,48997,1
32828,720575940627210568,DNg79,left,acetylcholine,descending,,,MD3,MD3,30286,1
