pre,post,plen,connected,effconn,effconn_e,effconn_ad,effconn_ad_e
M_lvPNm45,M_lvPNm45,4,True,0.0002293345023645,0.0001222845021402,9.0503262981656e-06,3.312777323571936e-07
M_lvPNm45,M_lvPNm45,5,True,0.0001260931749129,4.983271355740726e-05,5.442249403131427e-06,1.0078067447238936e-07
PLP180,PLP180,1,True,0.0040546851232647,0.0,0.0019467852544039,0.0
PLP180,PLP180,2,True,0.0053943390958011,0.0,0.0025881649926304,0.0
PLP180,PLP180,3,True,0.0021699250210076,0.0,0.0006206451216712,0.0
PLP180,PLP180,4,True,0.0008488101884722,0.0,0.0001612089254194,0.0
PLP180,PLP180,5,True,0.0004105887492187,0.0,7.383922638837248e-05,0.0
DNg86,DNg86,1,False,0.0,0.0,0.0,0.0
DNg86,DNg86,2,True,0.0047701629810035,0.0030889646150171,0.0,0.0
DNg86,DNg86,3,True,0.0017379523487761,0.0006413356168195,0.0,0.0
DNg86,DNg86,4,True,0.0008636589045636,0.0001678814151091,0.0,0.0
DNg86,DNg86,5,True,0.0005197207210585,3.759680112125352e-05,0.0,0.0
CB0638,CB0638,1,True,0.0112780528143048,0.0112780528143048,0.0,0.0
CB0638,CB0638,2,True,0.0024788829032331,0.0013145223492756,0.0,0.0
CB0638,CB0638,3,True,0.0006045728223398,9.382967255078256e-05,1.99780924958759e-06,2.190282515357467e-07
CB0638,CB0638,4,True,0.0002855324128177,2.3899270672700368e-05,9.877572892946771e-07,7.636538157385075e-08
CB0638,CB0638,5,True,0.0001719248975859,7.871802154113539e-06,5.260914690552454e-07,4.73728363203918e-08
PVLP001,PVLP001,1,False,0.0,0.0,0.0,0.0
PVLP001,PVLP001,2,True,0.0003955540596507,0.0,0.0,0.0
PVLP001,PVLP001,3,True,8.266162330983207e-05,0.0,0.0,0.0
PVLP001,PVLP001,4,True,4.193213317194022e-05,0.0,0.0,0.0
PVLP001,PVLP001,5,True,2.5783947421587072e-05,0.0,0.0,0.0
LAL127,LAL127,1,True,0.0038211839273571,0.0,0.0002446183934807,0.0
LAL127,LAL127,2,True,0.0028311121277511,0.0,0.0001845803053583,0.0
LAL127,LAL127,3,True,0.0002181304444093,0.0,3.4409149520797655e-05,0.0
LAL127,LAL127,4,True,0.0001417095045326,0.0,5.158347630640492e-05,0.0
LAL127,LAL127,5,True,0.0001049260608851,0.0,5.467326263897121e-05,0.0
CL159,CL159,1,True,0.0020575388334691,0.0020575388334691,0.0005668934318237,0.0005668934318237
CL159,CL159,2,True,0.0011366673279553,0.0003382696013431,0.0001549978042021,2.472647338436218e-06
CL159,CL159,3,True,0.0005317883915267,3.867213308694773e-05,0.0001596513757249,7.311011358979158e-06
CL159,CL159,4,True,0.0001414801663486,8.882315341907088e-06,5.330734711606056e-05,2.50054472417105e-06
CL159,CL159,5,True,7.40849573048763e-05,2.7503117507876595e-06,2.410916204098612e-05,8.457915896542545e-07
CL261a,CL261a,1,False,0.0,0.0,0.0,0.0
CL261a,CL261a,2,True,0.0001870080595836,6.343374843709171e-05,0.0,0.0
CL261a,CL261a,3,True,6.936425052117556e-05,1.3366418897930998e-05,0.0,0.0
CL261a,CL261a,4,True,3.492967880447395e-05,3.652382247310016e-06,0.0,0.0
CL261a,CL261a,5,True,2.2154990801936947e-05,1.2982860653210082e-06,0.0,0.0
CB0135,CB0135,1,False,0.0,0.0,0.0,0.0
CB0135,CB0135,2,True,0.0005614106194116,0.0003135264269076,9.289742592955008e-06,0.0
CB0135,CB0135,3,True,0.0002319601335329,6.815106462454423e-05,1.0081089385494124e-05,7.444925358868204e-06
CB0135,CB0135,4,True,0.0001052569132298,2.2754999008611776e-05,6.395162472472293e-06,1.191945671052963e-06
CB0135,CB0135,5,True,8.304790389956906e-05,1.1814866411441471e-05,7.004296094237361e-06,9.84311895990686e-07
DNpe006,DNpe006,1,False,0.0,0.0,0.0,0.0
DNpe006,DNpe006,2,True,0.0012901141308248,0.001146949827671,0.0001611743791727,2.348602720303461e-06
DNpe006,DNpe006,3,True,9.675859473645688e-05,4.467717008083128e-05,2.4662795112817548e-05,9.023041229738736e-07
DNpe006,DNpe006,4,True,6.348658644128591e-05,9.825825145526323e-06,1.9563010937417857e-05,8.241145224019419e-07
DNpe006,DNpe006,5,True,4.775615889229812e-05,3.1480519737669965e-06,1.3280347047839314e-05,4.4233379981051257e-07
LAL165,LAL165,1,True,0.0024853437207639,0.0024853437207639,0.0035341251641511,0.0035341251641511
LAL165,LAL165,2,True,0.0102622536942362,0.0014644943876191,0.0135688837617635,8.737685129744932e-05
LAL165,LAL165,3,True,0.0023332186974585,0.0002745628298725,0.0012490699300542,3.0999482987681404e-05
LAL165,LAL165,4,True,0.0014862663811072,9.033236710820348e-05,0.0011367166880518,2.284477886860259e-05
LAL165,LAL165,5,True,0.0007858023745939,3.548615495674312e-05,0.0003324899880681,8.393254574912135e-06
AVLP219c,AVLP219c,1,True,0.0116337686777114,0.0116337686777114,0.000820615212433,0.000820615212433
AVLP219c,AVLP219c,2,True,0.0032926264684647,0.0025037610903382,6.329818279482424e-05,4.888731928076595e-05
AVLP219c,AVLP219c,3,True,0.0006139746983535,0.0002853928308468,3.239486977690831e-05,7.372460004262393e-06
AVLP219c,AVLP219c,4,True,0.0002468438760843,6.556401058332995e-05,2.547400072216988e-05,4.169619387539569e-06
AVLP219c,AVLP219c,5,True,0.0001330945815425,1.922980482049752e-05,1.5233767044264823e-05,2.180854153266409e-06
OCG02a,OCG02a,1,True,0.0130141219124197,0.0130141219124197,0.0,0.0
OCG02a,OCG02a,2,True,0.0167625658214092,0.0163037553429603,0.0004655728698708,0.0004655728698708
OCG02a,OCG02a,3,True,0.0051365713588893,0.0013557219645008,7.926649232103955e-06,4.215959279463277e-07
OCG02a,OCG02a,4,True,0.002443183446303,0.0008187476778402,9.383951692143457e-06,4.441078090167139e-06
OCG02a,OCG02a,5,True,0.0016934296581894,0.0001504168321844,6.048851901141461e-06,9.06977163595002e-07
IB093,IB093,1,True,0.0022980240173637,0.0,0.0,0.0
IB093,IB093,2,True,0.0010542849777266,0.0,7.224668661365286e-05,0.0
IB093,IB093,3,True,0.0002781721705105,0.0,0.0001024039520416,0.0
IB093,IB093,4,True,0.000172421336174,0.0,8.633550169179216e-05,0.0
IB093,IB093,5,True,0.0001068330675479,0.0,5.085315933683887e-05,0.0
CB1737,CB1737,1,True,0.0027349910233169,0.0027349910233169,0.0,0.0
CB1737,CB1737,2,True,0.0007859891047701,0.0002617456193547,5.544343366636895e-07,0.0
CB1737,CB1737,3,True,0.0003126067167613,1.9955030438723043e-05,3.5464452707856253e-07,0.0
CB1737,CB1737,4,True,0.0001785927161108,3.473208153081941e-06,3.762508811178122e-07,1.0417369189497094e-08
CB1737,CB1737,5,True,9.651853906689212e-05,6.53973415865039e-07,3.042316620849306e-07,4.933713881882795e-09
CB1738,CB1738,1,True,0.0594444535672664,0.0594444535672664,0.0,0.0
CB1738,CB1738,2,True,0.0086490791290998,0.0078859319910407,5.030754618928768e-05,4.735723268822767e-05
CB1738,CB1738,3,True,0.0014306423254311,0.0011107296450063,1.584728670422919e-05,5.706335741706425e-06
CB1738,CB1738,4,True,0.0003210036666132,0.0001817633747123,8.584236638853326e-06,1.843470386120316e-06
CB1738,CB1738,5,True,0.0001094275139621,3.599152114475146e-05,6.748813120793784e-06,9.203138233715435e-07
CB1739,CB1739,1,True,0.0013246336020529,0.0013246336020529,0.0,0.0
CB1739,CB1739,2,True,0.0002472425985615,9.136286098510028e-05,1.0565497177594809e-05,1.6095387422865318e-07
CB1739,CB1739,3,True,6.975518044782802e-05,9.045111255545636e-06,4.418053777044406e-06,1.392965316426853e-07
CB1739,CB1739,4,True,4.154919588472694e-05,2.476182771715685e-06,2.3936383968248265e-06,1.3986968383505882e-07
CB1739,CB1739,5,True,2.9968254239065573e-05,9.836184062805842e-07,1.937860815814929e-06,9.118132027197134e-08
SMP103,SMP103,1,True,0.0341566652059555,0.0,0.0207579210400581,0.0
SMP103,SMP103,2,True,0.009170270524919,0.0,0.0005978274857625,0.0
SMP103,SMP103,3,True,0.0029360230546444,0.0,0.0002796092594508,0.0
SMP103,SMP103,4,True,0.0016681386623531,0.0,7.983504474395886e-05,0.0
SMP103,SMP103,5,True,0.0010355870472267,0.0,3.975085564889014e-05,0.0
CB1740,CB1740,1,False,0.0,0.0,0.0,0.0
CB1740,CB1740,2,True,0.0008697475423105,0.000265292241238,5.953798449809256e-07,0.0
CB1740,CB1740,3,True,0.0004126928688492,0.0001522627426311,3.806395341143798e-07,2.522117483749753e-07
CB1740,CB1740,4,True,0.0004378765006549,6.443422898883e-05,2.016883513533685e-07,2.0743954110002963e-08
CB1740,CB1740,5,True,0.0003498631122056,2.6270477974321693e-05,1.1262649479704125e-07,1.1866826632456196e-08
MeTu4a,MeTu4a,1,True,0.0467887967824935,0.0467887967824935,0.0098098525777459,0.0098098525777459
MeTu4a,MeTu4a,2,True,0.0262073781341314,0.0065084458328783,0.0024944026954472,1.2165787666162942e-05
MeTu4a,MeTu4a,3,True,0.0070335823111236,0.0008524496224708,0.0003283736004959,1.1868446563312318e-05
MeTu4a,MeTu4a,4,True,0.0030494998209178,0.000144337725942,0.0003025877231266,2.5658266167738475e-05
MeTu4a,MeTu4a,5,True,0.0015795131912454,3.1528899853583425e-05,0.0002479921386111,1.2329434866842348e-05
Lat,Lat,1,True,0.13113734126091,0.13113734126091,0.0,0.0
Lat,Lat,2,True,0.0225280560553073,0.0223651472479105,8.111488568829373e-05,7.528792775701731e-05
Lat,Lat,3,True,0.0050581591203808,0.0048750769346952,8.364323548448738e-06,2.247954171252786e-06
Lat,Lat,4,True,0.0013509984128177,0.0011760839261114,3.846165782306343e-06,9.680666153144557e-07
Lat,Lat,5,True,0.0004538291250355,0.0003151373530272,1.675384282862069e-06,2.811100046073989e-07
CB1741,CB1741,1,True,0.0330035686492919,0.0330035686492919,0.006172839552164,0.006172839552164
CB1741,CB1741,2,True,0.0036563605535775,0.0028454654384404,3.139644832117483e-05,1.4333219041873235e-05
CB1741,CB1741,3,True,0.0009155260631814,0.0003440871369093,0.0001544618862681,4.646755041903816e-05
CB1741,CB1741,4,True,0.0003636641486082,6.314070924418047e-05,5.304462683852762e-05,1.440930827811826e-05
CB1741,CB1741,5,True,0.0001981378009077,1.6706802853150293e-05,2.5838480723905377e-05,3.5893758649763186e-06
FB3D,FB3D,1,True,0.0019563536625355,0.0,0.0,0.0
FB3D,FB3D,2,True,0.0050385347567498,0.0,0.0007152199395932,0.0
FB3D,FB3D,3,True,0.0008950620540417,0.0,5.943442738498561e-05,0.0
FB3D,FB3D,4,True,0.0005540130077861,0.0,2.7117364879813977e-05,0.0
FB3D,FB3D,5,True,0.0002979334385599,0.0,1.4123489563644398e-05,0.0
CB1742,CB1742,1,True,0.0007898894255049,0.0007898894255049,0.0010101010557264,0.0010101010557264
CB1742,CB1742,2,True,0.0006604404188692,0.0001846093218773,0.0002609496004879,2.123637023032643e-05
CB1742,CB1742,3,True,0.0002087900356855,2.5788975108298476e-05,9.930547821568324e-05,1.9021461412194185e-05
CB1742,CB1742,4,True,0.0001276681723538,9.17096622288227e-06,6.741832476109266e-05,4.958574209013023e-06
CB1742,CB1742,5,True,8.317995525430888e-05,3.7224658626655582e-06,4.148259904468432e-05,6.67590484226821e-06
LHAD1j1,LHAD1j1,1,True,0.0009940387681126,0.0009940387681126,0.0,0.0
LHAD1j1,LHAD1j1,2,True,0.0018206508830189,0.0014678090810775,2.0668012439273294e-05,3.988949174527079e-06
LHAD1j1,LHAD1j1,3,True,0.0003055638517253,9.141481132246554e-05,2.4519751605112106e-05,2.9150764930818696e-06
LHAD1j1,LHAD1j1,4,True,0.000167328849784,2.081233651551884e-05,1.823241109377705e-05,3.11607118419488e-06
LHAD1j1,LHAD1j1,5,True,0.0001049556376528,5.523602794710314e-06,8.731572052056435e-06,8.272186278190929e-07
FB9B,FB9B,1,True,0.3916767537593841,0.0,0.0,0.0
FB9B,FB9B,2,True,0.1725376844406128,0.0,2.036825890172622e-06,0.0
FB9B,FB9B,3,True,0.0816202536225318,0.0,5.454512120195432e-06,0.0
FB9B,FB9B,4,True,0.0415203422307968,0.0,1.6371030142181553e-05,0.0
FB9B,FB9B,5,True,0.022818386554718,0.0,6.00978728471091e-06,0.0
CB1743,CB1743,1,True,0.004016064107418,0.004016064107418,0.0,0.0
CB1743,CB1743,2,True,0.0003108011151198,0.0002744244120549,4.452444954949897e-06,3.0961034553911304e-06
CB1743,CB1743,3,True,4.181446274742484e-05,2.0233004761394117e-05,2.439242962282151e-06,6.447909299822641e-07
CB1743,CB1743,4,True,1.831266672525089e-05,4.398863438836997e-06,1.801907842491346e-06,1.724604743458258e-07
CB1743,CB1743,5,True,1.032232648867648e-05,1.304709144278604e-06,1.2170816034995369e-06,1.0697800689740689e-07
CB1744,CB1744,1,True,0.0085608419030904,0.0085608419030904,0.0,0.0
CB1744,CB1744,2,True,0.0046322080306708,0.0007246046443469,0.0006019059219397,8.724634244572371e-05
CB1744,CB1744,3,True,0.0007709820056334,0.000108753942186,7.479244959540665e-05,7.922518307168502e-06
CB1744,CB1744,4,True,0.0003596868482418,2.6609992346493527e-05,5.391759259509854e-05,4.900506610283628e-06
CB1744,CB1744,5,True,0.0001550036395201,7.840456419216935e-06,3.204200402251445e-05,3.470966021268396e-06
SLP356b,SLP356b,1,True,0.0006666667177341,0.0006666667177341,0.0,0.0
SLP356b,SLP356b,2,True,0.0002813897153828,0.00018162575725,0.0,0.0
SLP356b,SLP356b,3,True,6.813528307247907e-05,2.141335244232323e-05,0.0,0.0
SLP356b,SLP356b,4,True,3.7946345400996506e-05,6.174763257149607e-06,0.0,0.0
SLP356b,SLP356b,5,True,2.380370642640628e-05,2.1300086245901184e-06,0.0,0.0
CL235,CL235,1,True,0.003852721536532,0.0,0.0,0.0
CL235,CL235,2,True,0.0014897343935444,0.0,0.0002147625054931,0.0
CL235,CL235,3,True,0.0005588694475591,0.0,0.0002183700125897,0.0
CL235,CL235,4,True,0.0003138647880405,0.0,0.0001212996357935,0.0
CL235,CL235,5,True,0.0001921063958434,0.0,6.100389509811066e-05,0.0
cLPL01,cLPL01,1,False,0.0,0.0,0.0,0.0
cLPL01,cLPL01,2,True,6.565829244209453e-05,0.0,2.41605539486045e-06,0.0
cLPL01,cLPL01,3,True,7.132839073165087e-06,0.0,2.4307676085300045e-06,0.0
cLPL01,cLPL01,4,True,4.143045771343168e-06,0.0,3.3050232559617143e-06,0.0
cLPL01,cLPL01,5,True,3.493248868835508e-06,0.0,2.5420022211619653e-06,0.0
AVLP299_a,AVLP299_a,1,True,0.0011050011962652,0.0011050011962652,0.0,0.0
AVLP299_a,AVLP299_a,2,True,0.0020465867128223,0.0013022389030084,0.001307156519033,0.001228213077411
AVLP299_a,AVLP299_a,3,True,0.000659504556097,0.000174384942511,8.822094241622835e-05,3.251539237680845e-05
AVLP299_a,AVLP299_a,4,True,0.0002916540834121,3.720140375662595e-05,4.071395960636437e-05,1.1605719009821767e-05
AVLP299_a,AVLP299_a,5,True,0.000158878203365,9.354789654025808e-06,2.2233549316297285e-05,2.233293344033882e-06
WEDPN10B,WEDPN10B,1,False,0.0,0.0,0.0,0.0
WEDPN10B,WEDPN10B,2,True,0.0035423960071057,0.0,2.7595486244536005e-05,0.0
WEDPN10B,WEDPN10B,3,True,0.0010327101917937,0.0,4.399535100674257e-05,0.0
WEDPN10B,WEDPN10B,4,True,0.0003886061604134,0.0,7.214675133582205e-05,0.0
WEDPN10B,WEDPN10B,5,True,0.0002333360607735,0.0,3.3949567296076566e-05,0.0
CB1745,CB1745,1,True,0.0072262990288436,0.0072262990288436,0.0004721435252577,0.0004721435252577
CB1745,CB1745,2,True,0.000296454236377,0.000160394294653,5.219135709921829e-05,3.5697601560968906e-05
CB1745,CB1745,3,True,8.190507651306689e-05,1.1244193956372328e-05,2.878562554542441e-05,2.5811377781792544e-06
CB1745,CB1745,4,True,3.716927676578052e-05,2.9745885967713548e-06,1.1905306564585771e-05,2.055722916338709e-06
CB1745,CB1745,5,True,2.174162000301294e-05,8.397563533435459e-07,6.671770734101301e-06,3.608737415561336e-07
SMP022b,SMP022b,1,True,0.00055432372028,0.0,0.0,0.0
SMP022b,SMP022b,2,True,0.0006950696115382,0.0,6.020060936862137e-06,0.0
SMP022b,SMP022b,3,True,6.204548117239028e-05,0.0,2.229405936304829e-06,0.0
SMP022b,SMP022b,4,True,3.218861093046144e-05,0.0,8.606822120782454e-06,0.0
SMP022b,SMP022b,5,True,2.0836952899117023e-05,0.0,1.0011765880335588e-05,0.0
SAD021_c,SAD021_c,1,True,0.004509805701673,0.0,0.0,0.0
SAD021_c,SAD021_c,2,True,0.0137261003255844,0.0,0.0,0.0
SAD021_c,SAD021_c,3,True,0.0029919287189841,0.0,0.0,0.0
SAD021_c,SAD021_c,4,True,0.001781003200449,0.0,0.0,0.0
SAD021_c,SAD021_c,5,True,0.0010751110967248,0.0,0.0,0.0
FB6O,FB6O,1,True,0.0032860063947737,0.0,0.0,0.0
FB6O,FB6O,2,True,0.0267050266265869,0.0,1.43583883982501e-06,0.0
FB6O,FB6O,3,True,0.0031882089097052,0.0,3.938402187486645e-06,0.0
FB6O,FB6O,4,True,0.003052863292396,0.0,8.52780431159772e-06,0.0
FB6O,FB6O,5,True,0.0013229951728135,0.0,1.0154993105970789e-05,0.0
CB1747,CB1747,1,True,0.0065565202385187,0.0065565202385187,0.0,0.0
CB1747,CB1747,2,True,0.0016340250149369,0.0007229056791402,0.0006680728401988,5.800356302643195e-05
CB1747,CB1747,3,True,0.0004914756282232,0.0001371555554214,0.0001446569513063,5.826093183713965e-05
CB1747,CB1747,4,True,0.0002139840507879,3.186267713317648e-05,8.858759247232229e-05,1.84670279850252e-05
CB1747,CB1747,5,True,0.0001207013701787,8.735267329029739e-06,5.769290874013677e-05,4.940762210026151e-06
CB0136,CB0136,1,True,0.0009120945469476,0.0,0.0,0.0
CB0136,CB0136,2,True,0.0045317085459828,0.0,0.0021158934105187,0.0
CB0136,CB0136,3,True,0.0005116123938933,0.0,7.228768663480878e-05,0.0
CB0136,CB0136,4,True,0.0002391297020949,0.0,4.8577341658528894e-05,0.0
CB0136,CB0136,5,True,0.0001323189644608,0.0,2.9929431548225693e-05,0.0
SMP108,SMP108,1,True,0.0001417903404217,0.0001417903404217,0.0,0.0
SMP108,SMP108,2,True,0.003929391503334,0.0011793373851105,0.0026704270858317,0.0003875994880218
SMP108,SMP108,3,True,0.0018689323915168,0.0003156801394652,0.0009430518257431,8.740458724787459e-05
SMP108,SMP108,4,True,0.0013576921774074,0.0001524657564004,0.0009323728154413,0.0001210550472023
SMP108,SMP108,5,True,0.001051920466125,6.835687236161903e-05,0.0006838866393081,4.608479866874404e-05
PLP115_b,PLP115_b,1,True,0.0134396860376,0.0134396860376,0.0007106035482138,0.0007106035482138
PLP115_b,PLP115_b,2,True,0.0042501599527895,0.0015384251018986,0.0006179713527671,0.0001188922105939
PLP115_b,PLP115_b,3,True,0.0012120105093345,0.000138004310429,6.729092274326831e-05,5.881579454580788e-06
PLP115_b,PLP115_b,4,True,0.0004260828427504,2.1570418539340608e-05,5.272222915664315e-05,1.1391682164685337e-05
PLP115_b,PLP115_b,5,True,0.0002176444395445,5.1686047299881466e-06,4.3285603169351816e-05,5.9785884332086425e-06
CB1748,CB1748,1,True,0.0001474491291446,0.0001474491291446,0.0,0.0
CB1748,CB1748,2,True,0.0004747060011141,0.0003647980338428,4.375646312837489e-05,1.9398469248699257e-06
CB1748,CB1748,3,True,7.913039735285565e-05,4.001960041932762e-05,5.597514700639295e-06,3.5864323422174493e-07
CB1748,CB1748,4,True,3.32097515638452e-05,8.371852345590014e-06,5.876334853383014e-06,5.799434461550845e-07
CB1748,CB1748,5,True,1.9614610209828243e-05,2.4966057026176718e-06,4.47311504103709e-06,4.106854873953125e-07
CB1750,CB1750,1,True,0.0065618939697742,0.0,0.0,0.0
CB1750,CB1750,2,True,0.0017915972275659,0.0,1.0546967132540884e-05,0.0
CB1750,CB1750,3,True,0.0003755479119718,0.0,1.621912633709144e-05,0.0
CB1750,CB1750,4,True,0.000176160610863,0.0,1.607953709026333e-05,0.0
CB1750,CB1750,5,True,0.0001100218505598,0.0,1.1857231584144756e-05,0.0
CB1751,CB1751,1,True,0.000746268662624,0.000746268662624,0.0,0.0
CB1751,CB1751,2,True,0.0079608587548136,0.0011218558065593,0.0013792901299893,0.0002443062840029
CB1751,CB1751,3,True,0.0005013966583646,4.594177153194323e-05,0.0001194428405142,5.23738299307297e-06
CB1751,CB1751,4,True,0.0002984991006087,1.4179492609400768e-05,0.0001186456502182,1.7618090168980416e-06
CB1751,CB1751,5,True,0.0001375847205054,3.523201257848996e-06,4.18790805269964e-05,1.4325643178381142e-06
IB015,IB015,1,True,0.0073304632678627,0.0073304632678627,0.0,0.0
IB015,IB015,2,True,0.0004483878146857,0.0001787044748198,0.0,0.0
IB015,IB015,3,True,8.534998778486624e-05,2.037884587480221e-05,5.43761825611e-06,9.701072940515587e-07
IB015,IB015,4,True,3.7194742617430165e-05,6.041645519871963e-06,4.395463292894419e-06,4.805721118827933e-07
IB015,IB015,5,True,2.3333435819949955e-05,2.057552364931325e-06,3.529680498104426e-06,1.364084596389148e-07
CB1752,CB1752,1,True,0.0110711073502898,0.0110711073502898,0.0,0.0
CB1752,CB1752,2,True,0.001271579763852,0.000407328014262,0.0,0.0
CB1752,CB1752,3,True,0.0002137653646059,2.725840386119671e-05,1.9605144530032706e-07,0.0
CB1752,CB1752,4,True,0.000103928730823,3.6514188650471616e-06,3.7968609944982745e-07,5.462539864886651e-10
CB1752,CB1752,5,True,5.402689566835761e-05,5.984283006910118e-07,3.280146927409078e-07,1.9726809075137908e-09
LAL153,LAL153,1,True,0.0130904130637645,0.0130904130637645,0.0179537031799554,0.0179537031799554
LAL153,LAL153,2,True,0.0060089565813541,0.0009880529250949,0.0084576020017266,0.0004292400553822
LAL153,LAL153,3,True,0.0036349548026919,0.0001522125530755,0.0047949734143912,4.267193435225636e-05
LAL153,LAL153,4,True,0.0013219988904893,3.479918450466357e-05,0.0010468075051903,7.829961759853177e-06
LAL153,LAL153,5,True,0.0007074168534018,1.14941594802076e-05,0.00056400639005,2.539161187087302e-06
CB1753,CB1753,1,True,0.0045558414421975,0.0045558414421975,0.0009259259095415,0.0009259259095415
CB1753,CB1753,2,True,0.0013977322960272,0.0004515291948337,0.0002713972644414,6.820510861871298e-06
CB1753,CB1753,3,True,0.0001559839874971,3.456569174886681e-05,2.6407893528812565e-05,7.278086741280276e-06
CB1753,CB1753,4,True,6.836933607701212e-05,6.192567525431514e-06,1.0118743375642223e-05,7.85100610301015e-07
CB1753,CB1753,5,True,3.949992606067099e-05,1.669076823418436e-06,5.241048256721115e-06,2.193205830280931e-07
IB016,IB016,1,False,0.0,0.0,0.0,0.0
IB016,IB016,2,True,0.0003498778969515,0.0,5.191724267206155e-05,0.0
IB016,IB016,3,True,0.0001275015674764,0.0,0.0001090689547709,0.0
IB016,IB016,4,True,7.944717799546197e-05,0.0,6.797697278670967e-05,0.0
IB016,IB016,5,True,5.712277561542578e-05,0.0,4.5731027057627216e-05,0.0
s-LNv_a,s-LNv_a,1,True,0.004358465783298,0.004358465783298,0.0056818183511495,0.0056818183511495
s-LNv_a,s-LNv_a,2,True,0.0210253614932298,0.0016058763721957,0.0063249706290662,5.387594137573615e-05
s-LNv_a,s-LNv_a,3,True,0.0050348713994026,0.0001694997044978,0.000686933286488,4.170332249486819e-05
s-LNv_a,s-LNv_a,4,True,0.0026261263992637,3.951628241338767e-05,0.0004843365459237,1.6918616893235594e-05
s-LNv_a,s-LNv_a,5,True,0.0012115316931158,1.0809754712681752e-05,0.0001643093710299,4.321017513575498e-06
"WED080,WED083,WED084,WED087","WED080,WED083,WED084,WED087",1,True,0.004767351783812,0.0,0.0,0.0
"WED080,WED083,WED084,WED087","WED080,WED083,WED084,WED087",2,True,0.009938821196556,0.0,0.0071217771619558,0.0
"WED080,WED083,WED084,WED087","WED080,WED083,WED084,WED087",3,True,0.0024821602273732,0.0,0.0019176853820681,0.0
"WED080,WED083,WED084,WED087","WED080,WED083,WED084,WED087",4,True,0.0017757880268618,0.0,0.0010782481404021,0.0
"WED080,WED083,WED084,WED087","WED080,WED083,WED084,WED087",5,True,0.0013058125041425,0.0,0.0007830106187611,0.0
MBON29,MBON29,1,True,0.0057549844495952,0.0057549844495952,0.0063145156018435,0.0063145156018435
MBON29,MBON29,2,True,0.0007814969285391,0.0002456975344102,0.0001674825616646,6.968017260078341e-05
MBON29,MBON29,3,True,0.0002174653200199,4.221676135784946e-05,3.0906165193300694e-05,3.353372676428989e-06
MBON29,MBON29,4,True,0.0001040433417074,1.9232827980886213e-05,2.227633558504749e-05,2.5964827727875672e-06
MBON29,MBON29,5,True,7.461645145667717e-05,1.0782937351905277e-05,1.6885143850231543e-05,1.0499288691789843e-06
CB1754,CB1754,1,True,0.0018935271073132,0.0,0.0010362693574279,0.0
CB1754,CB1754,2,True,0.0128367030993103,0.0,0.0076826391741633,0.0
CB1754,CB1754,3,True,0.0017120150150731,0.0,0.0004973255563527,0.0
CB1754,CB1754,4,True,0.0010914606973528,0.0,0.0002508476900402,0.0
CB1754,CB1754,5,True,0.000476502085803,0.0,9.123860218096524e-05,0.0
AVLP019,AVLP019,1,True,0.0115612540394067,0.0115612540394067,0.0047231176868081,0.0047231176868081
AVLP019,AVLP019,2,True,0.0016444819048047,0.001263785874471,0.0001443825603928,4.838884342461824e-05
AVLP019,AVLP019,3,True,0.0004932683659717,0.0001720325817586,8.432549657300115e-05,6.824498996138573e-06
AVLP019,AVLP019,4,True,0.0003046106139663,3.945472053601407e-05,2.5237593945348635e-05,9.849397883954223e-07
AVLP019,AVLP019,5,True,0.0001818146120058,1.1569433809199836e-05,9.976376531994902e-06,3.159882453473984e-07
CB1755,CB1755,1,False,0.0,0.0,0.0,0.0
CB1755,CB1755,2,True,0.0001490059221396,0.0,2.1366569853853434e-05,0.0
CB1755,CB1755,3,True,2.53729012911208e-05,0.0,1.179536980089324e-06,0.0
CB1755,CB1755,4,True,1.4781981917622034e-05,0.0,5.555006055146805e-07,0.0
CB1755,CB1755,5,True,9.792672244657297e-06,0.0,3.055820911868068e-07,0.0
FLA101f_d,FLA101f_d,1,True,0.0125808743759989,0.0125808743759989,0.0,0.0
FLA101f_d,FLA101f_d,2,True,0.00563007267192,0.0031036916188895,0.0007046418031677,0.0001655747473705
FLA101f_d,FLA101f_d,3,True,0.0022902810014784,0.0006173629080876,0.000368339678971,5.05533807881875e-06
FLA101f_d,FLA101f_d,4,True,0.0011995828244835,0.0001529145665699,0.0001158654122264,1.342296172879287e-06
FLA101f_d,FLA101f_d,5,True,0.0007522210362367,4.204716606182046e-05,6.53979805065319e-05,2.118448634291781e-07
cM03,cM03,1,True,0.0173522755503654,0.0173522755503654,0.0,0.0
cM03,cM03,2,True,0.0058840229175984,0.0050329635851085,0.0,0.0
cM03,cM03,3,True,0.0010243613505735,0.0005398794892244,0.0,0.0
cM03,cM03,4,True,0.0004836437001358,0.0001219192781718,0.0,0.0
cM03,cM03,5,True,0.0002901514526456,2.9050064767943692e-05,0.0,0.0
CB1757,CB1757,1,True,0.0019379844889044,0.0,0.0,0.0
CB1757,CB1757,2,True,0.0004365975910332,0.0,2.3148148102336563e-05,0.0
CB1757,CB1757,3,True,6.635046884184703e-05,0.0,1.6374100368921065e-06,0.0
CB1757,CB1757,4,True,2.7267371478956196e-05,0.0,8.27448104701034e-07,0.0
CB1757,CB1757,5,True,1.4295790606411174e-05,0.0,2.2808166022514345e-07,0.0
M_lPNm11D,M_lPNm11D,1,True,0.0534305721521377,0.0534305721521377,0.0,0.0
