pre,post,plen,effconn,effconn_e,effconn_i,e_effconn,ad_effconn,ad_effconn_e,ad_effconn_i,ad_e_effconn
720575940612468594,720575940612468594,3,0.0019922552164644,0.0011040509,0.0008882050169631,0.0,0.0001714645477477,0.0001421483175363,2.931618291768245e-05,0.0
720575940612468594,720575940612468594,4,0.0006784522088044,0.00038527002,0.0003511373652145,0.0,7.817975385474352e-05,4.971845191903412e-05,2.846331881301012e-05,0.0
720575940612468594,720575940612468594,5,0.0003110159423423,0.00017891808,0.0001737403945298,0.0,5.258774361920007e-05,2.7933383535128087e-05,2.5787468985072337e-05,0.0
720575940618870881,720575940618870881,2,0.000205194344744,0.00020519434,0.0,0.000205194344744,0.0,0.0,0.0,0.0
720575940618870881,720575940618870881,3,8.191365850507282e-06,6.9648527e-06,1.2265132909305976e-06,6.715003564750077e-06,2.1118730728630908e-06,8.791913614913938e-07,1.2326815976848593e-06,2.889277936901635e-07
720575940618870881,720575940618870881,4,9.27354753882877e-06,7.696535e-06,1.769509708537953e-06,6.065332411217081e-07,1.9683147911564447e-06,2.638339537952561e-07,1.7044808373611886e-06,4.757014693268503e-08
720575940618870881,720575940618870881,5,9.11106437886636e-06,5.3000385e-06,3.873354216921143e-06,1.312453321875941e-07,1.0862595509303612e-06,4.874239607488562e-07,6.025976517776144e-07,5.389555344654847e-08
720575940625962152,720575940625962152,2,0.0121390772983431,0.0061187074,0.0060203690081834,0.0061187054961919,0.0005278686876408,0.0004385912907309,8.927742601372302e-05,0.0004385912907309
720575940625962152,720575940625962152,3,0.0054113240912556,0.0022886205,0.0031227048020809,0.0009924282785505,0.0008180027361959,0.0003959183231927,0.0004220843256916,0.0003950829850509
720575940625962152,720575940625962152,4,0.0035226450756895,0.001866424,0.0018716880585998,0.0002885259365103,0.000464011585035,0.00029392138822,0.0001711933000478,0.0002069886829952
720575940625962152,720575940625962152,5,0.0023194745786365,0.0012979012,0.0012341545661911,7.622575569069711e-05,0.0001713907645434,0.0001010225823847,7.276624091900885e-05,5.33462847938769e-05
720575940621887841,720575940621887841,2,0.0004540310474112,0.00015580817,0.00029822284705,0.0001558081712573,0.0001060180875356,0.0,0.0001060180875356,0.0
720575940621887841,720575940621887841,3,0.000105250692286,6.787127e-05,3.737943188752979e-05,1.356460870738374e-05,3.2137191738002e-05,2.815380685206037e-05,3.983389888162492e-06,6.166984434230471e-08
720575940621887841,720575940621887841,4,4.1660810659784246e-05,2.24034e-05,2.0438379578990865e-05,2.302028660216019e-06,3.817564835500392e-06,1.6454096112283878e-06,2.2082565465098014e-06,1.847841701874131e-07
720575940621887841,720575940621887841,5,2.03523663242461e-05,1.0367894e-05,1.087238524632994e-05,6.146704225826735e-07,3.054966371275171e-06,1.4569716313417302e-06,1.6493371504111565e-06,7.678413392528205e-08
720575940614186090,720575940614186090,2,0.000741260650102,0.00024092663,0.0005003339610993,0.0002377405035076,8.170699584297836e-05,0.0,8.170699584297836e-05,0.0
720575940614186090,720575940614186090,3,0.0001812311675166,7.949051e-05,0.0001017406611936,1.1740090485545808e-05,1.5045658983581234e-05,6.6653647081693634e-06,8.380296094401274e-06,0.0
720575940614186090,720575940614186090,4,8.662536494508558e-05,4.7894544e-05,4.0369890484726056e-05,2.219409412147258e-06,1.1664600151917463e-05,7.398213710985146e-06,4.3564659790718e-06,1.7117736561544916e-08
720575940614186090,720575940614186090,5,4.712950879833845e-05,2.4577566e-05,2.372901508351788e-05,4.39206909769634e-07,6.250997201206035e-06,3.110108309556381e-06,3.2117741284309886e-06,5.4705324714632306e-09
720575940638890355,720575940638890355,2,0.0008428973378613,0.00049235177,0.0003505456261336,0.0004616038931999,0.0,0.0,0.0,0.0
720575940638890355,720575940638890355,3,0.0002086811291519,9.935366e-05,0.000109327454993,6.443129677791148e-05,2.0380148271215148e-05,9.028415661305187e-06,1.135173260990996e-05,2.6818861442734487e-06
720575940638890355,720575940638890355,4,7.771448346500842e-05,3.9864135e-05,4.236523091094568e-05,8.734979580724894e-06,5.271396275929874e-06,2.7079172468802426e-06,2.563479938544333e-06,2.482681793480879e-07
720575940638890355,720575940638890355,5,3.829579975017791e-05,2.04135e-05,2.060976657958236e-05,1.426111990509485e-06,2.83764535798797e-06,1.4193651622917969e-06,1.4561377383870422e-06,6.710012415137484e-08
720575940638098485,720575940638098485,2,0.0008220138261094,0.0006385271,0.0001834866998251,0.0006382551509886,0.0,0.0,0.0,0.0
720575940638098485,720575940638098485,3,9.968774975277483e-05,4.5033383e-05,5.4654403356835246e-05,3.0369581509148705e-05,6.060562327547814e-07,1.493340704428192e-07,4.567222617879452e-07,6.026199628195172e-08
720575940638098485,720575940638098485,4,4.096017364381405e-05,1.9580057e-05,2.298337494721636e-05,3.5994306843788416e-06,5.851132982570562e-07,2.980106899030943e-07,2.871025799322524e-07,1.9812146589970325e-08
720575940638098485,720575940638098485,5,2.207784978522642e-05,1.1655562e-05,1.1275275937805418e-05,7.792588119550806e-07,3.644223785484887e-07,1.884949369923561e-07,1.7809290397963198e-07,4.603884462495224e-09
720575940636696286,720575940636696286,2,0.0014101641718298,0.0007107304,0.0006994336727075,0.0006329205934889,6.772314372938126e-05,6.772314372938126e-05,0.0,6.772314372938126e-05
720575940636696286,720575940636696286,3,0.0003059678419958,8.9280366e-05,0.0002166872873203,4.904978777631186e-05,4.567250016407343e-06,2.2928634280106053e-06,2.274386361023062e-06,1.0780743195937248e-06
720575940636696286,720575940636696286,4,6.223778374629262e-05,3.3444376e-05,3.783358260989189e-05,6.907824048370454e-06,3.033983325565818e-06,1.5319687918236014e-06,1.5325183539971476e-06,5.2831815224342615e-08
720575940636696286,720575940636696286,5,2.50033618185525e-05,1.5150458e-05,1.4178769561112858e-05,1.3990293801050494e-06,2.7712319088644386e-06,1.3590200751423254e-06,1.4230640772439074e-06,4.132359122654126e-08
720575940616182155,720575940616182155,2,0.0015698390780016,0.0007084712,0.0008613682584837,0.0006264740950427,0.000129731328343,1.864725345512852e-05,0.0001110840676119,1.167505979537964e-05
720575940616182155,720575940616182155,3,0.0005582627491094,0.00015865426,0.0003996086888946,8.547865581931546e-05,3.2067189749795943e-05,1.2245313882885966e-05,1.982188041438349e-05,3.2584582640993176e-06
720575940616182155,720575940616182155,4,0.0002305102708445,0.000110505716,0.0001262180740013,1.6636425031760538e-05,2.217482450129056e-05,1.2868094927398488e-05,9.73794885794632e-06,4.90484729584258e-07
720575940616182155,720575940616182155,5,0.0001278645783196,7.242158e-05,6.164183287182823e-05,3.882525389275327e-06,1.4594536514860374e-05,8.199966032407247e-06,6.649743227171712e-06,2.188166604343625e-07
720575940632379467,720575940632379467,2,0.0007962117670103,0.00027437755,0.0005218341248109,0.000274377525784,2.6430578145664185e-05,0.0,2.6430578145664185e-05,0.0
720575940632379467,720575940632379467,3,0.0001523110549896,7.579285e-05,7.651823398191482e-05,2.984840830322355e-05,9.24618052522419e-06,4.530475052888505e-06,4.715706381830387e-06,1.078758504746702e-08
720575940632379467,720575940632379467,4,7.025907445004738e-05,3.738847e-05,3.4963035432156175e-05,4.506847582284668e-06,4.993810776749195e-06,3.049662154808175e-06,2.1156131424504565e-06,3.082543642562996e-08
720575940632379467,720575940632379467,5,3.881583474712362e-05,2.0541815e-05,1.9576025806600228e-05,9.484503481336702e-07,2.554194261018408e-06,1.2348561995167984e-06,1.391020305163693e-06,1.684621069496952e-08
720575940641782432,720575940641782432,2,0.000614007236436,0.0004917246,0.0001222827122546,0.0,1.032375257636886e-05,0.0,1.032375257636886e-05,0.0
720575940641782432,720575940641782432,3,7.396116416202858e-05,4.331731e-05,3.064385236939415e-05,0.0,7.505336725444067e-06,1.445926613996562e-06,6.059409315639641e-06,0.0
720575940641782432,720575940641782432,4,1.8206148113824863e-05,9.590992e-06,9.908705578709489e-06,0.0,2.27731694584607e-06,1.1216518487344729e-06,1.1666779755614698e-06,0.0
720575940641782432,720575940641782432,5,7.284595249564536e-06,3.8585767e-06,3.897783244610764e-06,0.0,2.669795409403239e-06,1.3715691693505503e-06,1.312350377702387e-06,0.0
720575940624574922,720575940624574922,2,0.0047021452337503,0.004624047,7.809772796463221e-05,0.0040621166117489,8.384869579458609e-05,0.0,8.384869579458609e-05,0.0
720575940624574922,720575940624574922,3,0.001760147861205,0.001667175,9.297301585320385e-05,0.0012805002043023,3.6866983919026097e-06,1.9949834495491814e-06,1.691714714979753e-06,0.0
720575940624574922,720575940624574922,4,0.0011105628745403,0.0010612544,9.486740600550549e-05,0.0006914181889257,1.1298368953616565e-06,9.246323315892369e-06,2.4200005555030657e-07,6.390914677467663e-07
720575940624574922,720575940624574922,5,0.0007141049356134,0.0006717154,8.774665911914781e-05,0.0003737309579282,9.655531398540257e-07,7.601663583045593e-07,1.0244983741358735e-06,5.2858027288493765e-08
720575940638549888,720575940638549888,2,0.000733871187549,0.00053320464,0.0002006666327361,0.0,0.0,0.0,0.0,0.0
720575940638549888,720575940638549888,3,0.0001421743800165,7.342282e-05,6.875160033814609e-05,0.0,5.678908200934529e-05,1.495397555117961e-05,4.183511191513389e-05,0.0
720575940638549888,720575940638549888,4,5.7931663468983086e-05,2.75148e-05,3.206051042070612e-05,0.0,3.043394099222496e-05,1.2837823305744678e-05,1.7596112229512073e-05,0.0
720575940638549888,720575940638549888,5,3.216106263874866e-05,1.6305428e-05,1.6801219317130744e-05,0.0,1.4176367939365297e-05,7.1412405304727145e-06,7.132118298613932e-06,0.0
720575940634166938,720575940634166938,2,0.0007192755583673,0.00015851003,0.0005607655621133,0.0,3.552145790308714e-05,0.0,3.552145790308714e-05,0.0
720575940634166938,720575940634166938,3,6.271086749620736e-05,3.5382713e-05,2.7328147552907467e-05,0.0,6.60831847199006e-06,5.34688615516643e-06,1.2614320894499542e-06,0.0
720575940634166938,720575940634166938,4,2.379050582956218e-05,1.2730886e-05,1.2391794371069407e-05,0.0,3.737014826233159e-06,1.7544095953780925e-06,1.9906165107386187e-06,0.0
720575940634166938,720575940634166938,5,1.2658831310305985e-05,6.4800356e-06,6.6329134824627545e-06,0.0,1.9828237776039434e-06,9.628720363252796e-07,1.0369258234277368e-06,0.0
720575940629845442,720575940629845442,2,0.0017950093606486,0.0002608429,0.0015341665130108,0.0,0.0001527460262877,0.0001153850535047,3.73609691450838e-05,0.0
720575940629845442,720575940629845442,3,0.0002105960593326,0.0001085433,0.0001020527706714,0.0,0.0001203375068143,5.0902290240628645e-05,6.943517655599862e-05,0.0
720575940629845442,720575940629845442,4,0.000126734402809,7.673924e-05,6.564891373272985e-05,0.0,6.010699250187864e-05,2.8913091227877885e-05,3.129012111457996e-05,0.0
720575940629845442,720575940629845442,5,7.994809913874553e-05,4.121208e-05,4.227179306326434e-05,0.0,3.564914456555098e-05,1.7393216694472358e-05,1.855692607932724e-05,0.0
720575940636135543,720575940636135543,2,0.0024466742761433,0.0024192804,2.73940840997966e-05,0.0023667523637413,2.2237873054109517e-05,0.0,2.2237873054109517e-05,0.0
720575940636135543,720575940636135543,3,0.0003525581851135,0.0003131662,3.93918962799944e-05,0.00028417177964,1.02560329651169e-06,8.368294288629841e-07,1.8877395291383442e-07,0.0
720575940636135543,720575940636135543,4,0.0001888644345156,0.00016110267,4.047152469865978e-05,0.0001209150062974,8.041305213854552e-07,2.3964489628269803e-06,6.244704877644836e-07,0.0
720575940636135543,720575940636135543,5,0.0001199170273837,9.114832e-05,3.525052306940779e-05,6.157122006100122e-05,1.1179675086479476e-06,4.128754653720535e-07,9.27059318200918e-07,3.668792353250794e-11
720575940637264617,720575940637264617,2,0.0031020154710859,0.0014333033,0.0016687129391357,0.0,4.863878712058067e-05,4.385570355225354e-05,4.78307902085362e-06,0.0
720575940637264617,720575940637264617,3,0.0014091114280745,0.00091089215,0.0004982199170626,0.0,5.125977259012871e-05,3.781280247494578e-05,1.3446973753161728e-05,0.0
720575940637264617,720575940637264617,4,0.0004129821405016,0.000259271,0.000176156318048,0.0,2.699547679939268e-05,1.3574896001955494e-05,1.3532317097997291e-05,0.0
720575940637264617,720575940637264617,5,0.000179890693316,0.00010026437,0.0001011363201541,0.0,1.5383365746252266e-05,7.822261068213265e-06,7.848208042560145e-06,0.0
720575940622476010,720575940622476010,2,0.0007896608440205,0.0004212663,0.0003683945687953,0.0004212662461213,4.2396237404318526e-05,0.0,4.2396237404318526e-05,0.0
720575940622476010,720575940622476010,3,0.0004911898868158,0.00023154898,0.0002596410340629,4.0343973523704335e-05,2.0235300326021388e-05,1.7894284610520117e-05,2.341018671359052e-06,0.0
720575940622476010,720575940622476010,4,0.0001735128377395,9.402111e-05,8.261945913545787e-05,4.13779792544406e-06,4.078222746524278e-06,1.4732438557985006e-06,2.676996700756717e-06,1.1435393743042255e-09
720575940622476010,720575940622476010,5,8.646321670623485e-05,4.5442932e-05,4.6188572014216334e-05,7.063310546250782e-07,2.0301974238873997e-06,1.096446112569538e-06,9.777743343875045e-07,2.0013688484255e-09
720575940628307706,720575940628307706,2,0.0021943373139947,0.0011005697,0.0010937673505395,0.0008794018067419,0.0,0.0,0.0,0.0
720575940628307706,720575940628307706,3,0.0008053009514696,0.00033335952,0.0004719411954283,0.0002497734094504,1.6206296322707203e-06,1.6206296322707203e-06,0.0,1.6206296322707203e-06
720575940628307706,720575940628307706,4,0.0004267421840964,0.00024150914,0.0002748202532529,0.0001085055455017,4.1324688027089e-07,3.1580447057422134e-07,9.74423812749592e-08,5.204945452419452e-08
720575940628307706,720575940628307706,5,0.0002347226181875,0.00015234039,0.0001592115149833,4.87030364578309e-05,4.226239374613588e-07,2.679973931662971e-07,1.5855206925152745e-07,2.8278039860207088e-08
720575940622629193,720575940622629193,2,0.0052817217074334,0.005237771,4.395367068354972e-05,0.005170106422156,1.3232435776444618e-05,0.0,1.3232435776444618e-05,0.0
720575940622629193,720575940622629193,3,0.0013503901427611,0.0012887387,6.165098602650687e-05,0.0012334110215306,8.903626280698518e-07,6.263243221837911e-07,2.640383627294796e-07,0.0
720575940622629193,720575940622629193,4,0.0006933769433817,0.0006812074,6.347107409965247e-05,0.0005756749755244,3.17386949077416e-07,1.348712658000295e-06,1.436625325368368e-07,0.0
720575940622629193,720575940622629193,5,0.0004115308994181,0.0003873634,5.794597018393688e-05,0.0003058553867154,2.205481180903109e-07,1.479181150898512e-07,2.261757998667236e-07,1.1763614971016524e-08
720575940613237758,720575940613237758,2,0.0016797537682577,0.0016092847,7.046839891700074e-05,0.001516968011856,5.942989082541317e-05,0.0,5.942989082541317e-05,0.0
720575940613237758,720575940613237758,3,0.0003184283559676,0.0002481533,7.027496758382767e-05,0.000208146564546,4.133888523938367e-06,3.25919813803921e-06,8.746903858991573e-07,0.0
720575940613237758,720575940613237758,4,0.0001827940955509,0.00013240927,5.986498945276253e-05,8.845387415078473e-05,1.0127722356477338e-06,5.575616341957357e-06,7.142930371628609e-07,0.0
720575940613237758,720575940613237758,5,0.0001186437003753,8.0118516e-05,4.6972509153420106e-05,4.388399834956305e-05,8.269305186027082e-07,4.99558268529654e-07,1.034018850987195e-06,4.014331367319101e-10
720575940644238496,720575940644238496,2,0.0039284657686948,0.0038359175,9.254856558982284e-05,0.0036866129375994,3.830205969279632e-05,0.0,3.830205969279632e-05,0.0
720575940644238496,720575940644238496,3,0.0012572390260174,0.001149015,0.0001082237940863,0.0009829052723944,2.1887906314077554e-06,9.431636271983734e-07,1.2456271178962195e-06,0.0
720575940644238496,720575940644238496,4,0.0007603150703563,0.0006901742,0.0001044433156494,0.0004979407842422,2.346618259321573e-06,4.086345143150538e-06,1.6613464595138794e-06,2.158175220756675e-07
720575940644238496,720575940644238496,5,0.0004931040755157,0.0004330638,9.290398156736046e-05,0.0002668645518671,1.3408084267814584e-06,8.154630677381647e-07,9.06496438801696e-07,1.052393656664208e-07
720575940631768121,720575940631768121,2,0.0023014470934867,0.00095300796,0.00134843820706,0.0,1.7551426935824566e-05,1.7325917269772615e-06,1.581883589096833e-05,0.0
720575940631768121,720575940631768121,3,0.0005286264931783,0.00026816397,0.0002604624023661,0.0,9.870183021121193e-06,4.6292047954921145e-06,5.240978680376429e-06,0.0
720575940631768121,720575940631768121,4,0.0001908554562786,0.000102558,9.813789802137762e-05,0.0,8.310052166095244e-06,4.535111202130793e-06,3.784604587053764e-06,0.0
720575940631768121,720575940631768121,5,9.724354157662788e-05,5.1918447e-05,5.167708150111139e-05,0.0,6.41819052008113e-06,3.185509285685839e-06,3.2475315947522176e-06,0.0
720575940611520947,720575940611520947,2,0.003568758489564,0.0034798854,8.887295552995056e-05,0.0,0.0,0.0,0.0,0.0
720575940611520947,720575940611520947,3,0.0002932713832706,8.6441054e-05,0.0002068303147098,0.0,7.324018224608153e-05,3.6627861845772713e-05,3.661232040030882e-05,0.0
720575940611520947,720575940611520947,4,0.0001102050452036,8.0591424e-05,5.598501957138069e-05,0.0,1.5632580470992252e-05,1.114642964239465e-05,4.486152647587005e-06,0.0
720575940611520947,720575940611520947,5,5.481551780939445e-05,2.989192e-05,3.2651420042384416e-05,0.0,5.081739861535837e-06,2.067326249743928e-06,3.277112909927382e-06,0.0
720575940617687067,720575940617687067,2,0.0023392769508063,0.0019085681,0.00043070880929,0.0,9.223062079399824e-06,9.223062079399824e-06,0.0,0.0
720575940617687067,720575940617687067,3,0.0003226819389965,0.00017349335,0.0001491885632276,0.0,1.1755249943234958e-05,8.323445399582852e-06,3.4318068173888605e-06,0.0
720575940617687067,720575940617687067,4,0.0001404134890205,7.205862e-05,7.810270471964031e-05,0.0,6.870120651657151e-06,4.225111752020894e-06,2.663801751623396e-06,0.0
720575940617687067,720575940617687067,5,6.021737217407233e-05,3.2092044e-05,3.282267425674945e-05,0.0,4.283914825446246e-06,2.1160444703127723e-06,2.2164172150951345e-06,0.0
720575940621167030,720575940621167030,2,0.0017776662716642,0.001728534,4.913202064926736e-05,0.0016615390777587,2.184048389608506e-05,0.0,2.184048389608506e-05,0.0
720575940621167030,720575940621167030,3,0.0002766417455859,0.00022192925,5.471250915434212e-05,0.0001899973722174,1.845866108851624e-06,1.696948856988456e-06,1.4891718080889405e-07,0.0
720575940621167030,720575940621167030,4,0.0001432642250491,0.00010597543,4.534474282991141e-05,7.147498544504658e-05,7.209342899961183e-07,2.2519586764246924e-06,4.08328332923702e-07,3.001613402275893e-09
720575940621167030,720575940621167030,5,9.009635679655088e-05,6.0725637e-05,3.5292534448672086e-05,3.375885788306863e-05,6.633777868835089e-07,3.15180614052224e-07,6.354077299874916e-07,1.0857096333083403e-09
720575940645303918,720575940645303918,2,0.0032099916134029,0.0031146738,9.531748219160364e-05,0.0028457769658416,0.0001071966617018,0.0,0.0001071966617018,0.0
720575940645303918,720575940645303918,3,0.0011708801612257,0.0010656684,0.0001052117513609,0.0008791124564595,7.105451459210599e-06,5.702269845642149e-06,1.4031818409421248e-06,0.0
720575940645303918,720575940645303918,4,0.0007271134826374,0.00065300456,0.0001013820947264,0.0004595191422011,1.09357321362797e-05,1.9703711586771533e-05,7.506778274546377e-07,1.219798151375073e-09
720575940645303918,720575940645303918,5,0.0004783436007094,0.00041637185,9.07158391783014e-05,0.0002490450906272,2.3255617149528537e-06,1.3174393416193195e-06,2.25706935452763e-06,1.600540677770823e-08
720575940614395538,720575940614395538,2,0.000406642910093,0.00029713585,0.0001095071202144,0.0002962821745313,0.0001292067754548,0.0,0.0001292067609028,0.0
720575940614395538,720575940614395538,3,5.832152601215057e-05,3.5853056e-05,2.2468466340797025e-05,2.063423380604945e-05,2.246038638986647e-05,2.119429336744361e-05,1.266092681362352e-06,0.0
720575940614395538,720575940614395538,4,2.0545102735115988e-05,1.0636371e-05,1.0618272426654585e-05,2.9237685824123403e-06,6.958650662025717e-06,2.0901861716993157e-06,4.897739017906133e-06,5.896579224895504e-09
720575940614395538,720575940614395538,5,1.0113192487455584e-05,4.584836e-06,5.92393826082116e-06,4.791712897729113e-07,2.36276419550278e-06,9.689981652627466e-07,1.453419599783956e-06,1.2004188754133338e-08
720575940637171684,720575940637171684,2,0.0031452700495719,0.0031137485,3.152271528961137e-05,0.0029996344819664,2.37361546169268e-05,0.0,2.37361546169268e-05,0.0
720575940637171684,720575940637171684,3,0.0009286711574532,0.00087967823,4.89927115268074e-05,0.0008274490246549,1.492313458584249e-06,9.749727496455307e-07,5.173407089387183e-07,0.0
720575940637171684,720575940637171684,4,0.0005310458685615,0.0005006285,5.248814704827964e-05,0.0004304381047768,3.832141245971099e-07,2.3774910005158745e-06,1.134019314008583e-07,2.5445196172313445e-08
720575940637171684,720575940637171684,5,0.0003301603837468,0.0002998144,4.865315349888988e-05,0.0002405808708443,4.3983517699037953e-07,2.909131922024244e-07,4.151519590323005e-07,7.935312851259368e-08
720575940630715979,720575940630715979,2,0.0037463391199707,0.00056689436,0.0031794446986168,0.0004695547977462,0.0002450279716867,6.669746653642505e-05,0.0001783304905984,5.150696961209178e-05
720575940630715979,720575940630715979,3,0.0005446376744657,0.00016882666,0.0003758109814953,5.62609602638986e-05,0.0001782011677278,7.385209028143436e-05,0.0001043490701704,6.662252872047247e-06
720575940630715979,720575940630715979,4,0.0002391784383056,0.00014241095,0.0001218160614371,1.0348452437798862e-05,7.162932585549175e-05,2.060831684502773e-05,5.125073585077189e-05,2.1040584661621367e-06
720575940630715979,720575940630715979,5,0.00011903411229,6.650445e-05,6.246007978916168e-05,2.5165608987531025e-06,3.758497316254302e-05,1.7724381905281916e-05,2.0415896869963035e-05,5.40280563358589e-07
720575940614684822,720575940614684822,2,0.0014007431454956,0.00023518458,0.0011655584676191,0.0002336929173907,0.0001760088780429,4.470492422115058e-05,0.0001313039538217,4.470492785912938e-05
720575940614684822,720575940614684822,3,0.0002284946967847,9.4893825e-05,0.0001336008426733,4.664554580813274e-05,3.145900336676277e-05,1.1636890121735632e-05,1.9822095055133104e-05,6.378706075338414e-06
720575940614684822,720575940614684822,4,0.0001175636526212,7.537307e-05,6.095729986554943e-05,8.74931607008914e-06,2.937566203885494e-05,1.4741902305104304e-05,1.555761082272511e-05,1.5327118718217585e-06
720575940614684822,720575940614684822,5,7.20483151567369e-05,4.030783e-05,3.7201109080342576e-05,2.278523952465195e-06,2.0992834326548223e-05,1.1055466529796831e-05,1.016242640616838e-05,5.935684495570336e-07
720575940615055144,720575940615055144,2,0.0009107693331316,0.00026765757,0.0006431117653846,0.0,0.0001423123903805,9.82300116447732e-05,4.408237509778701e-05,0.0
720575940615055144,720575940615055144,3,0.0002183184842579,0.00012680571,9.151278936769812e-05,0.0,3.9629609091207385e-05,1.860493648564443e-05,2.102467442455236e-05,0.0
720575940615055144,720575940615055144,4,0.0001001547323221,5.1974628e-05,5.024500569561496e-05,0.0,1.562230254042617e-05,7.0955875344225205e-06,8.638110557512846e-06,0.0
720575940615055144,720575940615055144,5,5.147830574576027e-05,2.600193e-05,2.6954689019476064e-05,0.0,8.434721295685561e-06,4.397468728711829e-06,4.120865924051032e-06,0.0
720575940622617748,720575940622617748,2,0.000328373076627,0.00021589223,0.0001124808695749,0.0002158922288799,0.0,0.0,0.0,0.0
720575940622617748,720575940622617748,3,0.0001352864346699,4.7386282e-05,8.790015999693424e-05,1.85457229235908e-05,0.00010879925685,5.351896834326908e-05,5.528027031687088e-05,1.4685671885672493e-05
720575940622617748,720575940622617748,4,8.47342662899781e-05,3.9152386e-05,4.66356759716291e-05,6.3256590539916425e-06,4.79035334137734e-05,1.7628655768930912e-05,3.0274881282821298e-05,2.699305923670181e-06
720575940622617748,720575940622617748,5,5.891319781494912e-05,2.9984922e-05,3.018461393367033e-05,1.8290732976270212e-06,2.54468815659291e-05,1.2990358300157824e-05,1.2554450222523885e-05,7.50709444412285e-07
720575940617273233,720575940617273233,2,0.0004301332228351,0.00013816821,0.0002919649996329,0.0,0.0001683979353401,7.86739619798027e-05,8.972396608442068e-05,0.0
720575940617273233,720575940617273233,3,0.0001401638437528,6.903484e-05,7.11290049366653e-05,0.0,8.457974035991356e-05,3.824650411843322e-05,4.633326170733199e-05,0.0
720575940617273233,720575940617273233,4,8.117623696366888e-05,4.2321804e-05,3.976516018155962e-05,0.0,5.976348964422776e-05,2.9930612072348595e-05,2.9871716833440587e-05,0.0
720575940617273233,720575940617273233,5,5.132790859866715e-05,2.6152919e-05,2.6021218218375e-05,0.0,3.925199205762857e-05,1.9438368326518685e-05,1.9897493984899484e-05,0.0
720575940608145026,720575940608145026,2,0.0004329925286583,0.00022383424,0.0002091582573484,0.0002216110151493,2.5121458747889847e-05,1.7158670743810944e-05,7.962788913573604e-06,1.7029635273502208e-05
720575940608145026,720575940608145026,3,0.0002021085529122,8.8631816e-05,0.0001134766935138,4.30817308370024e-05,0.0001168327216873,2.8524933441076428e-05,8.830777369439602e-05,1.96036617126083e-05
720575940608145026,720575940608145026,4,0.0001176987542091,5.7981284e-05,6.148785178083926e-05,1.1653425223472986e-05,5.868859809216611e-05,2.648093504831195e-05,3.222304803784937e-05,3.780769694962543e-06
720575940608145026,720575940608145026,5,8.949558698218211e-05,4.5508103e-05,4.5690561819355935e-05,3.7192432769806073e-06,4.632852012591585e-05,2.0923433112329803e-05,2.560177745181136e-05,1.3577992950892642e-06
720575940627584262,720575940627584262,2,0.0041467472910881,0.004128844,1.7903672414831817e-05,0.0041117779910564,1.936252374434844e-05,0.0,1.936252374434844e-05,0.0
720575940627584262,720575940627584262,3,0.0008350265561603,0.00080917444,2.585216861916706e-05,0.0007963773678056,6.221638386705308e-07,3.789216691529873e-07,2.432422263609624e-07,0.0
720575940627584262,720575940627584262,4,0.0003917856771778,0.00040002243,2.529905032133684e-05,0.0003546693004695,1.7338020872408389e-07,1.7715827880238066e-06,1.211141835710805e-07,8.840211895844162e-10
720575940627584262,720575940627584262,5,0.0002058519939368,0.00020347974,2.178523936890997e-05,0.0001738976908204,1.4309914310761108e-07,1.1956835521687026e-07,1.7904599758367112e-07,9.507670206687635e-10
720575940621187166,720575940621187166,2,0.0021731888409703,0.0021392326,3.3957148843910545e-05,0.0020965207368135,3.3916407119249925e-05,0.0,3.3916407119249925e-05,0.0
720575940621187166,720575940621187166,3,0.0004781653988175,0.00044364593,3.4519805922172964e-05,0.0004182081611361,1.6356414107576711e-06,7.765505642964854e-07,8.590910738348612e-07,0.0
720575940621187166,720575940621187166,4,0.0002243825712967,0.00020659395,2.9917249776190147e-05,0.00017411054384,3.864831473551961e-07,3.165654561598785e-06,2.3247147851179761e-07,8.796130046562212e-09
720575940621187166,720575940621187166,5,0.0001221019414588,0.000106928484,2.420536839053966e-05,8.200339317463294e-05,3.967106497473514e-07,3.190374400219298e-07,3.7407605191219773e-07,1.8616908015189886e-09
720575940639018147,720575940639018147,2,0.0022329345811158,0.002195424,3.7510744732571766e-05,0.0021446463651955,2.0560823031701148e-05,0.0,2.0560823031701148e-05,0.0
720575940639018147,720575940639018147,3,0.0002338277554372,0.0001941758,3.965200812672265e-05,0.0001714999089017,2.0279658201616257e-06,1.7767296185411396e-06,2.512365142592899e-07,0.0
720575940639018147,720575940639018147,4,0.0001223917289926,9.651908e-05,3.600912168622017e-05,6.602349667403858e-05,6.519878649882307e-07,2.104416580550605e-06,3.732916127319186e-07,2.0441907888635316e-10
720575940639018147,720575940639018147,5,7.766689797380196e-05,5.3842956e-05,2.8996913897572085e-05,3.19663823956503e-05,6.288969504664236e-07,3.648789288490661e-07,5.611105962088914e-07,6.376262295937352e-10
720575940622606315,720575940622606315,2,0.0034199228975921,0.003345528,7.439514592988417e-05,0.0031491443514823,5.0257676775800064e-05,0.0,5.0257676775800064e-05,0.0
720575940622606315,720575940622606315,3,0.0010699437698349,0.000979807,9.01370367500931e-05,0.0008063647546805,2.6837815312319435e-06,1.7751824543665862e-06,9.085989063351008e-07,0.0
