bodyId,cell_type,side,instance,idx,top_nt,sign
5813012044,SLP275,right,SLP275_R,20086,acetylcholine,1
5813012048,LHPV6l1,right,LHPV6l1_R,20087,glutamate,-1
5813012083,LHAV4d1,right,LHAV4d1_R,20088,gaba,-1
5813012136,SLP401,right,SLP401_R,20089,dopamine,1
5813012196,SMP522,right,SMP522_R,20090,acetylcholine,1
5813012217,ATL009,right,ATL009_R,20091,gaba,-1
5813012231,SMP117_b,right,SMP117_b_R,20092,glutamate,-1
5813012311,PFNp_b,left,PFNp_b(PB01b)_L6_C5,20093,glutamate,-1
5813012322,LHPV6a1,right,LHPV6a1_R,20094,acetylcholine,1
5813012366,SLP267,right,SLP267_R,20095,glutamate,-1
5813012375,LHPV5d1_a,right,LHPV5d1_a_R,20096,acetylcholine,1
5813012448,LHAV4b4,right,LHAV4b4_R,20097,gaba,-1
5813012462,LHAV2k1,right,LHAV2k1_R,20098,acetylcholine,1
5813012529,DNd01,right,DNd01_R,20099,acetylcholine,1
5813012531,ATL038,left,ATL038(PDM33)_L,20100,glutamate,-1
5813012637,SMP056,left,SMP056(ADM01)_L,20101,glutamate,-1
5813012769,hDeltaE,noside,hDeltaE_13_C7,20102,acetylcholine,1
5813012781,SLP313,right,SLP313_R,20103,glutamate,-1
5813012782,LHPD4b1,right,LHPD4b1_R,20104,glutamate,-1
5813012786,SMP464,right,SMP464_R,20105,dopamine,1
5813012889,LHCENT13_b,right,LHCENT13_b_R,20106,gaba,-1
5813012970,LHPV4h1_b,right,LHPV4h1_b_R,20107,glutamate,-1
5813012995,CRE095,left,CRE095(PDM13)_L,20108,acetylcholine,1
5813013091,AVLP472,right,AVLP472_R,20109,acetylcholine,1
5813013152,ATL013,left,ATL013(PDL05)_L,20110,acetylcholine,1
5813013173,LHAV5a2_a,right,LHAV5a2_a_R,20111,acetylcholine,1
5813013183,LHAV2a5_a,right,LHAV2a5_a_R,20112,acetylcholine,1
5813013185,SMP271,left,SMP271(PDL20)_L,20113,gaba,-1
5813013202,LHAD1b2_a,right,LHAD1b2_a_R,20114,acetylcholine,1
5813013203,LHAV2k2,right,LHAV2k2_R,20115,acetylcholine,1
5813013205,CL231,right,CL231_R,20116,glutamate,-1
5813013207,LHAV1b4,right,LHAV1b4_R,20117,acetylcholine,1
5813013339,PLP222,right,PLP222_R,20118,acetylcholine,1
5813013342,pC1d,left,pC1d(PDM09)_L,20119,acetylcholine,1
5813013422,PS303,right,PS303(SCB073)_R,20120,neither,1
5813013436,SMP308,right,SMP308_R,20121,gaba,-1
5813013443,LHAV4g14,right,LHAV4g14_R,20122,gaba,-1
5813013498,PVLP105,right,PVLP105_R,20123,gaba,-1
5813013524,FB9C_b,left,FB9C_b_L,20124,glutamate,-1
5813013525,FB9C_b,left,FB9C_b_L,20125,glutamate,-1
5813013530,LHAV2a3,right,LHAV2a3_R,20126,acetylcholine,1
5813013545,LHPV2c5,right,LHPV2c5_R,20127,gaba,-1
5813013547,SMP316,left,SMP316(PDM06)_L,20128,,1
5813013574,AVLP172,right,AVLP172_R,20129,acetylcholine,1
5813013630,LHPD2c3,right,LHPD2c3_R,20130,glutamate,-1
5813013677,SLP336,right,SLP336_R,20131,glutamate,-1
5813013678,TuBu07,right,TuBu07_SBU_R,20132,acetylcholine,1
5813013691,TuTuA,left,TuTuA(ADL19)_L,20133,glutamate,-1
5813013769,MC65,right,MC65(lVLPT8)_R,20134,acetylcholine,1
5813013792,LHAV2a3,right,LHAV2a3_R,20135,acetylcholine,1
5813013823,M_vPNml87,right,M_vPNml87_R,20136,gaba,-1
5813013872,SLP335,right,SLP335_R,20137,glutamate,-1
5813013882,LC40a,right,LC40a_R,20138,acetylcholine,1
5813013913,WEDPN3,right,WEDPN3_R,20139,gaba,-1
5813013930,CL155,right,CL155_R,20140,acetylcholine,1
5813013952,CL202,left,CL202(PDM12)_L,20141,acetylcholine,1
5813013979,CL156,right,CL156_R,20142,acetylcholine,1
5813014028,TuTuB_a,right,TuTuB_a_R,20143,acetylcholine,1
5813014029,TuBu07,right,TuBu07_SBU_R,20144,acetylcholine,1
5813014032,SMP040,right,SMP040_R,20145,glutamate,-1
5813014062,PFNd,right,PFNd(PB04)_R2_C8,20146,glutamate,-1
5813014166,SMP244,right,SMP244_R,20147,acetylcholine,1
5813014218,LHPV2a1_c,right,LHPV2a1_c_R,20148,gaba,-1
5813014245,PI1_b,noside,PI1_b,20149,serotonin,1
5813014249,IB093,left,IB093_L,20150,glutamate,-1
5813014262,LC40b,right,LC40b_R,20151,acetylcholine,1
5813014382,PLP227,right,PLP227_R,20152,acetylcholine,1
5813014391,SMP110,right,SMP110_R,20153,acetylcholine,1
5813014401,LC10,noside,LC10,20154,acetylcholine,1
5813014491,LC13,right,LC13(LWF1)_R,20155,acetylcholine,1
5813014505,PFNv,left,PFNv(PB05)_L7_C7,20156,glutamate,-1
5813014515,vDeltaC,noside,vDeltaC_C9,20157,dopamine,1
5813014526,LHAD3g1,right,LHAD3g1_R,20158,glutamate,-1
5813014573,PFNp_a,left,PFNp_a(PB01a)_L3_C2,20159,acetylcholine,1
5813014585,LHAV4a4,right,LHAV4a4_R,20160,gaba,-1
5813014622,M_vPNml82,right,M_vPNml82_R,20161,gaba,-1
5813014626,CL223,right,CL223_R,20162,acetylcholine,1
5813014640,LHPD2a2,right,LHPD2a2_R,20163,acetylcholine,1
5813014688,FC2A,right,FC2A(FQ7)_C5_R,20164,dopamine,1
5813014693,FB5G,left,FB5G_L,20165,glutamate,-1
5813014771,CL343,left,CL343_L,20166,serotonin,1
5813014777,FS3,right,FS3(FQ10)_C2_R,20167,acetylcholine,1
5813014859,PFNp_b,right,PFNp_b(PB01b)_R6_C5,20168,glutamate,-1
5813014873,EPG,right,EPG(PB08)_R1,20169,glutamate,-1
5813014882,PEG,right,PEG(PB07)_R5,20170,glutamate,-1
5813014891,PS160,left,PS160(PDM26)_L,20171,glutamate,-1
5813014904,IB033,left,IB033(PDM19)_L,20172,glutamate,-1
5813014907,aMe4,noside,aMe4,20173,serotonin,1
5813014910,MC62,noside,MC62,20174,acetylcholine,1
5813014911,AOTU057,right,AOTU057_R,20175,gaba,-1
5813015004,LHAV2c1,right,LHAV2c1_R,20176,acetylcholine,1
5813015045,aSP10B,right,aSP10B_R,20177,acetylcholine,1
5813015068,SMP561,right,SMP561_R,20178,acetylcholine,1
5813015110,PLP028,right,PLP028_R,20179,gaba,-1
5813015174,AVLP141,right,AVLP141_R,20180,acetylcholine,1
5813015200,LC10,noside,LC10,20181,acetylcholine,1
5813015251,CL225,right,CL225_R,20182,acetylcholine,1
5813015345,Li14,right,Li14_R,20183,glutamate,-1
5813015408,CL147,right,CL147_R,20184,glutamate,-1
5813015576,ORN_DM4,left,ORN_DM4_L,20185,acetylcholine,1
5813015594,LAL150,right,LAL150_R,20186,glutamate,-1
5813015614,CL047,right,CL047_R,20187,glutamate,-1
5813015763,LC10,noside,LC10,20188,acetylcholine,1
5813015764,LC10,noside,LC10,20189,acetylcholine,1
5813015808,FC1A,right,FC1A(FQ6)_C5_R,20190,acetylcholine,1
5813015963,FS2,right,FS2(FQ10)_C6_R,20191,acetylcholine,1
5813015982,WEDPN7A,right,WEDPN7A_R,20192,acetylcholine,1
5813015995,vDeltaF,noside,vDeltaF_C5,20193,glutamate,-1
5813015999,PFNa,left,PFNa(PB03)_L8_C8,20194,acetylcholine,1
5813016041,LC10,noside,LC10,20195,acetylcholine,1
5813016056,LC10,noside,LC10,20196,acetylcholine,1
5813016057,LC10,noside,LC10,20197,acetylcholine,1
5813016065,LC10,noside,LC10,20198,acetylcholine,1
5813016067,AOTU061,right,AOTU061_R,20199,gaba,-1
5813016076,LC10,noside,LC10,20200,acetylcholine,1
5813016150,IbSpsP,right,IbSpsP(PB17)_R3,20201,glutamate,-1
5813016163,LHPV2f1_b,right,LHPV2f1_b_R,20202,gaba,-1
5813016167,PFNp_b,right,PFNp_b(PB01b)_R2_C9,20203,glutamate,-1
5813016179,LT45,left,LT45_L,20204,gaba,-1
5813016204,LHAV2b2_b,right,LHAV2b2_b_R,20205,acetylcholine,1
5813016254,IB004,left,IB004(ADM01)_L,20206,glutamate,-1
5813016287,FC2B,right,FC2B(FQ7)_C8_R,20207,dopamine,1
5813016302,AVLP237_c,right,AVLP237_c_R,20208,acetylcholine,1
5813016303,PS289,left,PS289_L,20209,glutamate,-1
5813016314,vDeltaA_a,noside,vDeltaA_a(AB)_C7,20210,dopamine,1
5813016320,FS3,right,FS3(FQ11)_C8_R,20211,acetylcholine,1
5813016373,MC61,noside,MC61,20212,acetylcholine,1
5813016380,LC10,noside,LC10,20213,acetylcholine,1
5813016381,LC10,noside,LC10,20214,acetylcholine,1
5813016450,LHPV6k1,right,LHPV6k1_R,20215,glutamate,-1
5813016455,aMe10,left,aMe10_L,20216,acetylcholine,1
5813016506,CL235,left,CL235(PDM21)_L,20217,glutamate,-1
5813016536,IB103,left,IB103_L,20218,glutamate,-1
5813016553,FB8A,left,FB8A_L,20219,glutamate,-1
5813016568,FS2,left,FS2(FQ10)_C6_L,20220,acetylcholine,1
5813016577,LC9,noside,LC9,20221,acetylcholine,1
5813016578,LC9,noside,LC9,20222,acetylcholine,1
5813016618,AVLP587,left,AVLP587_L,20223,glutamate,-1
5813016634,CL089_a,right,CL089_a_R,20224,acetylcholine,1
5813016650,LC10,noside,LC10,20225,acetylcholine,1
5813016652,LC10,noside,LC10,20226,acetylcholine,1
5813016658,MC61,noside,MC61,20227,acetylcholine,1
5813016661,LC10,noside,LC10,20228,acetylcholine,1
5813016716,PS125,right,PS125_R,20229,neither,1
5813016762,PLP009,right,PLP009_R,20230,glutamate,-1
5813016796,PS107,left,PS107(PDM09)_L,20231,acetylcholine,1
5813016830,PFR_a,right,PFR_a(PB11a)_R6_C3,20232,dopamine,1
5813016851,LC15,noside,LC15,20233,acetylcholine,1
5813016853,FS4B,right,FS4B(FQ12)_C3_R,20234,acetylcholine,1
5813016856,OCG08,noside,OCG08,20235,unknown,1
5813016900,FS1A,left,FS1A(FQ9)_C5_L,20236,dopamine,1
5813016911,LC29,right,LC29_R,20237,acetylcholine,1
5813016915,TuBu08,right,TuBu08_SBU_R,20238,acetylcholine,1
5813016933,AVLP566,right,AVLP566_R,20239,acetylcholine,1
5813016954,FC1C,right,FC1C(FQ6)_C7_R,20240,acetylcholine,1
5813016958,CL261,right,CL261_R,20241,acetylcholine,1
5813016987,LC10,noside,LC10,20242,acetylcholine,1
5813017315,AVLP479,right,AVLP479_R,20243,gaba,-1
5813017402,ORN_VA1v,noside,ORN_VA1v,20244,serotonin,1
5813017404,ORN_VA1v,noside,ORN_VA1v,20245,serotonin,1
5813017409,ORN_VA1v,right,ORN_VA1v_R,20246,serotonin,1
5813017410,ORN_VA1v,noside,ORN_VA1v,20247,serotonin,1
5813017464,VES035,right,VES035_R,20248,gaba,-1
5813017549,PS280,left,PS280_L,20249,glutamate,-1
5813017600,IB106,left,IB106_L,20250,glutamate,-1
5813017614,mALC6,left,mALC6_L,20251,gaba,-1
5813017914,AVLP222,right,AVLP222_R,20252,acetylcholine,1
5813018236,LPC1,noside,LPC1,20253,acetylcholine,1
5813018423,ORN_VA1v,noside,ORN_VA1v,20254,serotonin,1
5813018442,WED161_a,right,WED161_a_R,20255,glutamate,-1
5813018460,il3LN6,right,il3LN6_R,20256,serotonin,1
5813018508,WED117,right,WED117_R,20257,acetylcholine,1
5813018603,WED133,right,WED133_R,20258,acetylcholine,1
5813018634,LLPC2b,noside,LLPC2b,20259,glutamate,-1
5813018683,JO-A/B/C,noside,JO-A/B/C,20260,,1
5813018704,ORN_VA1v,noside,ORN_VA1v,20261,serotonin,1
5813018705,ORN_VA1v,noside,ORN_VA1v,20262,serotonin,1
5813018706,ORN_VA1v,noside,ORN_VA1v,20263,serotonin,1
5813018707,ORN_VA1v,noside,ORN_VA1v,20264,serotonin,1
5813018708,ORN_VA1v,noside,ORN_VA1v,20265,serotonin,1
5813018714,ORN_VA1v,noside,ORN_VA1v,20266,serotonin,1
5813018729,vLN25,right,vLN25_R,20267,acetylcholine,1
5813018752,WED118_b,right,WED118_b_R,20268,acetylcholine,1
5813018784,WEDPN15,right,WEDPN15_R,20269,acetylcholine,1
5813018827,ORN_VC2,noside,ORN_VC2,20270,acetylcholine,1
5813018842,ORN_VC5,noside,ORN_VC5,20271,acetylcholine,1
5813018847,vLN27,right,vLN27_R,20272,acetylcholine,1
5813018849,ORN_VC5,noside,ORN_VC5,20273,acetylcholine,1
5813018852,ORN_VC5,noside,ORN_VC5,20274,acetylcholine,1
5813019191,SAD026,right,SAD026_R,20275,gaba,-1
5813019196,ORN_VL1,right,ORN_VL1_R,20276,serotonin,1
5813019197,ORN_VL1,right,ORN_VL1_R,20277,serotonin,1
5813019487,SLP259,right,SLP259_R,20278,glutamate,-1
5813019496,PI2,noside,PI2,20279,,1
5813019513,PPL105,right,PPL105(a'2a2)_R,20280,dopamine,1
5813019517,SMP086,right,SMP086_R,20281,glutamate,-1
5813019526,SLP389,right,SLP389_R,20282,dopamine,1
5813019528,SLP144,right,SLP144_R,20283,glutamate,-1
5813019543,SLP360,right,SLP360_R,20284,acetylcholine,1
5813019560,SMP562,right,SMP562_R,20285,dopamine,1
5813019567,PI1_b,noside,PI1_b,20286,serotonin,1
5813019588,FB6C_b,right,FB6C_b_R,20287,octopamine,1
5813019607,PPL106,left,PPL106(a3)(PDL05)_L,20288,dopamine,1
5813019609,KCab-s,right,KCab-s_R,20289,dopamine,1
5813019630,SLP240_c,right,SLP240_c_R,20290,dopamine,1
5813019676,CRE099,right,CRE099_R,20291,acetylcholine,1
5813019681,SMP078,left,SMP078(ADM04)_L,20292,gaba,-1
5813019732,SIP066,right,SIP066_R,20293,glutamate,-1
5813019763,KCab-s,right,KCab-s_R,20294,dopamine,1
5813019770,KCab-c,right,KCab-c_R,20295,dopamine,1
5813019772,KCab-c,right,KCab-c_R,20296,dopamine,1
5813019774,KCab-c,right,KCab-c_R,20297,dopamine,1
5813019779,KCg-m,right,KCg-m_R,20298,dopamine,1
5813019801,KCg-m,right,KCg-m_R,20299,dopamine,1
5813019807,SLP098,right,SLP098_R,20300,glutamate,-1
5813019833,SMP077,left,SMP077(ADM04)_L,20301,gaba,-1
5813019850,CRE048,right,CRE048_R,20302,glutamate,-1
5813019862,SMP572,right,SMP572_R,20303,acetylcholine,1
5813019868,SLP064,right,SLP064_R,20304,glutamate,-1
5813019877,SLP386,right,SLP386_R,20305,glutamate,-1
5813019917,KCg-m,right,KCg-m_R,20306,dopamine,1
5813019920,SMP024,right,SMP024_R,20307,glutamate,-1
5813019955,SLP057,right,SLP057_R,20308,gaba,-1
5813019976,PPL104,left,PPL104(a'3)(PDL05)_L,20309,dopamine,1
5813019982,KCg-m,right,KCg-m_R,20310,dopamine,1
5813020002,LHPV4g1,right,LHPV4g1_R,20311,glutamate,-1
5813020004,LHPV4a10_a,right,LHPV4a10_a_R,20312,glutamate,-1
5813020038,LHPV4d10,right,LHPV4d10_R,20313,glutamate,-1
5813020041,KCa'b'-ap1,right,KCa'b'-ap1_R,20314,dopamine,1
5813020046,KCa'b'-ap2,right,KCa'b'-ap2_R,20315,dopamine,1
5813020047,KCa'b'-ap2,right,KCa'b'-ap2_R,20316,dopamine,1
5813020052,KCa'b'-ap2,right,KCa'b'-ap2_R,20317,dopamine,1
5813020057,KCa'b'-ap2,right,KCa'b'-ap2_R,20318,dopamine,1
5813020061,KCa'b'-ap1,right,KCa'b'-ap1_R,20319,dopamine,1
5813020089,KCg-m,right,KCg-m_R,20320,dopamine,1
5813020132,KCg-m,right,KCg-m_R,20321,dopamine,1
5813020138,WEDPN3,right,WEDPN3_R,20322,gaba,-1
5813020143,PLP082,right,PLP082_R,20323,acetylcholine,1
5813020271,KCa'b'-ap2,right,KCa'b'-ap2_R,20324,dopamine,1
5813020274,KCab-m,right,KCab-m_R,20325,dopamine,1
5813020284,SMP381,left,SMP381(PDM08)_L,20326,acetylcholine,1
5813020288,PAM08_b,left,PAM08_b(y4)_L,20327,dopamine,1
5813020326,CL346,left,CL346_L,20328,glutamate,-1
5813020347,DNp27,left,DNp27_L,20329,dopamine,1
5813020382,VES078,right,VES078_R,20330,acetylcholine,1
5813020386,CL266_a,right,CL266_a_R,20331,acetylcholine,1
5813020388,PLP012,right,PLP012_R,20332,acetylcholine,1
5813020395,ORN_DL3,right,ORN_DL3_R,20333,serotonin,1
5813020396,ORN_DA1,right,ORN_DA1_R,20334,acetylcholine,1
5813020409,ER2_c,right,ER2_c(ring)_R,20335,gaba,-1
5813020424,PAM12,left,PAM12(y3)_L,20336,dopamine,1
5813020453,ER5,right,ER5(ring)_R,20337,gaba,-1
5813020455,ER3w_b,right,ER3w_b(ring)_R,20338,gaba,-1
5813020512,DNp16,right,DNp16_R,20339,acetylcholine,1
5813020544,PS209,right,PS209_R,20340,acetylcholine,1
5813020556,PS079,right,PS079_R,20341,glutamate,-1
5813020562,PS079,right,PS079_R,20342,glutamate,-1
5813020568,ER3p_a,right,ER3p_a(ring)_R,20343,gaba,-1
5813020577,FB4J,left,FB4J_L,20344,glutamate,-1
5813020585,ER3p_a,right,ER3p_a(ring)_R,20345,gaba,-1
5813020587,ER3d_c,left,ER3d_c(ring)_L,20346,gaba,-1
5813020601,ATL026,right,ATL026_R,20347,acetylcholine,1
5813020673,SMP252,right,SMP252_R,20348,acetylcholine,1
5813020674,FS4C,left,FS4C(FQ12)_C8_L,20349,acetylcholine,1
5813020676,SMP182,right,SMP182_R,20350,dopamine,1
5813020684,FB6H,right,FB6H_R,20351,dopamine,1
5813020696,SMP337,right,SMP337_R,20352,glutamate,-1
5813020698,FB7B,right,FB7B_R,20353,dopamine,1
5813020699,FS4A,left,FS4A(FQ12)_C6_L,20354,acetylcholine,1
5813020735,FB7A,right,FB7A_R,20355,octopamine,1
5813020748,CL159,right,CL159_R,20356,acetylcholine,1
5813020750,SLP250,right,SLP250_R,20357,glutamate,-1
5813020751,SIP060,right,SIP060_R,20358,dopamine,1
5813020752,SLP372,right,SLP372_R,20359,acetylcholine,1
5813020785,SLP439,right,SLP439_R,20360,dopamine,1
5813020789,SIP007,right,SIP007_R,20361,glutamate,-1
5813020800,SMP566,right,SMP566_R,20362,dopamine,1
5813020803,SMP186,left,SMP186(PDL05)_L,20363,acetylcholine,1
5813020809,SLP372,right,SLP372_R,20364,acetylcholine,1
5813020812,SLP435,right,SLP435_R,20365,glutamate,-1
5813020817,SMP190,right,SMP190_R,20366,dopamine,1
5813020828,MBON18,right,MBON18(a2sc)_R,20367,dopamine,1
5813020830,KCab-m,right,KCab-m_R,20368,dopamine,1
5813020831,KCab-s,right,KCab-s_R,20369,dopamine,1
5813020840,SMP503,left,SMP503(PDM22)_L,20370,dopamine,1
5813020846,CL021,right,CL021_R,20371,acetylcholine,1
5813020850,SMP364,right,SMP364_R,20372,dopamine,1
5813020855,SMP328,right,SMP328_R,20373,dopamine,1
5813020857,SMP568_d,right,SMP568_d_R,20374,acetylcholine,1
5813020864,DNd01,right,DNd01_R,20375,acetylcholine,1
5813020965,PI1_a,noside,PI1_a,20376,serotonin,1
5813020969,SMP486_e,right,SMP486_e_R,20377,dopamine,1
5813020988,LHMB1,right,LHMB1_R,20378,glutamate,-1
5813020993,SIP067,right,SIP067_R,20379,acetylcholine,1
5813020996,SMP384,left,SMP384(PDM09)_L,20380,octopamine,1
5813021005,SMP507,right,SMP507_R,20381,dopamine,1
5813021016,KCab-c,right,KCab-c_R,20382,dopamine,1
5813021017,KCab-c,right,KCab-c_R,20383,dopamine,1
5813021019,KCab-m,right,KCab-m_R,20384,dopamine,1
5813021023,KCab-c,right,KCab-c_R,20385,dopamine,1
5813021033,KCab-p,right,KCab-p_R,20386,dopamine,1
5813021046,CRE102,right,CRE102_R,20387,glutamate,-1
5813021065,CL269,right,CL269_R,20388,acetylcholine,1
5813021075,MDN,right,MDN_R,20389,acetylcholine,1
5813021079,MDN,left,MDN(PDM13)_L,20390,acetylcholine,1
5813021088,PI3,noside,PI3,20391,acetylcholine,1
5813021093,AVLP564,right,AVLP564_R,20392,acetylcholine,1
5813021112,PVLP119,right,PVLP119_R,20393,acetylcholine,1
5813021122,LAL143,right,LAL143_R,20394,gaba,-1
5813021135,KCab-c,right,KCab-c_R,20395,dopamine,1
5813021138,CRE044,left,CRE044(ADM10)_L,20396,gaba,-1
5813021174,KCa'b'-m,right,KCa'b'-m_R,20397,dopamine,1
5813021192,LNd,right,LNd_R,20398,acetylcholine,1
5813021196,aMe17c,noside,aMe17c,20399,serotonin,1
5813021221,CL125,right,CL125_R,20400,glutamate,-1
5813021223,SLP129_b,right,SLP129_b_R,20401,dopamine,1
5813021225,SMP320,right,SMP320_R,20402,dopamine,1
5813021235,SIP065,right,SIP065_R,20403,glutamate,-1
5813021238,SMP374,right,SMP374_R,20404,glutamate,-1
5813021247,FB5E,right,FB5E_R,20405,glutamate,-1
5813021251,KCab-s,right,KCab-s_R,20406,dopamine,1
5813021261,PAM11,left,PAM11(a1)_L,20407,dopamine,1
5813021263,KCab-s,right,KCab-s_R,20408,dopamine,1
5813021273,KCg-m,right,KCg-m_R,20409,dopamine,1
5813021275,KCg-m,right,KCg-m_R,20410,dopamine,1
5813021277,KCab-m,right,KCab-m_R,20411,dopamine,1
5813021289,KCg-m,right,KCg-m_R,20412,dopamine,1
5813021291,MB-C1,right,MB-C1_R,20413,gaba,-1
5813021292,KCab-c,right,KCab-c_R,20414,dopamine,1
5813021294,KCg-m,right,KCg-m_R,20415,dopamine,1
5813021296,KCg-m,right,KCg-m_R,20416,dopamine,1
5813021301,KCab-s,right,KCab-s_R,20417,dopamine,1
5813021303,KCab-s,right,KCab-s_R,20418,dopamine,1
5813021304,KCab-s,right,KCab-s_R,20419,dopamine,1
5813021311,KCab-m,right,KCab-m_R,20420,dopamine,1
5813021312,KCab-m,right,KCab-m_R,20421,dopamine,1
5813021313,KCab-m,right,KCab-m_R,20422,dopamine,1
5813021314,KCab-m,right,KCab-m_R,20423,dopamine,1
5813021315,KCab-m,right,KCab-m_R,20424,dopamine,1
5813021316,KCab-c,right,KCab-c_R,20425,dopamine,1
5813021319,KCab-m,right,KCab-m_R,20426,dopamine,1
5813021326,KCab-m,right,KCab-m_R,20427,dopamine,1
5813021332,KCg-m,right,KCg-m_R,20428,dopamine,1
5813021341,KCg-m,right,KCg-m_R,20429,dopamine,1
5813021363,KCg-m,right,KCg-m_R,20430,dopamine,1
5813021379,KCg-m,right,KCg-m_R,20431,dopamine,1
5813021380,KCg-m,right,KCg-m_R,20432,dopamine,1
5813021382,KCg-m,right,KCg-m_R,20433,dopamine,1
5813021386,KCab-s,right,KCab-s_R,20434,dopamine,1
5813021397,KCab-c,right,KCab-c_R,20435,dopamine,1
5813021399,KCab-s,right,KCab-s_R,20436,dopamine,1
5813021400,KCab-m,right,KCab-m_R,20437,dopamine,1
5813021401,KCab-s,right,KCab-s_R,20438,dopamine,1
5813021404,KCab-m,right,KCab-m_R,20439,dopamine,1
5813021411,KCab-c,right,KCab-c_R,20440,dopamine,1
5813021415,KCg-m,right,KCg-m_R,20441,dopamine,1
5813021441,KCab-m,right,KCab-m_R,20442,dopamine,1
5813021446,KCab-c,right,KCab-c_R,20443,dopamine,1
5813021447,KCab-c,right,KCab-c_R,20444,dopamine,1
5813021449,KCab-m,right,KCab-m_R,20445,dopamine,1
5813021452,KCg-m,right,KCg-m_R,20446,dopamine,1
5813021463,KCab-m,right,KCab-m_R,20447,dopamine,1
5813021464,KCab-s,right,KCab-s_R,20448,dopamine,1
5813021465,KCab-m,right,KCab-m_R,20449,dopamine,1
5813021469,KCg-m,right,KCg-m_R,20450,dopamine,1
5813021471,KCab-c,right,KCab-c_R,20451,dopamine,1
5813021480,PLP069,right,PLP069_R,20452,glutamate,-1
5813021498,SMP398,right,SMP398_R,20453,acetylcholine,1
5813021533,AVLP053,right,AVLP053_R,20454,acetylcholine,1
5813021535,SLP230,right,SLP230_R,20455,acetylcholine,1
5813021562,AVLP050,right,AVLP050_R,20456,acetylcholine,1
5813021564,SMP410,right,SMP410_R,20457,dopamine,1
5813021566,SMP587,right,SMP587_R,20458,dopamine,1
5813021572,CL086_c,right,CL086_c_R,20459,acetylcholine,1
5813021574,CL247,right,CL247_R,20460,gaba,-1
5813021576,SLP134,right,SLP134_R,20461,glutamate,-1
5813021583,AVLP210,right,AVLP210_R,20462,acetylcholine,1
5813021595,SMP236,right,SMP236_R,20463,acetylcholine,1
5813021600,SIP070,right,SIP070_R,20464,dopamine,1
5813021602,SMP198,right,SMP198_R,20465,glutamate,-1
5813021615,aMe23,noside,aMe23,20466,glutamate,-1
5813021632,LHAD4a1,right,LHAD4a1_R,20467,glutamate,-1
5813021637,AVLP039,right,AVLP039_R,20468,acetylcholine,1
5813021642,KCa'b'-m,right,KCa'b'-m_R,20469,dopamine,1
5813021645,KCa'b'-m,right,KCa'b'-m_R,20470,dopamine,1
5813021647,KCab-m,right,KCab-m_R,20471,dopamine,1
5813021659,KCg-m,right,KCg-m_R,20472,dopamine,1
5813021666,aMe22,right,aMe22_R,20473,glutamate,-1
5813021728,LHPD2a4_c,right,LHPD2a4_c_R,20474,glutamate,-1
5813021736,KCa'b'-ap2,right,KCa'b'-ap2_R,20475,dopamine,1
5813021748,KCa'b'-ap2,right,KCa'b'-ap2_R,20476,dopamine,1
5813021766,KCa'b'-ap2,right,KCa'b'-ap2_R,20477,dopamine,1
5813021772,KCa'b'-m,right,KCa'b'-m_R,20478,dopamine,1
5813021778,KCa'b'-m,right,KCa'b'-m_R,20479,dopamine,1
5813021779,KCa'b'-ap2,right,KCa'b'-ap2_R,20480,dopamine,1
5813021781,KCa'b'-ap2,right,KCa'b'-ap2_R,20481,dopamine,1
5813021786,KCa'b'-m,right,KCa'b'-m_R,20482,dopamine,1
5813021788,KCab-p,right,KCab-p_R,20483,dopamine,1
5813021792,KCa'b'-m,right,KCa'b'-m_R,20484,dopamine,1
5813021799,KCa'b'-ap2,right,KCa'b'-ap2_R,20485,dopamine,1
5813021805,KCa'b'-ap1,right,KCa'b'-ap1_R,20486,dopamine,1
5813021806,KCa'b'-ap2,right,KCa'b'-ap2_R,20487,dopamine,1
5813021808,KCa'b'-ap1,right,KCa'b'-ap1_R,20488,dopamine,1
5813021809,KCa'b'-ap1,right,KCa'b'-ap1_R,20489,dopamine,1
5813021812,KCa'b'-ap1,right,KCa'b'-ap1_R,20490,dopamine,1
5813021822,KCa'b'-ap1,right,KCa'b'-ap1_R,20491,dopamine,1
5813021832,KCa'b'-m,right,KCa'b'-m_R,20492,dopamine,1
5813021844,PAM08_c,left,PAM08_c(y4)_L,20493,dopamine,1
5813021848,KCa'b'-ap2,right,KCa'b'-ap2_R,20494,dopamine,1
5813021856,KCa'b'-ap1,right,KCa'b'-ap1_R,20495,dopamine,1
5813021865,KCg-m,right,KCg-m_R,20496,dopamine,1
5813021874,PLP231,right,PLP231_R,20497,acetylcholine,1
5813021882,PLP231,right,PLP231_R,20498,acetylcholine,1
5813021894,WED089,right,WED089_R,20499,acetylcholine,1
5813021895,PLP201,right,PLP201_R,20500,acetylcholine,1
5813021899,PLP123,right,PLP123_R,20501,acetylcholine,1
5813021904,PLP247,right,PLP247(SCB036)_R,20502,glutamate,-1
5813021911,PLP022,right,PLP022_R,20503,gaba,-1
5813021912,LHPV6f7,right,LHPV6f7_R,20504,acetylcholine,1
5813021923,CL091,right,CL091_R,20505,acetylcholine,1
5813021943,aMe20,right,aMe20_R,20506,acetylcholine,1
5813021963,hDeltaK,noside,hDeltaK_01_C1b,20507,dopamine,1
5813021985,CRE101,left,CRE101(PDM27)_L,20508,acetylcholine,1
5813021989,KCab-c,right,KCab-c_R,20509,dopamine,1
