cell_type,OilBl,E2Hex,GerAc,Prpyl,IPenA,Et3HB,Nonnl,CiVAc,MetSl,HexAc,PeEtA,AceAc,EtHex,2PnAc,5OdMx,BeZal,bCitr,1HxOl,Frnsl,WatBl,Cdvrn,Sprmn,Acoin,MtAct,AcAcd,PrpnA,BtrAc,Amnia,Pyrdn,PAcHd,HCL36,PAcAc,Vingr,Geosn,VinGe,PEtAm,ClrBL,ClrB2,FlyFM,EtAmn,Ptscn,Lnlol,23BTD,Sprdn,CO21P
LHAV6a1,0.016129032258064516,0.14516129032258066,0.22580645161290322,0.016129032258064516,0.04838709677419355,0.14516129032258066,0.5806451612903226,0.41935483870967744,0.1935483870967742,0.22580645161290322,0.1935483870967742,0.25806451612903225,0.04838709677419355,0.25806451612903225,0.5806451612903226,0.8387096774193549,0.43548387096774194,0.08064516129032258,0.5483870967741935,0.0,0.25806451612903225,0.12903225806451613,0.0,0.0,0.04838709677419355,0.016129032258064516,0.0,0.016129032258064516,0.0967741935483871,0.8548387096774194,1.0,0.03225806451612903,0.04838709677419355,0.24193548387096775,0.04838709677419355,0.11290322580645161,0.0,0.3387096774193548,0.8870967741935484,0.6935483870967742,0.14516129032258066,0.11290322580645161,0.06451612903225806,0.24193548387096775,0.03225806451612903
LHAD1a2,0.1111111111111111,0.28888888888888886,0.37777777777777777,1.0,0.6444444444444445,0.3333333333333333,0.17777777777777778,0.17777777777777778,0.4666666666666667,0.1111111111111111,0.044444444444444446,0.2222222222222222,0.28888888888888886,0.0,0.1111111111111111,0.7333333333333333,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.022222222222222223,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.13333333333333333,0.0,0.0,0.044444444444444446,0.17777777777777778,,,,,,
LHAD1a2,0.0,0.8461538461538461,0.27692307692307694,0.6153846153846154,0.9538461538461539,0.7384615384615385,0.16923076923076924,0.2,0.9538461538461539,0.5538461538461539,0.07692307692307693,0.5230769230769231,0.5538461538461539,0.07692307692307693,0.8153846153846154,1.0,0.015384615384615385,0.47692307692307695,0.046153846153846156,0.0,0.09230769230769231,0.015384615384615385,0.3384615384615385,0.3076923076923077,0.27692307692307694,0.2923076923076923,0.27692307692307694,0.1076923076923077,0.36923076923076925,0.15384615384615385,0.18461538461538463,0.06153846153846154,0.09230769230769231,0.03076923076923077,0.46153846153846156,0.23076923076923078,0.0,0.15384615384615385,0.26153846153846155,0.6307692307692307,0.09230769230769231,0.26153846153846155,0.23076923076923078,0.16923076923076924,0.6
LHAD1a2,0.0,0.2727272727272727,0.06818181818181818,0.6818181818181818,0.9545454545454546,0.75,0.0,0.0,0.20454545454545456,0.5227272727272727,0.0,0.022727272727272728,0.11363636363636363,0.0,0.18181818181818182,1.0,0.045454545454545456,0.7272727272727273,0.022727272727272728,0.0,-0.07954545454545454,0.13636363636363635,0.7272727272727273,0.6818181818181818,0.45454545454545453,0.6818181818181818,0.4772727272727273,0.7045454545454546,0.4090909090909091,0.13636363636363635,0.09090909090909091,0.0,0.0,0.11363636363636363,0.6363636363636364,0.5909090909090909,,,,,,,,,
LHAD1b1,0.3142857142857143,0.6571428571428571,0.4928571428571429,0.4785714285714286,0.35714285714285715,0.6571428571428571,0.45714285714285713,1.0,0.5285714285714286,0.6857142857142857,0.29285714285714287,0.5428571428571428,0.44285714285714284,0.45714285714285713,0.6857142857142857,0.7642857142857142,0.37857142857142856,0.45714285714285713,0.34285714285714286,0.09285714285714286,0.4642857142857143,0.34285714285714286,0.8642857142857143,0.6142857142857143,0.75,0.7142857142857143,0.5071428571428571,0.44285714285714284,0.4785714285714286,,,,,,,,,,,,,,,,
LHAD1b1,0.05555555555555555,0.7083333333333334,0.3611111111111111,0.4166666666666667,0.3888888888888889,0.5416666666666666,0.25,0.6666666666666666,0.6805555555555556,0.6944444444444444,0.4861111111111111,0.9097222222222222,0.5833333333333334,0.5,1.0,0.4722222222222222,0.25,0.4861111111111111,0.20833333333333334,0.027777777777777776,0.4166666666666667,0.3055555555555556,0.5555555555555556,0.3888888888888889,0.375,0.3055555555555556,0.3472222222222222,0.5416666666666666,0.6944444444444444,0.3333333333333333,0.4305555555555556,0.125,0.20833333333333334,0.125,0.2916666666666667,0.2013888888888889,0.020833333333333332,0.3888888888888889,0.25,0.4166666666666667,0.6666666666666666,0.375,0.2777777777777778,0.2986111111111111,0.4166666666666667
LHAV6a1,0.014285714285714285,0.02857142857142857,0.35714285714285715,0.2571428571428571,0.014285714285714285,0.37142857142857144,0.22857142857142856,0.04285714285714286,0.05714285714285714,0.04285714285714286,0.2,0.5571428571428572,0.1,0.21428571428571427,0.2714285714285714,0.014285714285714285,0.17142857142857143,0.38571428571428573,0.0,0.0,0.07142857142857142,0.0,0.35714285714285715,0.2,0.12857142857142856,0.2571428571428571,0.17142857142857143,0.07142857142857142,0.1,0.05714285714285714,0.04285714285714286,0.11428571428571428,0.14285714285714285,0.2714285714285714,0.4142857142857143,0.32857142857142857,0.0,0.32857142857142857,0.20714285714285716,0.42857142857142855,0.04285714285714286,0.34285714285714286,1.0,0.6,
LHAV6a1,0.0,0.11428571428571428,0.42857142857142855,0.37142857142857144,0.14285714285714285,0.9714285714285714,0.02857142857142857,0.2857142857142857,0.07142857142857142,0.08571428571428572,0.02857142857142857,0.42857142857142855,0.2571428571428571,0.05714285714285714,0.2,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.8857142857142857,0.7142857142857143,0.5142857142857142,0.5142857142857142,0.42857142857142855,0.3142857142857143,0.22857142857142856,0.0,0.0,0.02857142857142857,0.0,0.05714285714285714,0.6571428571428571,0.37142857142857144,0.02857142857142857,0.05714285714285714,0.0,0.05714285714285714,0.0,0.0,1.0,0.11428571428571428,
LHAV6a1,0.0,0.016129032258064516,0.11290322580645161,0.1774193548387097,0.04838709677419355,0.41935483870967744,0.0,0.06451612903225806,0.11290322580645161,0.016129032258064516,0.016129032258064516,0.45161290322580644,0.016129032258064516,0.08064516129032258,0.24193548387096775,0.12903225806451613,0.03225806451612903,0.016129032258064516,0.0,0.0,0.0,0.0,0.5161290322580645,0.2903225806451613,0.0967741935483871,0.1774193548387097,0.14516129032258066,0.016129032258064516,0.06451612903225806,0.0,0.04838709677419355,0.016129032258064516,0.0,0.016129032258064516,0.4838709677419355,0.08064516129032258,0.0,0.016129032258064516,0.06451612903225806,0.0,0.0,0.04838709677419355,1.0,0.12903225806451613,
LHAD1b2,0.013888888888888888,0.09722222222222222,0.2222222222222222,0.7083333333333334,0.4444444444444444,0.6666666666666666,0.06944444444444445,0.3472222222222222,0.041666666666666664,0.1527777777777778,0.013888888888888888,0.0,0.0,0.013888888888888888,0.041666666666666664,1.0,0.041666666666666664,0.1527777777777778,0.0,0.0,0.4027777777777778,0.2777777777777778,0.4444444444444444,0.013888888888888888,0.4583333333333333,0.375,0.2361111111111111,0.0,0.05555555555555555,0.19444444444444445,0.1388888888888889,0.041666666666666664,0.7222222222222222,0.2916666666666667,0.4861111111111111,0.2222222222222222,,,,,,,,,
LHAD1b1,0.04918032786885246,0.0,0.06557377049180328,0.6721311475409836,0.6229508196721312,0.4918032786885246,0.06557377049180328,0.21311475409836064,0.3770491803278688,0.3114754098360656,0.06557377049180328,0.45081967213114754,0.03278688524590164,0.01639344262295082,0.5081967213114754,1.0,0.16393442622950818,0.5901639344262295,0.06557377049180328,0.0,0.26229508196721313,0.03278688524590164,0.4262295081967213,0.1721311475409836,0.0,-0.01639344262295082,0.02459016393442623,1.0,0.0,0.11475409836065574,0.14754098360655737,0.09836065573770492,0.01639344262295082,0.2786885245901639,0.7049180327868853,0.5409836065573771,0.0,0.0,0.03278688524590164,0.0,0.0,0.00819672131147541,0.819672131147541,0.00819672131147541,
LHAV4b5,0.0,0.6,0.03333333333333333,0.0,0.0,0.43333333333333335,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,1.0,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333
LHAV4b5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.7428571428571429,0.0,0.0,0.02857142857142857,0.11428571428571428
LHAV4b5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,1.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.30434782608695654,0.0,0.0,0.0,
LHAD1b1,0.02040816326530612,0.14058956916099774,0.272108843537415,0.14965986394557823,0.2585034013605442,0.21541950113378686,0.10884353741496598,0.15192743764172337,0.018140589569160998,0.022675736961451247,0.009070294784580499,0.015873015873015872,0.027210884353741496,0.0,0.027210884353741496,0.1383219954648526,0.06349206349206349,0.31519274376417233,0.018140589569160998,0.013605442176870748,0.8072562358276644,1.0,0.7664399092970522,0.564625850340136,0.6122448979591837,0.5736961451247166,0.4988662131519274,0.9410430839002267,0.8503401360544217,0.24263038548752835,0.22675736961451248,0.2811791383219955,0.8072562358276644,0.3310657596371882,0.5804988662131519,0.5170068027210885,,,,,,,,,
LHAD1b2,0.10032362459546926,0.10679611650485436,0.08414239482200647,0.12944983818770225,0.08090614886731391,0.13592233009708737,0.13592233009708737,0.10355987055016182,0.2588996763754045,0.18770226537216828,0.2815533980582524,0.19741100323624594,0.3042071197411003,0.39158576051779936,0.1779935275080906,0.2621359223300971,0.20388349514563106,0.2815533980582524,0.2686084142394822,0.038834951456310676,0.919093851132686,1.0,0.7281553398058253,0.6375404530744336,0.5857605177993528,0.5469255663430421,0.56957928802589,0.8317152103559871,0.8058252427184466,0.4854368932038835,0.4692556634304207,0.4077669902912621,0.4336569579288026,0.47572815533980584,0.42071197411003236,0.6407766990291263,,,,,,,,,
LHAD1b1,0.06965174129353234,0.5522388059701493,0.29850746268656714,0.43781094527363185,0.1691542288557214,0.48756218905472637,0.42786069651741293,0.5074626865671642,0.11940298507462686,0.3283582089552239,0.04975124378109453,0.08955223880597014,0.13930348258706468,0.05970149253731343,0.12935323383084577,0.5373134328358209,0.36318407960199006,0.7960199004975125,0.10945273631840796,0.06467661691542288,0.9552238805970149,0.9502487562189055,0.9253731343283582,0.736318407960199,0.8059701492537313,0.6766169154228856,0.5870646766169154,1.0,0.8756218905472637,0.5074626865671642,0.25870646766169153,0.29850746268656714,0.46766169154228854,0.21393034825870647,0.4228855721393035,0.5074626865671642,,,,,,,,,
LHPV4f1,0.20987654320987653,0.1728395061728395,0.08641975308641975,0.4444444444444444,0.2345679012345679,0.14814814814814814,0.19753086419753085,0.08641975308641975,0.07407407407407407,0.04938271604938271,0.16049382716049382,0.14814814814814814,0.37037037037037035,-0.04938271604938271,0.06172839506172839,0.06172839506172839,0.32098765432098764,0.30864197530864196,-0.024691358024691357,0.037037037037037035,0.2345679012345679,0.3333333333333333,0.2716049382716049,0.2345679012345679,0.024691358024691357,0.18518518518518517,0.2222222222222222,1.0,0.12345679012345678,0.19753086419753085,0.41975308641975306,0.1728395061728395,0.1728395061728395,0.345679012345679,0.2222222222222222,0.345679012345679,0.012345679012345678,0.1111111111111111,0.12345679012345678,0.6172839506172839,0.24691358024691357,-0.024691358024691357,0.12345679012345678,,
LHPD2a1,0.017391304347826087,0.25217391304347825,0.6695652173913044,0.45217391304347826,0.0782608695652174,0.4043478260869565,0.25217391304347825,0.6869565217391305,0.22608695652173913,0.1565217391304348,0.08695652173913043,0.48695652173913045,0.11304347826086956,0.10869565217391304,0.3,0.4608695652173913,0.25217391304347825,0.2,0.06956521739130435,0.008695652173913044,0.15217391304347827,0.22608695652173913,0.3739130434782609,0.5826086956521739,0.6869565217391305,0.4608695652173913,0.3826086956521739,0.1826086956521739,0.28695652173913044,0.26521739130434785,0.2608695652173913,0.22608695652173913,1.0,0.3391304347826087,0.6782608695652174,0.2608695652173913,,,,,,,,,
LHPD2b1,0.06956521739130435,1.0,0.5130434782608696,0.3826086956521739,0.391304347826087,0.6782608695652174,0.5130434782608696,0.11304347826086956,0.20869565217391303,0.5130434782608696,0.2,0.6956521739130435,0.12173913043478261,0.1391304347826087,0.5304347826086957,0.34782608695652173,0.11304347826086956,0.1565217391304348,0.13043478260869565,0.02608695652173913,0.2391304347826087,0.1391304347826087,0.9695652173913043,0.4782608695652174,0.6434782608695652,0.5391304347826087,0.46956521739130436,0.25217391304347825,0.5565217391304348,0.2,0.17391304347826086,0.09565217391304348,0.2782608695652174,0.11304347826086956,0.3391304347826087,0.08695652173913043,,,,,,,,,
