,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,ito_lee_hemilineage,hartenstein_hemilineage,idx,sign,coords
289,720575940621956317,FS3,left,acetylcholine,central,CX,columnar,DM3_CX_d2,DPMpm2_CX_d2,52447,1,
290,720575940610290162,SMP330a,left,acetylcholine,central,,,DM3_dorso_lateral,DPMpm2_dorso_lateral,8918,1,
291,720575940623959477,LC10d,right,acetylcholine,visual_projection,,,VPNd2,,63779,1,
292,720575940624243006,LC10d,right,acetylcholine,visual_projection,,,VPNd2,,65483,1,
293,720575940624649964,CB0996,right,acetylcholine,central,,,LHa3,BLVa2,67650,1,
294,720575940633502618,SLP223,right,acetylcholine,central,,,SLPav1_medial,BLAl1_medial,113049,1,
295,720575940620382400,CB0997,right,acetylcholine,central,,,LHa2,BLVa1,43351,1,
296,720575940633688476,PAM04,left,dopamine,central,DAN,,CREa2_medial,DALcm1_medial,113654,1,
297,720575940628226697,MeMe_e04,right,glutamate,visual_projection,bilateral,,VPNl&d1_lateral,BLAl2_lateral,87283,-1,
298,720575940626366748,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,76395,1,
299,720575940615904802,SMP331a,left,acetylcholine,central,,,DM3_dorso_lateral,DPMpm2_dorso_lateral,25464,1,
300,720575940626191108,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,75546,1,
301,720575940620544182,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,44160,1,
302,720575940604518944,"PFNm,PFNp",left,acetylcholine,central,CX,,DM3_CX_v,DPMpm2_CX_v,718,1,
303,720575940630410321,"PFNm,PFNp",left,acetylcholine,central,CX,,DM3_CX_v,DPMpm2_CX_v,98825,1,
304,720575940616287377,"PFNm,PFNp",left,acetylcholine,central,CX,,DM2_CX_v,DPMpm1_CX_v,26844,1,
305,720575940614640031,CB0998,left,acetylcholine,central,,,DM3_dorso_lateral,DPMpm2_dorso_lateral,21091,1,
306,720575940630564712,CB0999,right,gaba,central,,,SLPav3,BLVa2a,99625,-1,
307,720575940606810057,LHAV1d2,right,acetylcholine,central,,,VLPl&d1_lateral,BLAv1_posterior,3905,1,
308,720575940634523255,CB1000,right,acetylcholine,central,,,VLPl&d1_lateral,BLAv1_posterior,115806,1,
309,720575940629232322,CB1001,left,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,92864,1,
310,720575940648804217,720575940648804217,left,acetylcholine,motor,,,,,136945,1,
311,720575940622273868,CB0699,left,glutamate,central,,,putative_primary,putative_primary,54312,-1,
312,720575940625604098,CB.FB2I2,left,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,72512,-1,
313,720575940640681680,720575940640681680,left,acetylcholine,motor,,,putative_primary,putative_primary,130235,1,
314,720575940618165019,CB0700,left,glutamate,motor,,,putative_primary,putative_primary,34022,-1,
315,720575940632790753,CB1002,right,gaba,central,,,LHl1,BLD4,110453,-1,
316,720575940632832301,CB1003,right,gaba,central,,,LHl1,BLD4,110648,-1,
317,720575940614525078,LHAD1d1,right,acetylcholine,central,,,LHl2_dorsal,DPLal2_dorsal,20683,1,
318,720575940639806296,AVLP022,right,glutamate,central,,,LHl2_ventral,DPLal2_ventral,128373,-1,
319,720575940630006735,CB1005,right,glutamate,central,,,LHl2_ventral,DPLal2_ventral,96807,-1,
320,720575940628820823,CB1006,right,glutamate,central,,,SLPad1_posterior,DPLl3_posterior,90738,-1,
321,720575940612921325,CB1007,left,glutamate,central,,,DM6_posterior,CM3_posterior,15745,-1,
322,720575940624801771,DNpe040,left,acetylcholine,descending,,,putative_primary,putative_primary,68425,1,
323,720575940615682955,"PFNm,PFNp",left,acetylcholine,central,CX,,DM4_CX_p,CM4_CX_p,24726,1,
324,720575940618774352,"PFNm,PFNp",left,acetylcholine,central,CX,,DM4_CX_p,CM4_CX_p,36660,1,
325,720575940623320649,CB1008,left,acetylcholine,central,,,FLAa3,BAmas2,60275,1,
326,720575940620201084,CB1009,left,acetylcholine,central,,,FLAa3,BAmas2,42512,1,
327,720575940615792523,CB0015,left,glutamate,central,,,FLAa3,BAmas2,25109,-1,
328,720575940632879842,BiT,left,serotonin,central,TPN,water_PN,FLAa3,BAmas2,110834,1,
329,720575940628456553,PS090a,left,gaba,central,,,PSa1,BAmv2,88704,-1,
330,720575940627946795,CB1010,left,glutamate,central,,,LALv1_ventral,BAmv1_ventral,85648,-1,
331,720575940616098644,CB1008,left,acetylcholine,central,,,FLAa3,BAmas2,26192,1,
332,720575940623861479,CB.FBTI0,left,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,63184,-1,
333,720575940622224553,"CL121,CL122",left,gaba,central,,,PSa1,BAmv2,54034,-1,
334,720575940620926155,CB1011,right,glutamate,central,,,SLPpl1,DPLl1,46449,-1,
335,720575940633485207,LHPV5g1_b,right,acetylcholine,central,,,DL2_dorsal,CP3_dorsal,112990,1,
336,720575940650798582,WED165,left,acetylcholine,central,,,,,137394,1,
337,720575940619895125,VP2_adPN,left,acetylcholine,central,ALPN,uniglomerular,ALad1,BAmv3,41017,1,
338,720575940625784153,VA7l_adPN,left,acetylcholine,central,ALPN,uniglomerular,ALad1__prim,BAmv3__prim,73448,1,
339,720575940633070732,cL02a,left,gaba,visual_centrifugal,,,DM6_posterior,CM3_posterior,111510,-1,
340,720575940611102577,CB1012,left,glutamate,central,,,DM6_posterior,CM3_posterior,10580,-1,
341,720575940641773472,v2LN39a,left,glutamate,central,ALLN,,ALv2,BAla2,131529,-1,
342,720575940622491632,vLN26,left,glutamate,central,ALLN,,ALv2,BAla2,55562,-1,
343,720575940606045314,CB1013,left,glutamate,central,ALLN,,ALv2,BAla2,2688,-1,
344,720575940632575584,SMP530,right,glutamate,central,,,putative_primary,putative_primary,109463,-1,
345,720575940621947653,DNg64,right,gaba,descending,,,MD3,MD3,52385,-1,
346,720575940616210333,SLP465b,right,acetylcholine,central,,,,,26608,1,
347,720575940632687770,CB1014,right,acetylcholine,central,,,AOTUv1_ventral,DALcm2_ventral,109961,1,
348,720575940610604078,DNge136,right,gaba,descending,,,MX3,MX3,9516,-1,
349,720575940620300308,DNg97,right,acetylcholine,descending,,,MX3,MX3,42952,1,
350,720575940620926740,DNES1,right,acetylcholine,endocrine,pars_lateralis,,,,46456,1,
352,720575940622697196,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,56671,1,
353,720575940624862339,"CL166,CL168",right,acetylcholine,central,,,CLp1,DPLc4,68739,1,
354,720575940638925877,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,126342,1,
355,720575940630286136,CB1016,right,acetylcholine,central,,,CLp1,DPLc4,98229,1,
356,720575940612754582,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,15170,1,
357,720575940622857447,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,57540,1,
358,720575940635342236,"ATL035,ATL036",right,glutamate,central,,,putative_primary,putative_primary,118028,-1,
359,720575940633144312,SLP312,right,glutamate,central,,,LHd2,DPLm2,111757,-1,
360,720575940604828076,CB1017,right,acetylcholine,central,,,,,993,1,
361,720575940646353699,CRE013,right,gaba,central,,,putative_primary,putative_primary,135563,-1,
362,720575940624313834,mALC5,right,gaba,visual_centrifugal,,,putative_primary,putative_primary,65925,-1,
363,720575940633228103,DNp30,right,serotonin,descending,,,putative_primary,putative_primary,112157,1,
364,720575940618045986,ER3m,right,gaba,central,CX,ring neuron,EBa1,DALv2,33442,-1,
365,720575940622790271,mALB2,right,gaba,central,,,CREa1_ventral,BAmd1_ventral,57219,-1,
366,720575940625054906,LAL126,right,glutamate,central,,,putative_primary,putative_primary,69912,-1,
367,720575940617869339,CL234,right,glutamate,central,,,putative_primary,,32690,-1,
368,720575940613552018,"PFNm,PFNp",right,acetylcholine,central,CX,,DM4_CX_v,CM4_CX_v,17821,1,
369,720575940639092201,"LAL191,LAL192",right,acetylcholine,central,,,putative_primary,putative_primary,126775,1,
370,720575940633886765,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,114280,1,
371,720575940620738645,cLLPM01,right,glutamate,visual_centrifugal,,,DM6_posterior,CM3_posterior,45385,-1,
372,720575940634046399,hDeltaK,right,serotonin,central,CX,columnar,DM4_CX_d3,CM4_CX_d3,114709,1,
373,720575940621446309,PS242,right,acetylcholine,central,,,DM4_ventral,CM4_ventral,49452,1,
374,720575940630901719,CL157,right,acetylcholine,central,,,DM4_dorsal,CM4_dorsal,101492,1,
375,720575940634601954,CB1018,right,glutamate,central,,,DM6_posterior,CM3_posterior,115973,-1,
376,720575940639160920,SMP332a,right,acetylcholine,central,,,DM3_dorso_lateral,DPMpm2_dorso_lateral,126933,1,
377,720575940613581378,SMP331b,right,acetylcholine,central,,,DM3_dorso_lateral,DPMpm2_dorso_lateral,17893,1,
378,720575940623438992,PS038a,right,acetylcholine,central,,,AOTUv1_ventral,DALcm2_ventral,60964,1,
379,720575940638792611,mAL,right,gaba,central,mAL,,CREa1_ventral,BAmd1_ventral,126040,-1,
380,720575940638526278,MBON32,right,gaba,central,MBON,,putative_primary,putative_primary,125423,-1,
381,720575940621213556,CRE040,right,gaba,central,,,putative_primary,putative_primary,48096,-1,
382,720575940619369688,CL236,right,acetylcholine,central,,,DM3_dorso_medial,DPMpm2_dorso_medial,38958,1,
383,720575940608383243,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,5960,1,
384,720575940615764422,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,25035,1,
385,720575940620607982,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,44548,1,
386,720575940612766102,KCapbp-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,15210,1,
387,720575940626953732,KCg-d,right,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,79647,1,
388,720575940614919062,CB1020,right,acetylcholine,central,,,LHd1,DPLd,22091,1,
389,720575940633900896,PLP245,right,acetylcholine,central,,,putative_primary,putative_primary,114320,1,
390,720575940637878854,SLP212a,right,acetylcholine,central,,,putative_primary,putative_primary,123985,1,
391,720575940646263331,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,135502,1,
392,720575940620520513,KCapbp-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,44039,1,
393,720575940660219265,CB0701,right,acetylcholine,motor,,,putative_primary,putative_primary,138808,1,
394,720575940628487153,DNge085,right,glutamate,descending,,,LB6,LB6,88856,-1,
395,720575940614129617,DNge019,right,acetylcholine,descending,,,MX12,MX12,19456,1,
396,720575940629488658,CB1021,right,acetylcholine,central,,,MX7,MX7,94151,1,
397,720575940631092943,CB0016,right,glutamate,central,,,putative_primary,putative_primary,102556,-1,
398,720575940625870640,DNg15,right,acetylcholine,descending,,,putative_primary,putative_primary,73907,1,
399,720575940606720265,CB1022,right,acetylcholine,central,,,LB5,LB5,3737,1,
400,720575940632041676,CB1023,right,glutamate,central,,,LB3,LB3,107079,-1,
401,720575940616982336,PS030,right,acetylcholine,central,,,AOTUv1_ventral,DALcm2_ventral,29311,1,
402,720575940614082962,SLP152,right,acetylcholine,central,,,LHd1,DPLd,19316,1,
403,720575940633831264,v2LN38,right,glutamate,central,ALLN,,ALv2,BAla2,114117,-1,
404,720575940617876251,PS097,right,gaba,central,,,PSa1,BAmv2,32724,-1,
405,720575940622516852,OA-AL2i1,right,octopamine,visual_centrifugal,,,putative_primary,putative_primary,55693,1,
406,720575940626044942,OA-AL2b2,right,acetylcholine,visual_centrifugal,,,putative_primary,putative_primary,74862,1,
407,720575940622360358,ORN_VA7m,left,acetylcholine,sensory,olfactory,,,,54846,1,
408,720575940632007983,LN60b,right,gaba,central,ALLN,,ALl1_dorsal,BAlc_dorsal,106932,-1,
409,720575940636047205,PS096,right,gaba,central,,,PSa1,BAmv2,119870,-1,
410,720575940634195039,CB1024,right,acetylcholine,central,,,FLAa3,BAmas2,115012,1,
411,720575940634260636,LAL119,right,acetylcholine,central,,,putative_primary,putative_primary,115210,1,
412,720575940621529435,DC1_adPN,right,acetylcholine,central,ALPN,uniglomerular,ALad1__prim,BAmv3__prim,49906,1,
413,720575940627731206,AVLP446,right,gaba,central,,,ALv1,BAla1,84377,-1,
414,720575940628424010,720575940628424010,right,glutamate,central,,,PSa1,BAmv2,88522,-1,
415,720575940618865112,VL2p_adPN,right,acetylcholine,central,ALPN,uniglomerular,ALad1__prim,BAmv3__prim,36992,1,
416,720575940639010392,"CL121,CL122",right,gaba,central,,,PSa1,BAmv2,126526,-1,
417,720575940626030776,"vLN28,vLN29",right,glutamate,central,ALLN,,ALv2,BAla2,74791,-1,
418,720575940619718054,VES024,right,gaba,central,,,PSa1,BAmv2,40266,-1,
419,720575940615921803,"CB.FB3,4I3",right,glutamate,central,CX,tangential,LALv1_dorsal,BAmv1_dorsal,25515,-1,
420,720575940634388927,PS090b,right,gaba,central,,,PSa1,BAmv2,115520,-1,
421,720575940633292057,CB1025,right,acetylcholine,central,,,FLAa2,BAmas1,112362,1,
422,720575940640204752,CB1026,right,acetylcholine,central,,,FLAa3,BAmas2,129286,1,
423,720575940630166267,PAM06,right,dopamine,central,DAN,,CREa2_medial,DALcm1_medial,97599,1,
424,720575940638594768,ER1,right,gaba,central,CX,ring neuron,EBa1,DALv2,125577,-1,
425,720575940626336381,ER1,right,gaba,central,CX,ring neuron,EBa1,DALv2,76233,-1,
426,720575940629585602,MBON10,right,gaba,central,MBON,,EBa1,DALv2,94658,-1,
427,720575940622552675,CB0009,right,gaba,central,,,putative_primary,putative_primary,55875,-1,
428,720575940621548108,mALD2,right,gaba,central,,,CREa1_ventral,BAmd1_ventral,50010,-1,
429,720575940640352334,CRE043,right,gaba,central,,,AOTUv1_medial,DALcm2_medial,129626,-1,
430,720575940623338281,DNg98,right,gaba,descending,,,MX3,MX3,60394,-1,
431,720575940637934308,MBON30,right,glutamate,central,MBON,,putative_primary,putative_primary,124081,-1,
432,720575940640325429,DNa06,right,acetylcholine,descending,,,WEDd1,DALd,129562,1,
433,720575940617226141,"LAL074,LAL084",right,glutamate,central,,,putative_primary,putative_primary,30168,-1,
434,720575940621065677,ER1,right,gaba,central,CX,ring neuron,EBa1,DALv2,47257,-1,
435,720575940608655918,KCapbp-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,6283,1,
436,720575940622701508,SMP326b,right,acetylcholine,central,,,DM3_dorso_lateral,DPMpm2_dorso_lateral,56687,1,
437,720575940633797677,PFGs,right,serotonin,central,CX,columnar,DM4_CX_d2,CM4_CX_d2,114004,1,
438,720575940632836675,DNp41,right,acetylcholine,descending,,,putative_primary,putative_primary,110669,1,
439,720575940625560189,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,72309,1,
440,720575940623317321,AOTU046,right,glutamate,central,,,putative_primary,putative_primary,60254,-1,
441,720575940624579100,AOTU015a,right,acetylcholine,central,,,CREa2_ventral,DALcm1_ventral,67302,1,
442,720575940622204186,DNae003,right,acetylcholine,descending,,,WEDd1,DALd,53893,1,
443,720575940629198279,CB1028,right,acetylcholine,central,,,AOTUv1_ventral,DALcm2_ventral,92717,1,
444,720575940621073840,KCg-d,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,47308,1,
445,720575940632512156,DNpe038,right,acetylcholine,descending,,,SMPpv1,DPMpl1,109204,1,
446,720575940603980256,oviDNb,right,acetylcholine,descending,,,SMPpv1,DPMpl1,421,1,
447,720575940615779558,"VES051,VES052",right,glutamate,central,,,DM2_or_DM3_posterior,DPMpm1_or_DPMpm2_posterior,25069,-1,
448,720575940621196037,DNpe044,right,acetylcholine,descending,,,SMPpv1,DPMpl1,48014,1,
449,720575940626075079,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,74989,1,
450,720575940620793584,SMP165,right,glutamate,central,,,putative_primary,putative_primary,45701,-1,
451,720575940605883569,lLN2P_b,right,gaba,central,ALLN,,ALl1_dorsal,BAlc_dorsal,2420,-1,
452,720575940616445250,ER3d,right,gaba,central,CX,ring neuron,EBa1,DALv2,27417,-1,
453,720575940637487593,ER2,right,gaba,central,CX,ring neuron,EBa1,DALv2,123026,-1,
454,720575940630407388,lLN2T_b,right,acetylcholine,central,ALLN,,ALl1_dorsal,BAlc_dorsal,98811,1,
455,720575940619436342,ER4m,right,gaba,central,CX,ring neuron,EBa1,DALv2,39194,-1,
456,720575940616946662,ER1,right,gaba,central,CX,ring neuron,EBa1,DALv2,29167,-1,
457,720575940610724466,CB1029,right,acetylcholine,central,,,DM6_ventral,CM3_ventral,9776,1,
458,720575940632679727,CB1030,right,acetylcholine,central,,,DM4_ventral,CM4_ventral,109929,1,
459,720575940639122640,CB1007,right,glutamate,central,,,DM6_posterior,CM3_posterior,126836,-1,
460,720575940623260201,"CB.FB3,4A9",right,dopamine,central,CX,tangential,DM6__prim,CM3__prim,59930,1,
461,720575940639666395,PS208b,right,acetylcholine,central,,,VLPp2,DPMpl3,128039,1,
462,720575940631434722,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,104339,1,
463,720575940641781133,DNg12_e,right,acetylcholine,descending,,,MX12,MX12,131536,1,
464,720575940617244347,"CB.FB3,4A9",right,dopamine,central,CX,tangential,DM6__prim,CM3__prim,30227,1,
465,720575940611502309,CB1031,right,acetylcholine,central,,,DM6_dorso_lateral,CM3_dorso_lateral,11511,1,
466,720575940624392328,CRE043,right,gaba,central,,,AOTUv1_medial,DALcm2_medial,66405,-1,
467,720575940622991252,ER3a,right,gaba,central,CX,ring neuron,EBa1,DALv2,58292,-1,
468,720575940633226603,KCab-p,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,112147,1,
469,720575940621350070,"ATL035,ATL036",right,glutamate,central,,,putative_primary,putative_primary,48876,-1,
470,720575940628217643,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,87223,1,
471,720575940614282238,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,19921,1,
472,720575940633545823,CB1032,right,glutamate,central,,,SLPpm1,DPLm1,113177,-1,
473,720575940621892122,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,52105,1,
474,720575940611007586,CB1033,right,acetylcholine,central,,,LHd1,DPLd,10360,1,
475,720575940615458235,SLP150,right,acetylcholine,central,,,putative_primary,putative_primary,23995,1,
476,720575940618326292,KCapbp-ap1,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,34780,1,
477,720575940631827527,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,106102,1,
478,720575940627351887,LHPD4a1,right,glutamate,central,LHLN,,SLPpm1,DPLm1,82250,-1,
479,720575940626277382,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,75951,1,
480,720575940606680706,KCapbp-ap1,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,3669,1,
481,720575940651329526,CB1035,right,glutamate,central,,,SLPpm1,DPLm1,137490,-1,
482,720575940608772821,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,6422,1,
483,720575940615958203,DNg12_a,right,acetylcholine,descending,,,MX12,MX12,25655,1,
484,720575940636659886,PAM02,right,dopamine,central,DAN,,CREa2_medial,DALcm1_medial,121235,1,
485,720575940624661031,PAM10,right,dopamine,central,DAN,,CREa1_dorsal,BAmd1_dorsal,67695,1,
486,720575940626550504,KCapbp-ap2,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,77285,1,
487,720575940625476964,KCapbp-ap2,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,71903,1,
488,720575940617650481,KCapbp-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,31824,1,
489,720575940637222470,KCapbp-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,122423,1,
490,720575940605282406,DNg12_e,right,acetylcholine,descending,,,MX12,MX12,1515,1,
491,720575940644726432,CB0703,right,acetylcholine,motor,,,putative_primary,putative_primary,133932,1,
492,720575940624532408,CB0017,right,dopamine,central,,,putative_primary,putative_primary,67087,1,
493,720575940627419676,DNge034,right,glutamate,descending,,,MX12__prim,MX12__prim,82638,-1,
494,720575940629766615,CB0013,right,gaba,central,,,putative_primary,putative_primary,95510,-1,
495,720575940629464305,VES012,right,acetylcholine,central,,,ALl1_ventral,BAlc_ventral,94002,1,
496,720575940630504466,CB1036,right,glutamate,central,,,TRdm,TRdm,99312,-1,
497,720575940615659521,DNge091,right,acetylcholine,descending,,,LB7,LB7,24646,1,
498,720575940614181585,DNg07,right,acetylcholine,descending,,,LB7,LB7,19587,1,
499,720575940636748095,CB1037,right,acetylcholine,central,,,LB5,LB5,121412,1,
500,720575940627723657,CB0018,right,glutamate,central,,,putative_primary,putative_primary,84336,-1,
