idx,hitting_time,cell_group
812,2.7921482791046475,LC18_left
813,4.8308641157401855,ORN_VA6_left
814,2.600240479778168,LC15_left
815,1.8760949257494648,T2_right
816,4.2679165799621614,CB1128_left
817,3.484159636508031,CB3050_left
818,1.0,C2_right
819,2.0,T4d_right
820,3.5697386804458104,CB0466_left
821,1.0,C2_left
822,2.0,T3_left
823,4.285945966670975,CB1708_right
824,1.0336818294211667,Tm4_right
825,1.402217083146584,Dm3q_left
826,2.0000980894633593,Pm01_left
827,1.5586207447957616,Dm16_right
828,0.0,L2_left
829,4.6182029102788045,ORN_VM3_right
830,4.783746021380178,CB1668_right
831,4.70944150059632,CB2861_right
832,1.0,Tm9_left
833,1.722514300972716,Dm3p_right
834,2.0009904075594394,T5c_left
835,4.698356250428013,PFNp_left
836,1.0,Tm9_right
837,1.818562115254438,Dm10_left
838,3.5565436658123817,LAL093_right
839,4.725143570500597,ORN_VM7d_left
840,1.0007182839127768,pDm8_right
841,2.0,T4d_right
842,3.0626327143457943,LC9_right
843,1.8624718317735676,Tm16_right
844,4.402909710469734,CB0997_left
845,2.0133147023772,Y3_left
846,2.0095586468717963,Y3_left
847,3.8088184392182023,CB3263_right
848,1.0,Tm2_right
849,1.0,Mi1_right
850,4.14052281866739,LAL098_left
851,1.7463151693266674,Mi9_right
852,3.0386580159971444,AOTU060_left
853,1.0,C3_right
854,3.714515233192897,CB3930_left
855,2.0,T5a_left
856,1.9484159289340568,T2a_left
857,1.0,Mi9_right
858,2.0,T4b_right
859,2.0,T4d_right
860,4.853375054065409,ORN_VC5_right
861,1.882309539822004,Tm7_right
862,3.5796277839221906,SIP034_left
863,4.671458549967616,ORN_VC4_right
864,2.0,T5d_right
865,4.950455629137755,CB2282_left
866,4.763601500365771,AN_GNG_204_left
867,3.9741128032018764,CB2433_right
868,4.336917688522051,Delta7_right
869,1.8735014163854857,MTe04_right
870,4.717943934505727,FC2A_left
871,1.0224639930261756,Tm20_right
872,1.9336767532641432,Mi14_left
873,2.0,T4a_right
874,4.337801992871063,CB1387_right
875,4.676123985599389,LHAD1d2_left
876,4.815786732362743,LHPD4d1_right
877,4.895699717685835,LB1c_right
878,1.0,Mi1_right
879,2.0027492039670447,T2a_left
880,1.0,Mi15_right
881,1.6164802754141019,Mi2_left
882,1.0,Tm20_left
883,1.0036323524442923,Tm20_right
884,2.0,T3_left
885,1.0,R1-6_left
886,4.015308734699608,CB3899_center
887,2.0118100101563323,Y3_right
888,1.0,L5_left
889,2.752281815108976,LC18_left
890,4.770656871196219,DNge020_right
891,1.0,Mi1_left
892,4.773988264398025,PAM13_left
893,4.1204547235328075,CB0170_right
894,4.142634753335343,DNge094_left
895,5.045138934724826,BM_InOm_right
896,2.000117306210927,T5c_left
897,3.834400524350695,CB1202_left
898,3.1224877318648314,CB1294_right
899,2.0,T5d_left
900,1.3902421315681084,Mi2_left
901,1.0,Tm2_right
902,3.994993415924668,CB0049_right
903,3.577176258798087,CB2259_right
904,3.899800989836046,DNa02_right
905,0.0,L1_left
906,1.0330886993480082,Tm5c_left
907,2.0,T4d_right
908,1.0,L4_left
909,2.0,T3_right
910,1.0,Tm2_left
911,4.297339416409917,CB1145_left
912,2.0,T4a_right
913,2.042748746082742,Tm37_left
914,3.6165163219834886,LAL146_left
915,0.0,L1_right
916,2.967995152382164,CL004_left
917,1.3233876309121717,Mi4_left
918,2.1113653962857915,LC16_left
919,3.6324377191657495,CB1552_right
920,4.533141006349389,JO-CL_left
921,4.701480145630314,CB2835_right
922,1.0,yDm8_left
923,4.393021238265674,SMP105_b_left
924,3.0675839565376357,CL340_right
925,3.7487466879675466,CL165_right
926,4.787432159817965,CB1776_right
927,3.700075720414259,AVLP257_right
928,1.4709954749342669,Mi13_left
929,5.359803527640155,BM_InOm_right
930,4.0469811164072125,CB3312_left
931,4.819765843934769,KCab_right
932,2.0,T4c_left
933,1.888017651945646,Tm16_left
934,4.8457070008436185,KCab_right
935,4.052658187899322,SMP408_a_left
936,4.070469644652881,CB2944_left
937,2.0000025249671203,T5a_right
938,2.0005162760518,T5b_right
939,1.6840392715395072,Mi13_right
940,4.984426564374907,720575940604781158_right
941,2.0016132563122024,T5b_left
942,4.745970692727507,ENS3_right
943,2.000729467621269,T5c_right
944,3.874561693291263,DNg56_left
945,2.7933967420863204,LC33_right
946,1.2090485656469658,Mi15_left
947,4.693682373657542,PFNp_left
948,2.1375588708225672,TmY4_right
949,3.7542125942125466,CB2745_right
950,4.555533656237381,CB1517_right
951,1.1538786809046062,Tm5a_right
952,4.128626881571267,FB8G_left
953,2.4370645991773348,TmY31_right
954,3.979283600063746,EPG_right
955,3.795683098954541,AVLP521_left
956,2.0,T4c_right
957,4.514844964309091,JO-B_left
958,1.1947879422450822,Dm3p_left
959,2.0,T4b_right
960,4.7811708556740875,KCab_right
961,2.0,T4d_left
962,4.013425948870016,SAD030_right
963,2.005392834633874,T5d_left
964,4.590427961615741,LHAV5a2_a4_left
965,2.3846020469646243,LLPC1_left
966,4.1514660708396915,LHAV5a10_b_right
967,2.0167968472113706,Tm9_right
968,1.9226228218792871,Tm21_left
969,4.595523585869923,JO-F_left
970,1.0,Tm20_left
971,2.0439014517605125,T5b_right
972,2.0,T4c_right
973,2.0,T4a_left
974,2.815911669469506,LPi06_left
975,2.983290538082222,Tlp14_right
976,1.7664328525476927,Sm02_left
977,1.982583760115474,Pm11_left
978,3.9863048314705747,WED070_left
979,2.8664145159049554,Tlp4_right
980,2.796975973486311,LPTe01_left
981,5.1087523238719275,BM_InOm_right
982,2.0,T4b_right
983,1.0156536540736365,Tm4_right
984,2.0195505322144682,Y3_right
985,4.628068625352156,AN_GNG_168_right
986,2.0000842525719937,Pm01_left
987,3.0871250682512397,CB3577_right
988,4.740572453887638,KCapbp-m_left
989,1.9309166430081321,Tm21_right
990,1.0,yDm8_left
991,4.154589613610763,"AVLP190,AVLP191_left"
992,2.011717066145372,Y3_left
993,3.8073717395265647,CB1017_right
994,2.0,T4a_left
995,2.0,T4a_right
996,1.0300404531017127,Tm4_right
997,2.0,T5a_left
998,2.0158165680247673,TmY5a_right
999,3.8039798722704417,LAL088_right
1000,2.0,T4a_right
1001,4.500737415276872,KCab_left
1002,4.819844819433381,vDeltaM_left
1003,2.714778355344294,LC17_left
1004,2.0,T4b_right
1005,2.0,T4a_right
1006,3.407742390080001,720575940604836128_left
1007,4.171309836301567,CB1447_right
1008,1.0,Tm20_right
1009,2.7979622129201247,CB0386_right
1010,4.156003297655969,"AVLP011,AVLP012_left"
1011,1.0,Tm1_right
1012,4.6085406431614775,CB1078_left
1013,4.017760963709764,ER4d_right
1014,3.2139468464777368,CL128a_right
1015,1.0,Mi9_left
1016,4.135159498593556,AN_AVLP_GNG_20_left
1017,4.466178698946955,FS4B_right
1018,1.3300412214001303,Dm2_left
1019,1.850407921571282,Dm10_right
1020,4.878041619112756,claw_tpGRN_left
1021,4.0122921042260735,AVLP234b_left
1022,2.0000386405457715,T3_left
1023,4.001143754213828,KCg-m_right
1024,3.9695369691144626,CB1650_left
1025,4.024986214849703,PAM12_right
1026,3.2439543855840194,"PLP188,PLP189_right"
1027,4.102696659905442,AN_AVLP_GNG_9_left
1028,3.8534045885915913,PS004b_right
1029,3.3876350541353153,CB1983_right
1030,2.0077133274879344,T2_right
1031,4.423829638341784,hDeltaD_left
1032,1.6657842218951195,Mi9_left
1033,3.913450673165829,LAL156b_right
1034,1.0828511273570196,Tm5c_left
1035,1.0,Tm9_right
1036,4.548013065934779,SMP095_right
1037,4.056220770513556,LHPV2i2b_left
1038,2.0048920082371153,T5b_right
1039,4.537775536941315,ORN_DM3_left
1040,2.2711756029545427,MLt4_left
1041,3.02588292206306,PLP199_left
1042,4.122235226916727,JO-E_right
1043,1.9953952941725048,Mi13_left
1044,4.684991433214792,CB2398_right
1045,1.0,T1_left
1046,4.543434675776198,KCg-m_right
1047,1.0,Tm1_right
1048,2.003409440844673,T2a_left
1049,1.979721876281272,MeTu1_right
1050,1.0,Mi9_left
1051,4.0454484985825525,CB3808_right
1052,2.0,T4a_left
1053,3.130237901385615,CB1551_left
1054,2.63295248519885,LLPC2_right
1055,0.0,L3_right
1056,4.936464410459176,AN_GNG_PRW_3_left
1057,4.206009420643652,720575940604891522_left
1058,1.0,Mi9_right
1059,1.0,Tm20_right
1060,4.277043571935208,CB0351_right
1061,2.4469070586466195,LLPC1_right
1062,2.015241320619464,Sm06_right
1063,2.0013728518363303,T5a_left
1064,1.0,Tm1_right
1065,2.372518474952318,TmY31_right
1066,1.0,Tm3_right
1067,2.11868565766732,TmY14_left
1068,2.0,T4c_right
1069,3.627139723445059,CB2500_left
1070,1.9166440444541746,Tm27_left
1071,2.000649377621351,T5c_right
1072,4.905779876949762,JO-F_right
1073,2.001107437615612,T4d_right
1074,2.7349229066773217,LC17_left
1075,3.0003248520749595,CL195_right
1076,2.0,T2a_left
1077,3.2826440317044554,PLP150b_right
1078,2.6752385900630014,LC15_left
1079,1.945278751215219,T2_right
1080,4.001225769132866,KCg-m_left
1081,1.0529165347460765,Tm3_left
1082,3.9453850824964274,SMP152_right
1083,0.0,L2_right
1084,4.09375680745626,CB1321_left
1085,2.0,T5c_left
1086,3.9934102466962793,AN_GNG_92_right
1087,4.297974466047762,CB1678_right
1088,1.0,Dm15_left
1089,2.0,T2a_left
1090,4.72018684092146,CB3383_left
1091,4.194519628584919,LHAD1j1_right
1092,3.0569021684084725,LC9_left
1093,2.0,T3_right
1094,4.772080386940642,KCab_left
1095,2.003034685104992,T2a_left
1096,3.9491595996313253,SA_DMT_DMetaN_10_left
1097,2.0032192625285905,Tm40_left
1098,2.037040004560036,Tm5f_left
1099,1.625857509052516,TmY3_left
1100,2.407814329491914,LLPC3_left
1101,4.82398063441862,DNge019_left
1102,3.3936141027454787,PVLP088_right
1103,4.75134953924208,HRN_VP1l_left
1104,2.000438488739768,T2a_left
1105,1.2243767275869681,R1-6_left
1106,2.5049041270418635,LC22_right
1107,2.4769284165649466,LT55_right
1108,4.507238131383268,DMS_left
1109,4.829606061545646,KCab_right
1110,1.0,R1-6_left
1111,2.871461161285877,LC10e_right
1112,4.543930541721701,KCg-m_right
1113,1.0,C3_left
1114,4.0077159635694235,AVLP160_right
1115,3.960580797591832,CB2248_right
1116,0.0,L2_left
1117,1.0262535900275962,Tm3_left
1118,1.9042576079770304,Mi4_right
1119,3.772735844660847,CB2828_right
1120,2.0,T2a_left
1121,1.0,Dm15_left
1122,2.0,T4b_left
1123,2.0,T4c_left
1124,2.0,T4d_right
1125,3.3506202812015093,CB0654_left
1126,2.328539127483043,MeTu4a_left
1127,1.0,Mi1_right
1128,1.0,L5_right
1129,1.8944786269853413,TmY3_left
1130,1.5000038283951813,Dm2_left
1131,2.0,T4c_left
1132,2.0,T2a_right
1133,2.9890097396919897,DNp04_left
1134,3.577531798195817,CB1516_left
1135,2.0245680853773202,TmY5a_left
1136,1.0,Mi9_left
1137,1.4020234814090569,Mi4_left
1138,1.0,L5_right
1139,2.0010828291011986,T4b_left
1140,1.0,L4_right
1141,4.109434162835776,KCg-m_left
1142,4.399117261015308,KCg-m_left
1143,2.0,T5b_left
1144,0.0,L3_left
1145,4.585028999394285,KCg-m_right
1146,0.0,L2_left
1147,4.388686176993604,KCg-m_left
1148,4.400468775149439,KCg-m_right
1149,1.0,L5_right
1150,2.0,T5a_left
1151,2.9210695351288614,Y1_right
1152,3.484123266623101,ER2_right
1153,2.0,T3_right
1154,1.0,yDm8_left
1155,2.9957749519386843,TuBu03_right
1156,3.7999143249820166,CB3122_left
1157,1.000628958155346,Dm15_right
1158,4.072671875181269,CB1858_right
1159,1.5767702763293925,Tm5b_left
1160,5.024898730119128,BM_InOm_right
1161,2.0387040595038455,T2_left
1162,4.667939750146022,JO-FVL_left
1163,1.807163659366886,Tm25_left
1164,2.0000533930995883,T3_right
1165,2.0032455235839053,T2a_left
1166,3.2013502243770975,CB1624_left
1167,4.723798868832946,CB1988_left
1168,4.3126371622807405,JO-E_right
1169,4.250071694306784,KCg-m_left
1170,2.0,T5a_left
1171,2.3064940900976776,Y4_right
1172,4.0081490252412175,CB2858_left
1173,2.0,T4c_right
1174,4.102567882126304,CB1094_right
1175,1.3333332985639572,R1-6_left
1176,4.8150494898478255,M_vPNml84_right
1177,4.674122886521141,KCapbp-ap1_left
1178,1.8395833348310187,Mi10_right
1179,4.166361627462006,JO-B_right
1180,4.449771190266585,CB1704_left
1181,1.7291710019741982,Tm27_right
1182,4.6064460247150745,KCab_left
1183,5.128120319000473,BM_InOm_right
1184,2.057291665680879,Tm37_right
1185,1.0,Mi15_right
1186,0.0,L2_left
1187,2.0750250790534084,TmY5a_right
1188,2.0268364176547395,TmY5a_left
1189,1.0,Tm2_left
1190,2.954688220861331,720575940604994336_left
1191,2.0,T3_left
1192,1.7190909190575994,Dm2_right
1193,4.429121429434873,KCg-m_right
1194,4.471625478588121,KCg-m_right
1195,4.348075089084038,CB3708_right
1196,4.377026417454102,KCg-m_right
1197,2.739162994524862,TmY20_left
1198,2.36009683597133,LLPC3_left
1199,1.9929175859268846,T2_left
1200,1.0,L5_right
1201,4.324566703121063,SLP400a_left
1202,1.3591156085655438,Mi4_right
1203,4.222475946003344,CB1724_right
1204,4.7234729942509075,CRE102_right
1205,4.135035824259974,LHAV3o1_right
1206,2.6301542511129767,LC15_left
1207,3.160964947399079,DNpe004_right
1208,1.0,Mi9_left
1209,4.41589470651611,CB2522_left
1210,2.7046184780812363,LC17_left
1211,2.705837854975647,Li17_right
1212,2.0,T5d_left
1213,3.772888945914282,"aSP-f1A,aSP-f1B,aSP-f2_right"
1214,1.0,L5_left
1215,1.9954238956562913,Tm33_left
1216,2.151192172813662,LC12_right
1217,1.0,Tm9_right
1218,1.0,Mi1_left
1219,2.0,T4c_left
1220,2.9999181662755365,CB0813_right
1221,2.9307404637014924,LC9_right
1222,4.353065489068713,FS4A_right
1223,1.3303316127743057,Mi4_left
1224,3.131792792821562,CB1412_left
1225,2.449880721716749,LC31a_left
1226,4.2649668361059865,CB2335_right
1227,1.0,Tm20_right
1228,3.892193788492736,SLP275_right
1229,3.0870776187048965,AVLP446_left
1230,2.507606982114772,Li15_right
1231,1.989921173780393,T2_right
1232,1.0,Mi9_left
1233,3.7364103759720444,LHAV2d1_right
1234,1.8502549005768065,Mi10_right
1235,4.840601723691555,KCapbp-ap2_right
1236,1.0,Mi1_right
1237,4.384403584714804,DSKMP3_right
1238,4.831089682462226,LHAV7a1a_right
1239,1.3813543598134177,Mi13_right
1240,0.0,L1_right
1241,4.33760843836669,"ATL017,ATL018_right"
1242,2.988696141703243,SLP358_right
1243,2.0,T4a_left
1244,1.8739438382414797,Tm9_right
1245,4.728066489110017,KCab_right
1246,3.7399501639399646,CB1309_right
1247,1.0,Mi15_right
1248,1.8827249482591832,Tm25_left
1249,4.1712321238835335,LHAV3g2_right
1250,3.9407235759092067,LHAD1f4b_right
1251,3.7624797748969545,aSP-f4_left
1252,3.0203917889177982,DNp16_right
1253,2.3584121116481187,Sm16_left
1254,1.0,Mi9_left
1255,2.556639588703579,LLPC1_right
1256,1.0,Mi1_left
1257,4.402027441607803,CB3392_right
1258,0.0,L3_left
1259,2.9391905158461404,LPC1_left
1260,1.0,Mi15_right
1261,2.0,T5b_right
1262,1.6164344923827607,Dm3q_left
1263,2.0,T4a_right
1264,2.1675709013138187,Tm37_right
1265,2.0421470802142903,TmY5a_right
1266,5.145287270741937,720575940605057922_left
1267,4.322160808727738,KCg-m_left
1268,2.0027706837713954,TmY11_left
1269,1.5744847510542428,Dm3q_left
1270,1.63045518049466,Tm5b_right
1271,3.631834690769783,CB0084_left
1272,0.0,L2_left
1273,3.5721754381053867,720575940605067744_left
1274,4.479263013731291,CB0959_right
1275,4.500163360864334,SLP405_right
1276,2.0005616406943334,T3_right
1277,2.3895526316332942,LC10a_left
1278,1.0,Tm9_left
1279,3.955412496353122,SMP526_left
1280,2.0392422793615257,T5a_left
1281,1.4570006157604047,Tm5b_left
1282,1.0,C2_right
1283,3.799271285102931,CB3652_right
1284,4.56646182924356,SLP024a_right
1285,4.150135162063303,AN_GNG_82_left
1286,5.010988888084425,BM_InOm_right
1287,1.6405970695524397,Dm3v_right
1288,2.1221012511024857,TmY14_right
1289,3.7707701381767333,AN_IPS_LAL_1_right
1290,1.8745916831497929,T2a_right
1291,4.773220119895232,v2LNX01_right
1292,1.8073135533432692,TmY9q_right
1293,4.034293028303185,AVLP182_left
1294,3.688024003824106,SLP061_right
1295,4.423839774160171,KCg-m_right
1296,2.0024604727501014,T5b_right
1297,2.0,T4b_left
1298,1.1575995881929857,Dm2_right
1299,2.000782853275072,T5d_left
1300,0.0,L2_right
1301,1.0,Mi1_left
1302,3.345798386608623,PLP103a_right
1303,4.053748101410931,CB3915_center
1304,2.0,T5b_right
1305,1.0,Tm2_right
1306,1.0,L4_left
1307,3.341438904674104,SMP424_right
1308,1.0,L4_left
1309,3.7589110220788786,AVLP055_left
1310,4.767531184634532,CB1668_left
1311,4.240571348088771,CB2181_left
1312,4.79505981845482,DA1_lPN_left
1313,1.0012582603712374,Tm3_right
1314,4.262885815850271,FB2G_left
1315,2.877205961461911,TmY20_right
1316,4.2645407874074,SLP212b_right
1317,1.3600959287846686,Mi4_right
1318,4.184208444034888,SIP047a_right
1319,4.134423169550294,CB1881_right
1320,1.6625434060438744,Sm02_left
1321,2.0,T3_right
1322,1.0,L4_left
1323,1.0,C2_left
1324,2.016777493722876,T5b_left
1325,4.127955639117849,PAM08_right
1326,2.0,T3_left
1327,2.8424983743740864,LC10e_left
1328,3.6970251394657847,AVLP451a_left
1329,1.0142779137668465,Mi2_right
1330,1.0,L5_left
1331,2.846006223990237,CB0029_left
1332,1.0,Mi15_left
1333,2.8454052130598217,Tlp4_right
1334,1.0077639476418876,L4_right
1335,1.0,T1_left
1336,4.129643515008732,CB1845_right
1337,4.3362647571534865,CB1605_left
1338,2.003070444594202,Tm27_left
1339,5.117200016527634,AN_GNG_SAD_2_left
1340,2.0003754000771616,T5a_left
1341,1.2110925998377127,Mi13_left
1342,1.2902344805003239,Dm3p_right
1343,4.532831229111471,"FB3B,FB3C,FB3E_right"
1344,3.004025599077823,CB3959_left
1345,1.3279216910753533,Dm3p_right
1346,1.0,Tm9_right
1347,2.0048226520641785,Tm21_right
1348,2.0,T4d_left
1349,1.0,C2_left
1350,4.356275591141829,PEG_right
1351,2.0,T4b_right
1352,4.099961802597595,CB1762_left
1353,1.871990205946052,TmY9q_left
1354,1.5774899454779865,Dm3p_right
1355,2.0,T4c_right
1356,2.0996032271888,TmY4_right
1357,2.000015358847648,T5d_left
1358,1.0,L5_right
1359,2.0003169257609787,T5c_left
1360,1.4260786304870803,Dm2_right
1361,2.0,T3_left
1362,1.0,Tm2_right
1363,2.5104586306446404,Li05_right
1364,1.8606771075389275,Sm02_right
1365,1.0,L5_left
1366,1.0,Tm1_right
1367,1.0,C3_left
1368,0.0,L1_right
1369,3.977728685223633,CB2615_left
1370,3.9220095519940537,AVLP380b_right
1371,4.889352635045822,AN_GNG_40_right
1372,1.3213591498985755,Dm3q_right
1373,4.592109768147477,FLA101f_d_right
1374,1.8542938388267278,Tm27_right
1375,1.0164691543599398,Tm3_right
1376,4.246381819746381,CB3515_right
1377,5.018163089994727,AN_GNG_PRW_4_left
1378,1.0,R1-6_right
1379,5.0760950926373685,ENS2_left
1380,0.0,L2_right
1381,1.0,Mi9_left
1382,4.3868541165563695,DNpe030_right
1383,1.596792166960511,Mi13_left
1384,2.0022576285917846,T4b_left
1385,1.8539974380236934,Tm27_left
1386,1.0,C3_left
1387,4.801146971063658,KCapbp-m_right
1388,2.0047315419677094,T2a_left
1389,0.0,L2_right
1390,2.003823390866886,T2a_left
1391,4.165922362959685,KCg-m_right
1392,2.8267100624042474,LC17_left
1393,4.60536263565503,AN_GNG_SAD_27_right
1394,1.4990946712985722,Mi13_right
1395,1.0,C3_right
1396,2.0,T5c_right
1397,1.2186309783469311,MeTu3c_left
1398,3.813289863234774,CB2580_left
1399,2.2438266610363287,MTe54_right
1400,0.0,R7_right
1401,1.0,Tm1_right
1402,4.880815654178248,KCab_right
1403,2.0,T4c_right
1404,4.305044306968496,KCg-m_left
1405,2.0,T4d_right
1406,2.0,T3_left
1407,1.9351484714466394,Tm21_left
1408,1.0,L5_left
1409,4.4683367970607035,KCg-m_right
1410,1.6968722830624585,aMe5_left
1411,5.313171878403319,BM_Taste_right
1412,1.9558623133596165,Tm21_right
1413,1.0,Mi9_right
1414,3.9983644968581302,CB3746_right
1415,3.2174117618507996,VES058_right
1416,1.1543495360704032,Dm3p_left
1417,3.965350381818569,CB0607_right
1418,2.0070455588503853,Tm5e_left
1419,4.180402266090232,CB2633_right
1420,1.0,C3_right
1421,1.0,Tm9_right
1422,2.9742642491314504,Tlp4_left
1423,1.1436564802428992,Dm2_left
1424,1.0,C3_left
1425,2.165586618130407,Tm35_right
1426,4.173004888714306,KCg-m_right
1427,3.51287033804949,ATL016_left
1428,0.0,L3_left
1429,4.45757210365963,KCg-m_right
1430,2.2873862775602216,Li06_right
1431,3.0110372015431013,KCg-d_left
1432,2.00541695363694,Mi14_right
1433,2.0315666669404338,TmY5a_right
1434,1.8846332842695301,Tm27_right
1435,2.0,T4d_left
1436,2.0,T4c_right
1437,2.096553322685543,TmY14_right
1438,4.431506753203822,JO-B_right
1439,1.879256833908117,Tm7_left
1440,1.0,Tm20_left
