bodyId,hitting_time,cell_group
19111,1.005241938,Dm4
19114,2.254257168,LPLC1
19116,3,PVLP046
19122,2.833847258,LT85
19123,1.04650873,Dm20
19131,1.015242482,Dm4
19146,2.270507205,LPLC2
19156,2.000247725,Pm2b
19160,2.141659193,LC23
19166,2.661531228,MeVPMe5
19178,1.939525505,TmY19a
19191,1.746564824,Mi18
19202,2.312018425,LPLC4
19204,2.012019824,MeLo9
19210,2.375958229,LPLC1
19213,2.572665587,MeLo10
19218,2.000550699,Pm6
19224,1.800101666,Mi18
19229,2.274630874,LPLC2
19233,2.301340397,LoVP18
19249,2.312738566,LPLC2
19253,1.981443471,Mi18
19259,1.376970244,MeVPMe10
19260,2.04093221,LC4
19262,2.000337083,Pm2b
19277,2.445280794,LC14a-1
19286,2.43285205,Lat5
19294,1.909155517,TmY19a
19298,2.000319367,Pm2b
19301,2.407553761,MeLo13
19320,1.902292588,Dm1
19345,2.758935328,MeVPMe9
19357,2.012197236,MeLo9
19363,1.903981761,Mi18
19370,1.009680067,Dm4
19376,2.766784736,LT52
19383,1.005169628,Dm4
19397,2.985913867,LPi43
19401,1.038549112,Dm20
19403,2.296709107,LPLC1
19404,2.845085045,MeVP34
19409,0,L2
19420,2.048413833,LC4
19421,0,L2
19430,1.009040072,Dm4
19435,1.005496322,Dm4
19437,2.00057116,Pm4
19449,2.735329578,MeVPMe9
19453,2.000314733,Pm2b
19459,2.505469313,LoVP34
19461,2.000242197,Pm2b
19470,1.973489094,TmY19a
19481,2.000709458,Pm4
19482,2.079474637,TmY14
19484,2.000321947,Pm2b
19492,2.017206229,MeLo9
19494,2.056519316,Lat2
19509,2.290670266,LC14b
19513,1.786350323,aMe10
19514,0,L2
19516,0,L2
19526,2.045769179,MeVP21
19527,0,L2
19528,1.038153705,Dm20
19529,2.210286991,LPLC4
19535,2.042456479,MeLo11
19539,2.80137355,LC19
19543,2.044880071,LC4
19549,2.44119113,LPLC2
19550,2.067703554,LC4
19568,1.00493134,Dm4
19577,2.255900081,LoVP92
19580,2.210127939,LPLC4
19583,2.522592557,LOLP1
19589,2.243318885,LPLC2
19591,0,L2
19597,2.000335213,Pm2b
19599,2.201251881,LPLC4
19601,2.053906914,Pm3
19605,2.867428932,LC19
19608,2.26596815,LPLC2
19609,2.00025424,Pm2b
19610,2.000271958,Pm2b
19623,2.425546188,LT47
19630,2.000351234,Pm2a
19634,2.034609544,LC4
19642,2.001153069,Li17
19644,2.007956783,MeLo9
19645,2.459790427,LoVP92
19652,2.039871316,TmY16
19653,2.25753598,LPLC1
19654,2.044695112,TmY16
19655,1.874762874,Mi18
19656,1.653127946,Cm11d
19675,2.000791761,Pm4
19685,2.215980962,LPLC1
19699,2.000320213,Pm2b
19702,2.045429464,TmY19b
19714,2.09808331,TmY14
19722,2.014710691,MeLo9
19726,2.119528167,TmY14
19731,1.994906452,MeVP39
19734,1.004686119,Dm4
19735,2.067451463,TmY14
19747,2.007975258,Pm9
19750,2.090013745,TmY14
19752,2.064530676,TmY14
19757,2.134116463,Cm19
19758,2.000341897,Pm2a
19777,2.078762761,Lat2
19782,1.006853514,Dm4
19794,2.058176931,LC4
19795,1.005286621,Dm4
19797,1.036394127,Dm20
19802,2.000582629,Pm6
19806,2.958320696,MeVP34
19824,2.013382351,MeLo9
19827,2.321030219,LoVP89
19833,2.727843074,MeVPMe5
19834,2.475688361,LT68
19839,0,L2
19842,2.285650962,LPLC2
19852,2.087258974,TmY14
19854,1.318265327,Cm11d
19860,2.002798337,Pm10
19870,0,L1
19876,1.031741842,Dm20
19884,2.064098026,TmY14
19887,2.867652739,LC19
19892,2.107250015,TmY19a
19893,2.000412087,Pm2a
19898,2.098688617,TmY14
19903,0,L2
19908,2.095800185,TmY19b
19914,0,L2
19923,0,L2
19928,2.390656611,Li19
19933,2.062301896,TmY14
19939,2.374903868,MeVP8
19943,2.633932826,MeLo10
19950,1.897620687,Dm14
19954,2.061411467,LC4
19965,2.41627551,Li19
19979,2.085100036,TmY14
20005,2.057145056,TmY14
20016,2.039729606,LC4
20027,1.04467751,Dm20
20031,2.276663016,LPLC1
20032,2.052069794,TmY14
20035,1.002896123,Dm4
20036,2.292658092,LPLC1
20038,3.009956342,PLP036
20046,2.816372262,MeVPLo2
20047,2.291618958,LPLC2
20062,2.00085836,Li17
20066,2.000435187,Pm2a
20069,2.100161494,Cm21
20072,1.974253036,Dm18
20083,2.283697577,LPLC1
20087,1.869408296,Dm1
20091,2.084080236,Cm28
20092,0,L2
20094,2.00031143,Pm2b
20101,2.054638092,TmY14
20103,2.277332641,LPLC2
20114,1.044232394,Dm20
20135,1,Mi1
20155,2.000267562,Pm2a
20161,2.050079762,TmY14
20162,2.318165707,LPLC2
20166,2.065589163,TmY14
20169,1.058670631,Dm20
20171,2.05898512,TmY16
20175,2.320477384,LPLC4
20176,2.795924729,LC11
20182,2.287405153,LPLC2
20189,2.000497206,Pm6
20191,2.583277096,MeLo10
20198,1.012526397,Dm4
20210,2.279097694,LPLC4
20212,2.005983408,Pm9
20218,2.990265583,LPi43
20220,1.002290519,Dm4
20221,0,L2
20228,2.083509604,TmY14
20230,2.052288019,TmY14
20232,2.999403117,LPT115
20244,2.000539957,Pm4
20248,0,L2
20250,2.041400771,Pm3
20259,2.000355952,Pm2b
20263,2.695695636,MeVPMe5
20267,2.628823858,MeLo10
20269,2.323104455,LPLC2
20273,2.456079542,LOLP1
20276,2.420774081,MeLo13
20277,1,aMe6b
20282,2.058611224,LC4
20285,2.057443258,Pm3
20295,0,L1
20299,0,L2
20300,2.000419341,Pm6
20303,2.738649221,LC17
20304,2.000415146,Pm2a
20310,2.020732306,TmY19a
20319,1.941113011,Mi18
20334,2.282528886,LPLC2
20341,2.110828107,TmY14
20342,1.037219181,Dm20
20350,2.000480621,Pm4
20367,2.804484956,MeVP6
20369,2.674453171,LC33
20370,2.072360551,TmY14
20374,2.674901118,MeLo10
20375,2.003437854,Pm10
20377,2.00051719,Pm4
20399,2.036474083,LC4
20410,2.734177547,LC33
20416,2.257160009,MeVP58
20418,2.026315628,DNpe053
20419,2.038721385,TmY16
20423,2.000294797,Pm2b
20427,2.020343021,MeLo9
20432,2.680698039,LT73
20433,2.44100286,Li13
20434,3.070424298,PVLP046
20439,1.005148217,Dm4
20444,2.085945696,Cm7
20450,1.834581532,LC14b
20458,2.096951097,TmY14
20467,2.000286291,Pm2a
20471,2.178931951,LPLC2
20474,2.000286227,Pm2b
20481,2.401671205,LPLC4
20483,1.046566179,Dm20
20486,2.982843351,MeVPLo2
20491,2.004879011,Li20
20508,2.253667743,LPLC1
20519,1.003782269,Dm4
20528,1.038044706,Dm20
20535,2.322723339,LPLC2
20536,2.151998634,Cm25
20538,2.001050049,Dm18
20541,0,L2
20542,2.033856463,LC4
20546,2.297577391,LC14b
20552,2.922046464,LPi2c
20557,2.095237842,LC14b
20562,2.00060204,Pm4
20584,2.35673851,LPLC2
20586,2.859324071,LPi2c
20587,2.088680142,TmY14
20588,2.056474824,LC4
20615,2.043788002,SMP200
20618,2.73563563,LC11
20626,2.000623637,Pm4
20627,2.165235093,MeVP58
20630,0,L1
20632,2.104405213,TmY14
20634,2.999647499,VST1
20637,2.079742935,TmY14
20639,2.000367758,Pm2a
20642,2.000281615,Pm7
20655,0,L2
20656,2.069885692,Pm8
20659,0,L1
20660,1.00776999,Dm4
20671,2.000312817,Pm2b
20673,2.030378546,LC4
20674,2.119097628,aMe24
20679,0,L2
20680,2.000630247,Pm4
20686,2.003619483,Pm10
20689,2.000290868,Pm2a
20693,2.693271669,MeLo10
20694,2.304627751,LPLC2
20700,1.716789773,MeVPLo2
20701,1.041627621,Dm20
20703,2.455229314,Li26
20710,1.299149487,MeLo1
20726,2.29968102,LC39b
20732,1.009440446,Dm4
20733,2.098148384,LC23
20749,2.259068655,LPLC2
20756,2.060348226,Pm8
20759,2.983047351,LPi43
20761,2.028481361,TmY16
20767,2.000264625,Pm2b
20775,2.488545773,LC14a-1
20783,2.41342575,LPLC1
20785,2.000244704,Pm2b
20786,2.000341622,Pm2a
20787,2.04362411,MeVPMe10
20790,0,L1
20794,2.54986056,LC14a-1
20796,2.517863477,MeLo10
20801,2.308410498,LPLC4
20806,1.843226996,Dm1
20807,1.998107064,Pm4
20808,2.04258507,LC4
20813,1.011525705,Dm4
20816,2.080674349,TmY14
20829,2.083617751,TmY14
20831,2.226594842,AN09A005
20837,2.101736203,MeLo14
20845,2.484357485,MeLo13
20857,1.052330472,Dm20
20863,0,L2
20865,2.301994869,LPLC1
20868,2.01363397,MeLo9
20873,1.959669091,Mi18
20874,2.571306728,LT80
20884,2.435751761,LT77
20904,2.058919153,TmY14
20909,2.103822576,TmY14
20913,2.024046219,TmY16
20916,2.000204733,Pm5
20917,2.064975757,LC4
20920,2.097318711,TmY14
20927,0,L2
20932,2.104820722,TmY14
20934,2.134165424,TmY14
20937,2.000328914,Pm2b
20939,2.994341769,LPi43
20941,0,L1
20948,1.041426104,Dm20
20949,2.522137811,LOLP1
20952,1.046561481,Dm20
20953,2.164276442,TmY14
20957,2.000379816,Pm4
20964,2.482274378,Li26
20973,0,L2
20979,2.532881445,LT80
20981,2.077380696,TmY14
20982,2.286877194,TmY14
20985,2.108173318,MeLo11
20988,0,L1
20999,2.031503323,TmY16
21001,2.249477624,LC14b
21011,2.000628747,Pm4
21012,2.00029732,Pm2b
21013,2.00029548,Pm2b
21021,0,L2
21023,2.297456964,LPLC1
21030,1.031739452,Dm20
21032,2.000292632,Pm2a
21034,2.000344059,Pm2b
21039,2.061911192,TmY14
21040,2.003273604,Pm10
21042,2.00039336,Pm2a
21045,2.266022314,LPLC2
21049,2.042625022,TmY16
21055,2.110770404,TmY14
21065,2.527898386,LC10a
21068,2.000331369,Pm2a
21074,2.334353332,LPLC1
21080,2.000270797,Pm2b
21081,2.274824175,LC14b
21094,3.003253609,LPT116
21102,2.000431667,Pm4
21104,2.003169539,Pm10
21120,2.34301006,LLPC1
21124,2.00069434,Pm6
21129,2.357991698,LoVP32
21130,2.401344048,Li19
21133,0,L2
21138,2.260198714,LC14b
21139,1.003088612,Dm4
21141,2.037156727,Pm3
21148,2.000378924,Pm2a
21150,2.090925108,TmY14
21151,2.031972799,LC4
21156,2.098914365,TmY14
21159,2.326022623,LPLC4
21161,2.017571681,MeLo9
21164,2.149010979,LPLC4
21165,2.023695472,LC4
21167,0,L2
21169,2.574443702,LT68
21180,2.312025472,LPLC1
21186,2.729063598,LC11
21187,0,L2
21188,0,L1
21197,2.003295939,Pm10
21199,2.476906489,LC10a
21202,1.037789092,Dm20
21205,2.09329301,TmY14
21219,2.003168132,Pm10
21220,2.171239898,LPLC1
21221,0,L2
21223,2.101898467,TmY14
21225,2.052837542,LC4
21234,1.855066228,MeVPLo2
21238,2.378045561,LC10a
21240,2.241178744,LPLC1
21249,2.759568289,LC11
21253,1.997679419,Pm4
21257,2.717302625,Lat4
21259,0,L2
21265,1.037920093,Dm20
21281,2.919684641,LPi2c
21287,2.030919634,LC4
21293,2.0003652,Pm2b
21294,0,L2
21295,2.813056364,LC11
21305,2.00047977,Pm4
21307,2.052685239,TmY16
21310,0,L2
21313,2.052346018,LC4
21315,1.884651646,Dm14
21316,3.094528019,DN1a
21317,0,L2
21318,2.3257866,LPLC2
21322,2.127748109,MeVPMe9
21327,0,L2
21336,2.055079922,LC4
21337,0,L2
21341,2.000437891,Pm2a
21343,0,L2
21347,2.034243318,TmY14
21348,1,Mi9
21350,2.82584369,LC19
21352,2.261067445,LPLC4
21355,2.456833414,MeLo13
21359,2.036169184,TmY16
21368,2.122480965,LC37
21370,2.650797298,MeLo10
21384,2.075024745,TmY14
21385,2.051043956,Pm3
21386,2.717974126,MeVP6
21394,2.000573199,Pm4
21396,2.032549695,TmY16
21401,1.998077,Pm4
21402,0,L1
21405,2.152433435,TmY14
21406,2.416696095,LLPC1
21416,2.443381737,LoVP29
21418,0,L2
21423,1.849398538,LC14b
21424,1.00478124,Dm4
21426,2.362282825,LC10a
21427,0,L2
21429,2.477610866,Li26
21434,0,L1
21438,2.041556967,TmY14
21439,2.024126759,TmY19b
21444,2.995501755,Tlp14
21446,2.387888203,Li19
21448,2.725411289,LC19
21456,2.000244709,Pm2a
21460,2.000430284,Pm6
21461,2.063742243,TmY14
21481,2.000315321,Pm2a
21483,2.208125157,LPLC4
21491,0,L1
21493,1.037729693,Dm20
21494,2.946392852,Tlp11
21497,2.000304319,Pm2b
21500,2.000361744,Pm2b
21503,2.103444056,MeLo14
21511,2.000238938,Pm2a
21513,2.00031763,Pm2b
21516,2.000600161,Pm4
21524,0,L2
21529,2.000266931,Pm2b
21535,2.694675508,Cm23
21540,2.28884035,LPLC1
21543,2.000615424,Pm6
21550,0,L1
21552,2.18057081,TmY14
21553,2.085799651,TmY14
21554,2.073717773,Pm8
21555,2.62064192,LC14a-1
21562,2.307703543,LPLC2
21565,2.631309579,LoVP25
21570,2.824513242,LC11
21574,2.11855706,TmY14
21575,2.082484084,TmY14
21585,1.00208692,Dm4
21596,2.000731544,Pm4
21597,2.000301314,Pm2a
21598,0,L2
21607,2.435326135,LT65
21608,2.421836155,MeLo13
21620,1.039631956,Dm20
21626,2.113139748,TmY14
21632,2.341852722,LC10a
21634,2.676050786,MeLo12
21644,1.902466314,Mi18
21646,1.981899871,Dm18
21648,2.386514488,LLPC1
21653,0,L1
21659,2.013694636,MeLo9
21666,2.101203105,TmY14
21667,2.120443147,TmY14
21672,2.000550222,Pm4
21674,2.000355483,Pm2a
21676,0,L1
21677,2.200760048,LPLC1
21679,2.366288674,Li19
21682,0,L1
21703,2.264104304,LPLC2
21705,2.09143577,TmY14
21714,0,L2
21717,2.003040021,Pm10
21720,2.002893204,Pm10
21722,2.361930632,LPLC1
21734,2.448378119,LC10d
21735,2.054197568,LC14b
21737,2.432087118,LC10d
21742,0,L2
21745,0,L2
21748,2.003434243,Pm10
21750,1.923264146,Mi18
21755,0,L1
21758,2.000260466,Pm2b
21760,2.087256969,TmY14
21762,2.073931329,TmY14
21765,1.004477729,Dm4
21766,2.000310449,Pm2b
21768,2.066956716,TmY14
21769,2.343792654,LPLC2
21775,2.494997804,MeLo13
21776,2.210945106,MeVP58
21779,2.077118846,TmY14
21780,2.687619504,LoVP76
21781,0,L1
21782,2.278934606,LoVP41
21784,1.817813648,Lawf1
21788,2.113837476,TmY14
21789,2.000576202,Pm4
21791,0,L2
21800,2.071933602,TmY14
21804,2.07066467,LC4
21806,1.837278722,Mi18
21807,2.06631413,TmY14
21808,2.209285888,LPLC2
21811,2.025589276,TmY16
21816,1.757273917,Dm1
21820,2.112388501,MeLo14
21824,2.059429182,TmY16
21825,0,L1
21827,2.084109872,MeLo14
21830,1.413912959,MeLo2
21832,2.419347473,LLPC1
21838,2.576421072,MeLo10
21839,0,L1
21845,1,T1
21847,0,L2
21850,2.353789042,LPLC1
21853,2.072046367,TmY16
21858,2.008881702,MeLo9
21861,0,L1
21862,2.306591648,LPLC2
21866,2.000331196,Pm2b
21868,2.287837826,MeVP17
21871,2.981842574,LPi43
21883,2.657516875,MeLo10
21884,1.894388102,Dm1
21888,2.086185728,TmY14
21890,2.140931411,TmY14
21899,2.393252453,LPLC2
21903,1.933252116,Dm1
21916,2.034839191,TmY16
21918,2.000706475,Pm6
21930,2.054213299,TmY14
21931,2.015049844,MeLo9
21934,2.094720958,TmY14
21936,2.058767449,TmY16
21937,2.077748373,Pm8
21947,2.015274972,MeLo9
21950,0,L2
21952,2.101830736,TmY14
21960,0,L1
21962,2.577576941,LoVP36
21965,3.004335239,PVLP046
21969,1.461287345,Cm11d
21976,0,L2
21979,2.394379208,LOLP1
21981,2.002995538,Pm10
21983,2.44188029,LC10a
21984,2.374488208,LC10a
21985,1.019481757,Dm4
21986,2.57927488,LC14a-2
21988,2.117257463,TmY14
21993,2.099207876,TmY14
21994,0,L2
21995,2.083464417,TmY14
21998,0,L2
22010,2.083471792,TmY14
22013,0,L1
22014,2.617794783,LT52
22016,1.03622026,Dm20
22019,0,L1
22025,2.496027292,LC14a-2
22028,2.420185134,LPLC4
22034,2.041391708,LC4
22036,2.045135622,Pm3
22038,1,C3
22042,1.034208949,Dm20
22043,0,L2
22044,1.059249757,Dm20
22048,2.065054786,TmY14
22049,2.000738051,Pm4
22054,2.057567223,TmY14
22057,2.0350885,TmY16
22061,0,L2
22063,2.517561621,LLPC1
22067,2.000493588,Pm4
22070,2.327561341,LC10a
22074,0,L2
22075,1.997910302,Pm4
22085,1.988443732,Mi18
22091,2.000263549,Pm2b
22099,2.520050598,MeLo12
22100,2.115348193,TmY14
22104,0,L2
22107,2.465376137,MeLo13
22108,1.783732722,TmY3
22110,2.133062422,TmY14
22112,2.372209023,LC10d
22134,2.109200641,MeLo14
22135,2.09326778,TmY14
22138,2.00027416,Pm2a
22139,2.709251112,LC9
22141,2.049232319,TmY14
22143,2.024661124,TmY16
22144,2.000459017,Pm4
22147,2.988414843,LPi43
22148,2.367231818,LC10a
22150,2.057376386,TmY16
22151,1.834965879,Mi18
22152,0,L2
22155,2.085742168,MeLo14
22156,2.102456346,LC14b
22157,0,L2
22160,0,L2
22161,0,L2
22162,2.000326404,Pm2a
22163,0,L1
22165,2.038455378,TmY14
22176,0,L1
22177,2.000264656,Pm2a
22178,1.005542422,Dm4
22180,0,L1
22181,2.77602673,LC11
22182,2.000321577,Pm2a
22189,2.410331707,LC10d
22194,2.03785096,LC4
22195,2.062139576,TmY21
22198,2.050004506,TmY16
22200,2.559372177,MeLo10
22203,2.000285994,Pm2a
22208,2.990829256,LPi43
22211,2.36083072,LC10d
22213,2.958792885,LPi34
22215,2.019087425,TmY15
22218,2.311487845,LPLC2
22223,2.013447762,MeLo9
22235,2.00021667,Pm2a
22236,2.07013682,TmY14
22238,0,L2
22239,2.035811473,TmY16
22244,0,L2
22245,0,L2
22248,2.378751668,LC10a
22250,1.994172518,Pm7
22254,2.159987139,TmY14
22257,3,PVLP046
22261,2.341816995,LPLC2
22262,1.04789738,Dm20
22264,1.821383317,TmY3
22267,2.04054008,TmY16
22269,2.000277486,Pm2a
22272,2.388118084,Cm25
22274,2.236665719,LPLC1
22279,2.712348578,LC31b
22280,0,L2
22283,2.07205661,TmY14
22285,2.141779209,TmY14
22287,2.418213283,Li19
22290,2.000303906,Pm2a
22295,2.11861255,TmY14
22300,2.000344393,Pm2a
22304,0,L2
22305,2.128547591,TmY19b
22307,2.708654628,LoVP26
22310,2.000529716,Pm4
22312,0,L2
22314,0,L1
22316,0,L2
22317,1.881566146,Mi4
22320,2.179436403,TmY14
22324,2.242765744,LPLC1
22328,2.02900426,LC4
22332,2.071161281,TmY14
22334,1.037542829,Dm20
22337,2.000298604,Pm2a
22342,2.05862239,Cm19
22347,2.000671234,Pm4
22351,2.699785134,LC14a-1
22353,2.060092042,TmY14
22358,2.360764739,LC14a-1
22359,2.082465534,TmY14
22362,2.066791086,TmY14
22363,1.006418377,Dm4
22366,2.046806603,TmY16
22375,1.937151065,Dm1
22376,0,L2
22378,2.000572014,Pm6
22394,2.602311455,MeLo10
22397,2.428402405,LC10a
22402,2.720767982,LoVP23
22407,2.074224133,TmY14
22409,2.000309065,Pm2a
22411,1.038058692,Dm20
22414,2.00326417,Mi18
22415,2.010586356,Pm9
22422,2.385883478,MeLo13
22423,1,T1
22428,2.005537302,MeVP4
22431,2.000176413,Pm5
22435,2.762490783,LC17
22436,2.016587095,TmY15
22440,2.19467223,LoVP38
22447,2.289194437,LPLC1
22449,2.267175691,LPLC1
22454,2.000331297,Pm2a
22459,2.088527328,TmY14
22468,2.09056709,TmY14
22475,2.092035177,TmY14
22476,1.901525851,MeVP22
22477,2.00031263,Pm2b
22483,1.040953704,Dm20
22488,1.043429679,Dm20
22498,0,L1
22500,1.047469172,Dm20
22501,2.488938536,LOLP1
22505,2.407123299,LC10a
22506,0,L1
22509,2.100389398,PLP069
22510,2.342977466,LC10a
22511,2.037011164,TmY16
22514,2.000356644,Pm4
22522,2.000284107,Pm2a
22525,2.000371464,Pm2a
22528,0,L2
22529,1.64204279,Cm-DRA
22531,2.002723346,Pm10
22539,0,L2
22541,0,L2
22542,0,L2
22545,2.000355813,Pm2b
22546,2.00034029,Pm2a
22547,2.10116156,aMe5
22550,2.393013639,LC10d
22555,2.000404982,Pm2a
22558,2.000292531,Pm2a
22559,2.037057183,TmY16
22560,2.302356383,Li26
22565,0,L1
22579,1.769729635,Mi18
22583,2.146764324,TmY14
22588,1.963315408,Tm6
22604,0,L1
22610,2.000413903,Pm4
22614,0,L2
22616,2.031095313,TmY16
22622,2.051291848,TmY14
22624,0,L1
22625,2.071144702,TmY14
22626,2.804123386,Cm12
22636,2.095137638,TmY14
22642,0,L2
22648,2.715491786,LC11
22649,2.000384258,Pm2a
22650,2.225331162,Li14
22655,2.130391719,TmY14
22656,2.801004819,LC11
22659,0,L2
22660,1.769754968,Lawf1
22662,2.696531193,LC11
22663,2.014314929,MeLo9
22670,2.698956208,LC11
22672,1.837217642,aMe5
22675,2.072864958,TmY14
22677,2.297043376,LPLC2
22680,1.008208767,Dm4
22686,0,L2
22687,1.037586636,Dm20
22688,2.000466387,Pm4
22699,2.429779885,LC14b
22701,0,L2
22702,0,L2
22704,2.114202771,TmY14
22724,0,L2
22731,0,L2
22734,2.099203956,TmY14
22738,2.000273625,Pm2b
22743,0,L2
22748,2.079389671,TmY14
22749,2.077324061,TmY14
22750,2.354598086,LC10a
22754,2.615811136,LoVP26
22760,2.040893287,MeLo3b
22762,2.087747637,TmY14
22763,0,L1
22770,0,L2
22771,2.137851589,TmY14
22774,2.365174532,Li26
22775,0,L2
22783,2.383829137,LC10a
22786,1.042683618,Dm20
22788,2.000562466,Pm4
22789,2.000335853,Pm2b
22790,2.291266714,LPLC1
22795,2.000212528,Pm2a
22796,2.179774016,TmY14
22805,2.091767098,Cm28
22809,2.004209878,Pm10
22810,2.007555821,MeVP4
22812,2.000443183,Pm2a
22813,2.070516336,MeVPMe1
22817,0,L2
22820,0,L2
22821,0,L2
22823,2.594945511,LC14a-2
22826,2.324611603,Li19
22827,2.047707152,TmY16
22829,2.490287102,LOLP1
22830,0,L2
22831,2.330302646,LC10a
22845,0,L2
22846,2.882223001,LPi2c
22847,2.036381468,LC4
22851,2.00031582,Pm2b
22854,0,L2
22860,2.000554331,Pm4
22863,2.000289114,Pm2a
22865,1.03901602,Dm20
22871,2.080617291,TmY14
22877,2.013215917,Pm9
22878,2.047755735,TmY14
22879,2.000273948,Pm2a
22886,2.452152855,LC10d
22888,2.083452479,TmY14
22890,2.08183849,TmY14
22893,2.75741979,LC11
22898,0,L2
22911,2.169253863,LPLC1
22914,1.848381389,LC14b
22919,2.237593346,LC39a
22921,0,L2
22927,0,L1
22935,2.783657504,LC14a-1
22939,0,L2
22940,2.29323567,LC14a-1
22943,0,L1
22944,2.445856039,LoVP62
22945,2.457237696,Li26
22949,0,L2
22958,1.005037843,Dm9
22964,2.380149471,LC39a
22966,2.049125155,LC4
22970,2.000588033,Pm4
22973,0,L2
22975,2.053368091,LC4
22980,0,L2
22989,2.422789086,LC10a
22990,2.432422867,LC10d
22996,2.083440817,TmY14
22997,2.421885251,LC10a
23002,2.512511663,LC10a
23007,2.000567678,Pm4
23011,2.094484122,TmY14
23013,2.065005441,TmY14
23023,2.000265593,Pm2a
23024,1.964428205,TmY19a
23025,1.881229179,Dm1
23030,2.286724178,LPLC1
23031,1.950559858,Lawf2
23032,0,L2
23036,1.003970291,Dm4
23041,2.005682072,Tm6
23042,2.113859691,TmY14
23044,1.03802901,Dm20
23047,2.000238951,Li28
23052,2.000465987,Pm6
23057,2.000364225,Pm2b
23060,0,L2
23062,2.047742502,LC35b
23064,0,L2
23078,0,L2
23082,2.007484209,Li20
23084,0,L2
23086,2.224182265,LC14b
23087,2.30502713,LoVP89
23089,2.060996733,TmY16
23093,2.002920513,Pm10
23098,2.029049676,LC4
23110,0,L2
23111,1.987448769,Cm19
23115,2.289164123,LPLC4
23116,2.325122923,LPLC1
23122,2.075815749,TmY14
23125,2.015278468,MeLo9
23128,2.45462485,LC10a
23131,1.034001699,Dm20
23134,2.37774633,LC10d
23139,2.690372847,MeLo10
23144,2.111312005,TmY14
23146,0,L2
23149,2.766673965,LC11
23154,2.443349434,LC10a
23169,2.086809277,TmY14
23171,2.008372114,MeVP4
23175,2.5760612,LC14a-1
23179,2.034019227,Pm3
23182,2.025146448,TmY16
23185,2.083802813,TmY14
23205,0,L2
23206,2.000538807,Pm6
23210,2.352720254,LC10a
23211,2.000272524,Pm2a
23214,2.000347653,Pm2a
23216,2.027391876,TmY16
23218,2.049431483,TmY14
23219,2.000505646,Pm4
23225,0,L2
23228,2.088174627,TmY14
23245,2.128525855,TmY14
23248,2.000329835,Pm2b
23250,2.156134748,TmY14
23251,0,L2
23253,0,L2
23254,2.748132137,MeVPMe5
23263,2.491067782,LC14a-1
23265,2.586110681,LC9
23268,0,L2
23269,2.500921069,LC14a-2
23271,2.504250857,LPLC4
23272,0,L2
23276,1.878338352,Dm1
23277,2.059914651,LC14b
