,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,idx,sign
96128,720575940630205562,720575940630205562,left,glutamate,optic,ME>LO,,34162,-1
96129,720575940649873273,T4a,left,acetylcholine,optic,ME>LOP,,48406,1
96130,720575940627758340,T4d,left,acetylcholine,optic,ME>LOP,,29429,1
96131,720575940649873529,T4c,left,acetylcholine,optic,ME>LOP,,48407,1
96134,720575940613880360,T4d,left,acetylcholine,optic,ME>LOP,,6274,1
96135,720575940632218947,T4c,left,acetylcholine,optic,ME>LOP,,37737,1
96137,720575940630329591,T4d,left,acetylcholine,optic,ME>LOP,,34373,1
96138,720575940636853390,TmY5a,left,glutamate,optic,ME>LO.LOP,,42793,-1
96139,720575940630667735,Dm3,left,glutamate,optic,ME,,34993,-1
96142,720575940623791496,T4b,left,acetylcholine,optic,ME>LOP,,21809,1
96143,720575940642355597,T4c,left,acetylcholine,optic,ME>LOP,,46553,1
96145,720575940628926736,720575940628926736,left,glutamate,optic,ME>LO,,31892,-1
96148,720575940632747404,T2a,left,acetylcholine,optic,ME>LO,,38692,1
96150,720575940623522500,T5b,left,acetylcholine,optic,LO>LOP,,21281,1
96151,720575940660261761,Dm2,left,acetylcholine,optic,ME,,48984,1
96153,720575940628419850,T3,left,acetylcholine,optic,ME>LO,,30879,1
96154,720575940631391307,720575940631391307,left,acetylcholine,optic,ME,,36443,1
96155,720575940605754726,Tm3,left,acetylcholine,optic,ME>LO,,575,1
96156,720575940617930897,T4c,left,acetylcholine,optic,ME>LOP,,11133,1
96157,720575940628926992,T3,left,acetylcholine,optic,ME>LO,,31894,1
96158,720575940631391563,Mi13,left,gaba,optic,ME,,36445,-1
96159,720575940615032214,T5c,left,acetylcholine,optic,LO>LOP,,7492,1
96160,720575940607120258,T4b,left,acetylcholine,optic,ME>LOP,,1389,1
96161,720575940620657182,T5a,left,acetylcholine,optic,LO>LOP,,15266,1
96163,720575940608698121,T5c,left,acetylcholine,optic,LO>LOP,,2037,1
96164,720575940617468253,Tm4,left,acetylcholine,optic,ME>LO,,10448,1
96167,720575940617469277,T5c,left,acetylcholine,optic,LO>LOP,,10452,1
96169,720575940628729872,Dm3,left,glutamate,optic,ME,,31496,-1
96170,720575940622705117,Tm1,left,acetylcholine,optic,ME>LO,,19554,1
96171,720575940629055055,T5b,left,acetylcholine,optic,LO>LOP,,32138,1
96173,720575940605140396,T5d,left,acetylcholine,optic,LO>LOP,,300,1
96175,720575940625705767,C3,left,gaba,optic,ME>LA,,25559,-1
96177,720575940636416119,T5d,left,acetylcholine,optic,LO>LOP,,42450,1
96179,720575940630306174,T5c,left,acetylcholine,optic,LO>LOP,,34339,1
96180,720575940628677892,Tm1,left,acetylcholine,optic,ME>LO,,31395,1
96181,720575940634440473,T4b,left,acetylcholine,optic,ME>LOP,,40620,1
96182,720575940613992623,T5a,left,acetylcholine,optic,LO>LOP,,6347,1
96183,720575940636076639,Dm12,left,glutamate,optic,ME,,42176,-1
96184,720575940625999544,T3,left,acetylcholine,optic,ME>LO,,26094,1
96185,720575940612402418,Tm3,left,acetylcholine,optic,ME>LO,,4552,1
96186,720575940620669531,Tm3,left,acetylcholine,optic,ME>LO,,15295,1
96187,720575940639816355,Tm20,left,acetylcholine,optic,ME>LO,,45085,1
96188,720575940628486728,L1,left,glutamate,optic,LA>ME,L1-5,31002,-1
96189,720575940606612670,L1,left,glutamate,optic,LA>ME,L1-5,1153,-1
96191,720575940632077007,Tm5Y,left,acetylcholine,optic,ME>LO,,37514,1
96192,720575940625027260,T5a,left,acetylcholine,optic,LO>LOP,,24354,1
96194,720575940626143946,T4d,left,acetylcholine,optic,ME>LOP,,26321,1
96195,720575940636610808,Lawf1,left,acetylcholine,optic,ME>LA,,42594,1
96197,720575940638166847,T3,left,acetylcholine,optic,ME>LO,,43742,1
96198,720575940630644854,Dm2,left,acetylcholine,optic,ME,,34947,1
96200,720575940614232017,Tm3,left,acetylcholine,optic,ME>LO,,6587,1
96201,720575940628191656,Tm20,left,acetylcholine,optic,ME>LO,,30352,1
96203,720575940618426717,T5c,left,acetylcholine,optic,LO>LOP,,12044,1
96204,720575940617608377,T4b,left,acetylcholine,optic,ME>LOP,,10646,1
96207,720575940619064443,L3,left,acetylcholine,optic,LA>ME,L1-5,13000,1
96208,720575940612454769,T4b,left,acetylcholine,optic,ME>LOP,,4608,1
96209,720575940618737153,T3,left,acetylcholine,optic,ME>LO,,12507,1
96212,720575940631130679,Tm6,left,acetylcholine,optic,ME>LO,,35963,1
96214,720575940625873907,Tm1,left,acetylcholine,optic,ME>LO,,25857,1
96215,720575940625159688,Tm1,left,acetylcholine,optic,ME>LO,,24635,1
96218,720575940631182647,Tm16,left,acetylcholine,optic,ME>LO,,36067,1
96219,720575940616595165,T5d,left,acetylcholine,optic,LO>LOP,,9489,1
96220,720575940609104597,T3,left,acetylcholine,optic,ME>LO,,2235,1
96222,720575940620758437,720575940620758437,left,acetylcholine,optic,ME>LO,,15504,1
96224,720575940617578457,CB3864,left,glutamate,optic,ME>LO,,10602,-1
96225,720575940618674821,T3,left,acetylcholine,optic,ME>LO,,12417,1
96227,720575940605182432,T3,left,acetylcholine,optic,ME>LO,,314,1
96228,720575940624821995,Tm5a,left,acetylcholine,optic,ME>LO,,23842,1
96230,720575940631593679,L1,left,glutamate,optic,LA>ME,L1-5,36797,-1
96234,720575940620778917,720575940620778917,left,gaba,optic,ME,,15540,-1
96235,720575940633227684,Tm6,left,acetylcholine,optic,ME>LO,,39453,1
96236,720575940624382983,Dm21,left,gaba,optic,ME,,23078,-1
96238,720575940624734973,Dm15,left,glutamate,optic,ME,,23670,-1
96243,720575940629786959,C3,left,gaba,optic,ME>LA,,33408,-1
96244,720575940621420129,TmY4,left,acetylcholine,optic,ME>LO.LOP,,16861,1
96245,720575940616111814,Mi9,left,glutamate,optic,ME,,8893,-1
96247,720575940630831872,Tm5Y,left,acetylcholine,optic,ME>LO,,35360,1
96248,720575940632691999,L4,left,acetylcholine,optic,LA>ME,L1-5,38586,1
96249,720575940627179657,T2a,left,acetylcholine,optic,ME>LO,,28240,1
96250,720575940630316282,C3,left,gaba,optic,ME>LA,,34359,-1
96251,720575940620650945,720575940620650945,left,acetylcholine,optic,ME,,15241,1
96252,720575940631998520,720575940631998520,left,acetylcholine,optic,ME>LO,,37388,1
96253,720575940623606419,T5a,left,acetylcholine,optic,LO>LOP,,21443,1
96254,720575940617557204,T5d,left,acetylcholine,optic,LO>LOP,,10573,1
96257,720575940638167664,CB3854,left,gaba,optic,ME,,43743,-1
96258,720575940621531328,TmY20,left,acetylcholine,optic,LOP>LO,,17091,1
96260,720575940639795389,Tm3,left,acetylcholine,optic,ME>LO,,45065,1
96261,720575940618761506,Tm12,left,acetylcholine,optic,ME>LO,,12544,1
96262,720575940614783906,TmY5a,left,glutamate,optic,ME>LO.LOP,,7206,-1
96263,720575940622990691,T5c,left,acetylcholine,optic,LO>LOP,,20085,1
96264,720575940623738886,Tm9,left,acetylcholine,optic,ME>LO,,21706,1
96265,720575940630376826,C3,left,gaba,optic,ME>LA,,34445,-1
96268,720575940632581540,Tm9,left,acetylcholine,optic,ME>LO,,38399,1
96269,720575940622806533,CB3854,left,gaba,optic,ME,,19767,-1
96271,720575940624270589,T3,left,acetylcholine,optic,ME>LO,,22833,1
96274,720575940623607443,L3,left,acetylcholine,optic,LA>ME,L1-5,21447,1
96276,720575940634823063,Mi9,left,glutamate,optic,ME,,40913,-1
96277,720575940629768826,Dm2,left,acetylcholine,optic,ME,,33375,1
96278,720575940625856807,Tm2,left,acetylcholine,optic,ME>LO,,25827,1
96279,720575940622105438,Tm5c,left,glutamate,optic,ME>LO,,18294,-1
96280,720575940623528132,Tm12,left,acetylcholine,optic,ME>LO,,21297,1
96281,720575940629369449,TmY11,left,acetylcholine,optic,ME>LO.LOP,,32680,1
96283,720575940632355409,T2a,left,acetylcholine,optic,ME>LO,,37968,1
96284,720575940605732542,TmY18,left,acetylcholine,optic,ME>LO.LOP,,563,1
96287,720575940611870613,L1,left,glutamate,optic,LA>ME,L1-5,4066,-1
96288,720575940634823831,L1,left,glutamate,optic,LA>ME,L1-5,40914,-1
96290,720575940638445289,Dm3,left,glutamate,optic,ME,,43964,-1
96291,720575940617996957,L1,left,glutamate,optic,LA>ME,L1-5,11244,-1
96292,720575940612927706,L2,left,acetylcholine,optic,LA>ME,L1-5,5157,1
96293,720575940629982031,L4,left,acetylcholine,optic,LA>ME,L1-5,33778,1
96296,720575940625859709,Tm9,left,acetylcholine,optic,ME>LO,,25831,1
96299,720575940632948525,TmY11,left,acetylcholine,optic,ME>LO.LOP,,39029,1
96300,720575940611122274,Tm8,left,acetylcholine,optic,ME>LO,,3425,1
96303,720575940628911178,Dm21,left,gaba,optic,ME,,31863,-1
96304,720575940639716467,Tm12,left,acetylcholine,optic,ME>LO,,44988,1
96305,720575940623178957,Tm5Y,left,acetylcholine,optic,ME>LO,,20508,1
96307,720575940631960395,L1,left,glutamate,optic,LA>ME,L1-5,37313,-1
96308,720575940617380057,T3,left,acetylcholine,optic,ME>LO,,10350,1
96310,720575940612097393,Dm2,left,acetylcholine,optic,ME,,4256,1
96312,720575940646527267,Tm2,left,acetylcholine,optic,ME>LO,,47827,1
96315,720575940617535837,CB3852,left,acetylcholine,optic,ME>LO,,10542,1
96316,720575940627861306,Tm1,left,acetylcholine,optic,ME>LO,,29639,1
96317,720575940628737866,T2a,left,acetylcholine,optic,ME>LO,,31512,1
96318,720575940625753903,Dm8,left,glutamate,optic,ME,,25647,-1
96323,720575940616264710,Dm2,left,acetylcholine,optic,ME,,9071,1
96327,720575940627455058,TmY9,left,acetylcholine,optic,ME>LO.LOP,,28830,1
96331,720575940616821734,T3,left,acetylcholine,optic,ME>LO,,9712,1
96339,720575940611264117,TmY3,left,acetylcholine,optic,ME>LO.LOP,,3538,1
96340,720575940623370793,Dm3,left,glutamate,optic,ME,,20917,-1
96341,720575940606766793,Tm2,left,acetylcholine,optic,ME>LO,,1248,1
96342,720575940631361039,Dm8,left,glutamate,optic,ME,,36397,-1
96343,720575940619422272,Dm21,left,gaba,optic,ME,,13446,-1
96344,720575940625139726,Tm12,left,acetylcholine,optic,ME>LO,,24587,1
96345,720575940619919051,Tm6,left,acetylcholine,optic,ME>LO,,14036,1
96346,720575940622311028,720575940622311028,left,acetylcholine,optic,ME,,18765,1
96347,720575940617381593,TmY18,left,acetylcholine,optic,ME>LO.LOP,,10354,1
96370,720575940612405746,Tm4,left,acetylcholine,optic,ME>LO,,4556,1
96371,720575940612741594,Dm10,left,gaba,optic,ME,,4923,-1
96385,720575940605749536,Tm4,left,acetylcholine,optic,ME>LO,,573,1
96387,720575940633142436,720575940633142436,left,acetylcholine,optic,ME,,39319,1
96388,720575940625737203,Tm2,left,acetylcholine,optic,ME>LO,,25621,1
96466,720575940623008280,T2,left,acetylcholine,optic,ME>LO,,20127,1
96467,720575940629460230,Mi9,left,glutamate,optic,ME,,32846,-1
96468,720575940625047559,T4d,left,acetylcholine,optic,ME>LOP,,24401,1
96470,720575940627304478,Dm3,left,glutamate,optic,ME,,28517,-1
96471,720575940623246728,C2,left,gaba,optic,ME>LA,,20639,-1
96472,720575940605143724,T5c,left,acetylcholine,optic,LO>LOP,,301,1
96473,720575940632579492,Mi2,left,glutamate,optic,ME,,38397,-1
96475,720575940620336660,Tm5a,left,acetylcholine,optic,ME>LO,,14662,1
96476,720575940645493102,C3,left,gaba,optic,ME>LA,,47473,-1
96477,720575940621496436,Dm3,left,glutamate,optic,ME,,17029,-1
96478,720575940631393611,Dm21,left,gaba,optic,ME,,36450,-1
96480,720575940629233051,Dm21,left,gaba,optic,ME,,32465,-1
96481,720575940607332018,Tm1,left,acetylcholine,optic,ME>LO,,1500,1
96482,720575940627933378,Dm2,left,acetylcholine,optic,ME,,29828,1
96484,720575940624243603,TmY5a,left,glutamate,optic,ME>LO.LOP,,22768,-1
96485,720575940634594656,Mi13,left,gaba,optic,ME,,40731,-1
96487,720575940633359059,Tm8,left,acetylcholine,optic,ME>LO,,39590,1
96489,720575940624000263,Tm20,left,acetylcholine,optic,ME>LO,,22228,1
96490,720575940628081916,T3,left,acetylcholine,optic,ME>LO,,30138,1
96492,720575940627423754,L3,left,acetylcholine,optic,LA>ME,L1-5,28774,1
96493,720575940628577167,T5d,left,acetylcholine,optic,LO>LOP,,31199,1
96494,720575940645493614,T4a,left,acetylcholine,optic,ME>LOP,,47474,1
96495,720575940640698240,T5d,left,acetylcholine,optic,LO>LOP,,45912,1
96496,720575940616877963,Tm3,left,acetylcholine,optic,ME>LO,,9779,1
96498,720575940614562302,CB3851,left,acetylcholine,optic,ME>LO,,6914,1
96503,720575940626978746,L1,left,glutamate,optic,LA>ME,L1-5,27800,-1
96508,720575940629286043,Tm12,left,acetylcholine,optic,ME>LO,,32549,1
96512,720575940615196625,Mi14,left,glutamate,optic,ME,,7740,-1
96515,720575940644315080,T5a,left,acetylcholine,optic,LO>LOP,,46996,1
96516,720575940629606906,T3,left,acetylcholine,optic,ME>LO,,33116,1
96517,720575940632485945,T5d,left,acetylcholine,optic,LO>LOP,,38243,1
96518,720575940625776688,T2,left,acetylcholine,optic,ME>LO,,25680,1
96519,720575940626984138,Dm10,left,gaba,optic,ME,,27816,-1
96520,720575940626925657,Dm3,left,glutamate,optic,ME,,27688,-1
96521,720575940629234331,Mi15,left,acetylcholine,optic,ME,,32469,1
96522,720575940639976024,T3,left,acetylcholine,optic,ME>LO,,45248,1
96523,720575940630290791,720575940630290791,left,acetylcholine,optic,ME,,34311,1
96524,720575940624065207,720575940624065207,left,acetylcholine,optic,ME,,22380,1
96525,720575940646082071,Dm2,left,acetylcholine,optic,ME,,47710,1
96526,720575940619914801,Tm6,left,acetylcholine,optic,ME>LO,,14029,1
96527,720575940625143054,Tm12,left,acetylcholine,optic,ME>LO,,24593,1
96529,720575940631083727,T5c,left,acetylcholine,optic,LO>LOP,,35853,1
96530,720575940605145516,T3,left,acetylcholine,optic,ME>LO,,302,1
96531,720575940646515822,Dm3,left,glutamate,optic,ME,,47820,-1
96532,720575940608440668,Dm3,left,glutamate,optic,ME,,1954,-1
96533,720575940625038012,L5,left,acetylcholine,optic,LA>ME,L1-5,24380,1
96534,720575940611093828,Dm10,left,gaba,optic,ME,,3405,-1
96535,720575940622715613,Dm2,left,acetylcholine,optic,ME,,19571,1
96536,720575940622204225,C2,left,gaba,optic,ME>LA,,18532,-1
96537,720575940622220577,Tm2,left,acetylcholine,optic,ME>LO,,18580,1
96538,720575940630055159,L3,left,acetylcholine,optic,LA>ME,L1-5,33901,1
96540,720575940626926425,Tm3,left,acetylcholine,optic,ME>LO,,27689,1
96541,720575940623181601,CB3836,left,acetylcholine,optic,ME>LO,,20514,1
96542,720575940636713614,T3,left,acetylcholine,optic,ME>LO,,42677,1
96544,720575940620338452,T1,left,acetylcholine,optic,ME>LA,,14666,1
96545,720575940627425034,C3,left,gaba,optic,ME>LA,,28780,-1
96546,720575940623252360,Tm6,left,acetylcholine,optic,ME>LO,,20653,1
96547,720575940623012376,Mi13,left,gaba,optic,ME,,20140,-1
96549,720575940620338708,T5a,left,acetylcholine,optic,LO>LOP,,14668,1
96550,720575940626334541,Dm12,left,glutamate,optic,ME,,26608,-1
96551,720575940623252616,Tm4,left,acetylcholine,optic,ME>LO,,20655,1
96552,720575940608731147,C2,left,gaba,optic,ME>LA,,2046,-1
96553,720575940638174271,Mi15,left,acetylcholine,optic,ME,,43747,1
96555,720575940643852448,T2,left,acetylcholine,optic,ME>LO,,46853,1
96556,720575940625475307,L2,left,acetylcholine,optic,LA>ME,L1-5,25193,1
96558,720575940620332197,720575940620332197,left,acetylcholine,optic,LO,,14653,1
96559,720575940624103349,Dm10,left,gaba,optic,ME,,22473,-1
96560,720575940629236379,T2a,left,acetylcholine,optic,ME>LO,,32471,1
96561,720575940621797185,CB3845,left,gaba,optic,LOP,,17675,-1
96565,720575940618935453,CB3852,left,acetylcholine,optic,ME>LO,,12783,1
96566,720575940620597382,T4a,left,acetylcholine,optic,ME>LOP,,15110,1
96567,720575940620950949,L3,left,acetylcholine,optic,LA>ME,L1-5,15913,1
96570,720575940618125969,T5a,left,acetylcholine,optic,LO>LOP,,11499,1
96571,720575940620562993,C3,left,gaba,optic,ME>LA,,15041,-1
96572,720575940630489660,Dm3,left,glutamate,optic,ME,,34643,-1
96573,720575940622717149,TmY4,left,acetylcholine,optic,ME>LO.LOP,,19574,1
96575,720575940623418662,Tm2,left,acetylcholine,optic,ME>LO,,21019,1
96576,720575940621096801,T5d,left,acetylcholine,optic,LO>LOP,,16229,1
96577,720575940632826179,CB3849,left,gaba,optic,ME,,38833,-1
96578,720575940617945044,Tm4,left,acetylcholine,optic,ME>LO,,11150,1
96582,720575940615369183,CB3864,left,glutamate,optic,ME>LO,,7965,-1
96584,720575940628939014,Tm1,left,acetylcholine,optic,ME>LO,,31916,1
96585,720575940652560118,T4b,left,acetylcholine,optic,ME>LOP,,48596,1
96587,720575940638085210,TmY5a,left,glutamate,optic,ME>LO.LOP,,43670,-1
96588,720575940626293604,Dm3,left,glutamate,optic,ME,,26536,-1
96589,720575940624096915,T4b,left,acetylcholine,optic,ME>LOP,,22449,1
96590,720575940633104045,Tm20,left,acetylcholine,optic,ME>LO,,39262,1
96594,720575940628712936,Tm2,left,acetylcholine,optic,ME>LO,,31455,1
96596,720575940627427850,Dm8,left,glutamate,optic,ME,,28788,-1
96597,720575940625780784,Tm2,left,acetylcholine,optic,ME>LO,,25684,1
96598,720575940612126818,Tm20,left,acetylcholine,optic,ME>LO,,4294,1
96601,720575940652560374,T4c,left,acetylcholine,optic,ME>LOP,,48597,1
96602,720575940607339442,Dm8,left,glutamate,optic,ME,,1508,-1
96605,720575940633616851,T4a,left,acetylcholine,optic,ME>LOP,,39882,1
96606,720575940619074388,Dm2,left,acetylcholine,optic,ME,,13015,1
96608,720575940630479068,Tm6,left,acetylcholine,optic,ME>LO,,34623,1
96609,720575940627302500,CB3851,left,acetylcholine,optic,ME>LO,,28510,1
96610,720575940605876140,T3,left,acetylcholine,optic,ME>LO,,674,1
96612,720575940628467196,TmY4,left,acetylcholine,optic,ME>LO.LOP,,30967,1
96613,720575940629586843,T2a,left,acetylcholine,optic,ME>LO,,33073,1
96614,720575940637108087,Tm5a,left,acetylcholine,optic,ME>LO,,43012,1
96615,720575940646210926,CB3857,left,gaba,optic,LOP,,47742,-1
96616,720575940623144730,CB3864,left,glutamate,optic,ME>LO,,20447,-1
96618,720575940624436733,Tm5c,left,glutamate,optic,ME>LO,,23199,-1
96621,720575940633103789,Dm8,left,glutamate,optic,ME,,39261,-1
96623,720575940623257224,Tm6,left,acetylcholine,optic,ME>LO,,20669,1
96624,720575940638176575,Mi9,left,glutamate,optic,ME,,43749,-1
96625,720575940628782076,T2a,left,acetylcholine,optic,ME>LO,,31613,1
96626,720575940636477108,T5a,left,acetylcholine,optic,LO>LOP,,42490,1
96627,720575940622829132,L3,left,acetylcholine,optic,LA>ME,L1-5,19801,1
96628,720575940612627882,T3,left,acetylcholine,optic,ME>LO,,4781,1
96630,720575940618327389,C2,left,gaba,optic,ME>LA,,11893,-1
96631,720575940614517555,Mi9,left,glutamate,optic,ME,,6865,-1
96634,720575940621069222,Mi13,left,gaba,optic,ME,,16164,-1
96636,720575940616328955,Mi2,left,glutamate,optic,ME,,9159,-1
96637,720575940623190221,T2,left,acetylcholine,optic,ME>LO,,20536,1
96639,720575940615464098,Tm9,left,acetylcholine,optic,ME>LO,,8103,1
96640,720575940626876709,720575940626876709,left,glutamate,optic,ME>LO,,27593,-1
96641,720575940631529514,T5b,left,acetylcholine,optic,LO>LOP,,36688,1
96642,720575940622397790,L3,left,acetylcholine,optic,LA>ME,L1-5,18971,1
96644,720575940620587691,C3,left,gaba,optic,ME>LA,,15089,-1
96645,720575940615373791,TmY5a,left,glutamate,optic,ME>LO.LOP,,7979,-1
96646,720575940622235318,TmY18,left,acetylcholine,optic,ME>LO.LOP,,18605,1
96647,720575940615722658,L3,left,acetylcholine,optic,LA>ME,L1-5,8402,1
96648,720575940618977108,L4,left,acetylcholine,optic,LA>ME,L1-5,12857,1
96649,720575940612949397,Tm5a,left,acetylcholine,optic,ME>LO,,5195,1
96651,720575940622182170,Dm15,left,glutamate,optic,ME,,18475,-1
96655,720575940652561398,Mi2,left,glutamate,optic,ME,,48598,-1
96656,720575940616883851,Tm5Y,left,acetylcholine,optic,ME>LO,,9784,1
96660,720575940626145226,T3,left,acetylcholine,optic,ME>LO,,26323,1
96661,720575940614569470,Dm15,left,glutamate,optic,ME,,6921,-1
96662,720575940620342292,T4c,left,acetylcholine,optic,ME>LOP,,14675,1
96663,720575940624965927,CB3852,left,acetylcholine,optic,ME>LO,,24202,1
96664,720575940614757010,Dm2,left,acetylcholine,optic,ME,,7173,1
96665,720575940626307109,T2a,left,acetylcholine,optic,ME>LO,,26562,1
96666,720575940624775688,720575940624775688,left,acetylcholine,optic,ME,,23746,1
96669,720575940627807400,Dm3,left,glutamate,optic,ME,,29540,-1
96670,720575940636625253,T5c,left,acetylcholine,optic,LO>LOP,,42612,1
96671,720575940638088282,CB3851,left,acetylcholine,optic,ME>LO,,43671,1
96672,720575940619455552,Tm16,left,acetylcholine,optic,ME>LO,,13480,1
96674,720575940631087823,T3,left,acetylcholine,optic,ME>LO,,35859,1
96675,720575940641639387,T2,left,acetylcholine,optic,ME>LO,,46369,1
96676,720575940617473629,L3,left,acetylcholine,optic,LA>ME,L1-5,10460,1
96677,720575940606121644,720575940606121644,left,acetylcholine,optic,ME>LO.LOP,,860,1
96681,720575940629882128,Tm2,left,acetylcholine,optic,ME>LO,,33594,1
96684,720575940633182604,720575940633182604,left,glutamate,optic,ME,,39367,-1
96686,720575940622692378,TmY5a,left,glutamate,optic,ME>LO.LOP,,19527,-1
96687,720575940639023962,T5d,left,acetylcholine,optic,LO>LOP,,44425,1
96688,720575940612092529,Dm2,left,acetylcholine,optic,ME,,4247,1
96689,720575940619931083,Mi2,left,glutamate,optic,ME,,14053,-1
96690,720575940641692917,Tm5c,left,glutamate,optic,ME>LO,,46384,-1
96691,720575940627034142,T2a,left,acetylcholine,optic,ME>LO,,27911,1
96692,720575940616158770,Tm3,left,acetylcholine,optic,ME>LO,,8960,1
96693,720575940622463514,Tm3,left,acetylcholine,optic,ME>LO,,19084,1
96695,720575940620648385,T4a,left,acetylcholine,optic,ME>LOP,,15232,1
96696,720575940623018776,Tm3,left,acetylcholine,optic,ME>LO,,20161,1
96697,720575940609242204,L1,left,glutamate,optic,LA>ME,L1-5,2316,-1
96700,720575940640147059,Tm6,left,acetylcholine,optic,ME>LO,,45425,1
96701,720575940627034398,Tm3,left,acetylcholine,optic,ME>LO,,27914,1
96703,720575940626075322,Tm4,left,acetylcholine,optic,ME>LO,,26208,1
96705,720575940623423270,L3,left,acetylcholine,optic,LA>ME,L1-5,21031,1
96707,720575940612933269,Mi13,left,gaba,optic,ME,,5169,-1
96708,720575940633765090,T2,left,acetylcholine,optic,ME>LO,,40030,1
96709,720575940613116378,Tm4,left,acetylcholine,optic,ME>LO,,5420,1
96711,720575940650595193,Tm6,left,acetylcholine,optic,ME>LO,,48508,1
96713,720575940615105130,T5d,left,acetylcholine,optic,LO>LOP,,7613,1
96714,720575940637664478,Dm1,left,glutamate,optic,ME,,43414,-1
96715,720575940614579921,TmY9,left,acetylcholine,optic,ME>LO.LOP,,6938,1
96718,720575940648229252,TmY9,left,acetylcholine,optic,ME>LO.LOP,,48273,1
96723,720575940625031687,Mi4,left,gaba,optic,ME,columnar,24366,-1
96724,720575940623790179,C2,left,gaba,optic,ME>LA,,21805,-1
96725,720575940655163297,Tm20,left,acetylcholine,optic,ME>LO,,48821,1
96726,720575940635518106,Dm10,left,gaba,optic,ME,,41619,-1
96727,720575940618034978,C3,left,gaba,optic,ME>LA,,11322,-1
96728,720575940629495145,Mi10,left,acetylcholine,optic,ME,,32928,1
96730,720575940624446728,Mi15,left,acetylcholine,optic,ME,,23224,1
96731,720575940615963551,CB3816,left,acetylcholine,optic,ME>LOP.LO,,8674,1
96732,720575940623338316,Tm9,left,acetylcholine,optic,ME>LO,,20830,1
96733,720575940621907839,T5c,left,acetylcholine,optic,LO>LOP,,17886,1
96734,720575940621722550,Mi2,left,glutamate,optic,ME,,17521,-1
96736,720575940614341954,T4d,left,acetylcholine,optic,ME>LOP,,6707,1
96737,720575940614295867,T5a,left,acetylcholine,optic,LO>LOP,,6644,1
96740,720575940605530336,Lawf2,left,acetylcholine,optic,ME>LA,,450,1
96741,720575940632954925,Dm3,left,glutamate,optic,ME,,39038,-1
96743,720575940638091354,T5c,left,acetylcholine,optic,LO>LOP,,43672,1
96744,720575940638091610,TmY3,left,acetylcholine,optic,ME>LO.LOP,,43673,1
96745,720575940618933149,T5c,left,acetylcholine,optic,LO>LOP,,12779,1
96748,720575940619935435,T4b,left,acetylcholine,optic,ME>LOP,,14059,1
96751,720575940621800944,Mi2,left,glutamate,optic,ME,,17684,-1
96753,720575940619590558,Tm12,left,acetylcholine,optic,ME>LO,,13615,1
96755,720575940645505646,Tm6,left,acetylcholine,optic,ME>LO,,47480,1
96756,720575940655067809,CB3852,left,acetylcholine,optic,ME>LO,,48795,1
96758,720575940626962618,TmY5a,left,glutamate,optic,ME>LO.LOP,,27760,-1
96759,720575940624746988,T2,left,acetylcholine,optic,ME>LO,,23694,1
96761,720575940614032084,Dm3,left,glutamate,optic,ME,,6379,-1
96762,720575940627310142,Tm5a,left,acetylcholine,optic,ME>LO,,28529,1
96767,720575940626011320,720575940626011320,left,glutamate,optic,ME>LO.LOP,,26108,-1
96768,720575940616744460,TmY18,left,acetylcholine,optic,ME>LO.LOP,,9633,1
96769,720575940618052180,Dm3,left,glutamate,optic,ME,,11356,-1
96775,720575940613998255,T2a,left,acetylcholine,optic,ME>LO,,6349,1
96777,720575940633767906,Tm9,left,acetylcholine,optic,ME>LO,,40035,1
96778,720575940627435786,T4c,left,acetylcholine,optic,ME>LOP,,28798,1
96779,720575940628530161,Tm3,left,acetylcholine,optic,ME>LO,,31089,1
96780,720575940628095740,Tm20,left,acetylcholine,optic,ME>LO,,30162,1
96781,720575940618052948,TmY18,left,acetylcholine,optic,ME>LO.LOP,,11358,1
96782,720575940629245595,720575940629245595,left,acetylcholine,optic,ME>LO,,32488,1
96783,720575940617740774,Tm2,left,acetylcholine,optic,ME>LO,,10861,1
96784,720575940616027078,Dm3,left,glutamate,optic,ME,,8786,-1
96785,720575940628645481,Dm3,left,glutamate,optic,ME,,31324,-1
96786,720575940614586287,L3,left,acetylcholine,optic,LA>ME,L1-5,6944,1
96787,720575940616632181,Dm3,left,glutamate,optic,ME,,9533,-1
96788,720575940621802736,C3,left,gaba,optic,ME>LA,,17690,-1
96789,720575940624446391,CB3851,left,acetylcholine,optic,ME>LO,,23220,1
96792,720575940616633205,720575940616633205,left,acetylcholine,optic,ME>LO,,9534,1
96795,720575940617555156,Dm15,left,glutamate,optic,ME,,10571,-1
96801,720575940642361741,Mi2,left,glutamate,optic,ME,,46555,-1
96802,720575940627229059,T4c,left,acetylcholine,optic,ME>LOP,,28359,1
96804,720575940620348180,Tm12,left,acetylcholine,optic,ME>LO,,14685,1
96805,720575940621803248,T3,left,acetylcholine,optic,ME>LO,,17692,1
96809,720575940629068367,720575940629068367,left,acetylcholine,optic,ME,,32154,1
96811,720575940607128962,Tm6,left,acetylcholine,optic,ME>LO,,1394,1
96813,720575940634017197,Tm20,left,acetylcholine,optic,ME>LO,,40284,1
96815,720575940623904906,T2a,left,acetylcholine,optic,ME>LO,,22069,1
96817,720575940625644948,Tm2,left,acetylcholine,optic,ME>LO,,25444,1
