bodyId,cell_type,side,idx,nt,sign
34556,L1,right,5430,glutamate,-1
34559,Lawf1,right,5431,acetylcholine,1
34563,L1,right,5432,glutamate,-1
34564,TmY13,right,5433,acetylcholine,1
34565,Lawf2,right,5434,acetylcholine,1
34566,LC17,right,5435,unclear,1
34571,Y3,right,5436,acetylcholine,1
34579,T1,right,5437,unclear,1
34582,LC10d,right,5438,acetylcholine,1
34588,LLPC1,right,5439,acetylcholine,1
34593,Lawf2,right,5440,acetylcholine,1
34598,Y12,right,5441,glutamate,-1
34600,LC41,right,5442,acetylcholine,1
34605,Lawf1,right,5443,acetylcholine,1
34606,Mi1,right,5444,acetylcholine,1
34609,T1,right,5445,unclear,1
34613,MeLo14,right,5446,glutamate,-1
34614,L1,right,5447,glutamate,-1
34616,L1,right,5448,glutamate,-1
34619,L1,right,5449,glutamate,-1
34621,L2,right,5450,acetylcholine,1
34623,L2,right,5451,acetylcholine,1
34626,Mi1,right,5452,acetylcholine,1
34631,L1,right,5453,glutamate,-1
34637,L1,right,5454,glutamate,-1
34638,LPi3412,right,5455,glutamate,-1
34639,MeVP10,right,5456,acetylcholine,1
34645,LC17,right,5457,unclear,1
34647,TmY17,right,5458,acetylcholine,1
34648,MeLo2,right,5459,acetylcholine,1
34650,Lawf1,right,5460,acetylcholine,1
34651,LoVP17,right,5461,acetylcholine,1
34653,L2,right,5462,acetylcholine,1
34654,LC41,right,5463,acetylcholine,1
34656,Y3,right,5464,acetylcholine,1
34658,Mi1,right,5465,acetylcholine,1
34659,Cm19,right,5466,gaba,-1
34661,L1,right,5467,glutamate,-1
34662,LC15,right,5468,acetylcholine,1
34663,TmY15,right,5469,gaba,-1
34665,TmY10,right,5470,acetylcholine,1
34666,LC6,right,5471,acetylcholine,1
34670,T1,right,5472,unclear,1
34671,LC40,right,5473,acetylcholine,1
34672,L2,right,5474,acetylcholine,1
34679,LPi34,right,5475,glutamate,-1
34680,Lawf2,right,5476,acetylcholine,1
34681,LPLC2,right,5477,acetylcholine,1
34682,L1,right,5478,glutamate,-1
34687,Lawf2,right,5479,acetylcholine,1
34690,Lawf2,right,5480,acetylcholine,1
34692,Y3,right,5481,acetylcholine,1
34694,LC11,right,5482,acetylcholine,1
34701,L1,right,5483,glutamate,-1
34702,LC17,right,5484,unclear,1
34704,Tlp13,right,5485,glutamate,-1
34705,T1,right,5486,unclear,1
34706,Lawf2,right,5487,acetylcholine,1
34708,LC17,right,5488,unclear,1
34709,L1,right,5489,glutamate,-1
34714,L1,right,5490,glutamate,-1
34716,L2,right,5491,acetylcholine,1
34718,Mi1,right,5492,acetylcholine,1
34721,Dm12,right,5493,glutamate,-1
34726,LLPC2,right,5494,acetylcholine,1
34728,Y12,right,5495,glutamate,-1
34731,LC15,right,5496,acetylcholine,1
34733,LPC1,right,5497,acetylcholine,1
34739,Mi1,right,5498,acetylcholine,1
34741,Mi1,right,5499,acetylcholine,1
34742,Y3,right,5500,acetylcholine,1
34746,Y3,right,5501,acetylcholine,1
34749,L2,right,5502,acetylcholine,1
34752,Lawf2,right,5503,acetylcholine,1
34754,Y3,right,5504,acetylcholine,1
34756,LC10a,right,5505,acetylcholine,1
34759,Mi1,right,5506,acetylcholine,1
34764,L2,right,5507,acetylcholine,1
34765,LC9,right,5508,acetylcholine,1
34768,Y13,right,5509,glutamate,-1
34772,MeLo2,right,5510,acetylcholine,1
34773,Y12,right,5511,glutamate,-1
34774,LC10a,right,5512,acetylcholine,1
34777,LC14b,right,5513,acetylcholine,1
34781,L1,right,5514,glutamate,-1
34782,Tm24,right,5515,acetylcholine,1
34783,MeVP3,right,5516,acetylcholine,1
34785,Lawf1,right,5517,acetylcholine,1
34792,Pm1,right,5518,gaba,-1
34799,Li25,right,5519,gaba,-1
34800,TmY17,right,5520,acetylcholine,1
34804,T1,right,5521,unclear,1
34805,TmY21,right,5522,acetylcholine,1
34806,T1,right,5523,unclear,1
34807,MeLo12,right,5524,glutamate,-1
34809,Y3,right,5525,acetylcholine,1
34811,Pm1,right,5526,gaba,-1
34812,LPT113,right,5527,gaba,-1
34814,LC15,right,5528,acetylcholine,1
34817,LOLP1,right,5529,gaba,-1
34820,Lawf2,right,5530,acetylcholine,1
34821,LC15,right,5531,acetylcholine,1
34824,Lawf2,right,5532,acetylcholine,1
34826,Lawf2,right,5533,acetylcholine,1
34831,L1,right,5534,glutamate,-1
34833,L1,right,5535,glutamate,-1
34834,LLPC2,right,5536,acetylcholine,1
34837,L1,right,5537,glutamate,-1
34838,LC10a,right,5538,acetylcholine,1
34839,LC12,right,5539,unclear,1
34844,LC10d,right,5540,acetylcholine,1
34846,LC22,right,5541,acetylcholine,1
34848,L1,right,5542,glutamate,-1
34849,Mi1,right,5543,acetylcholine,1
34852,L1,right,5544,glutamate,-1
34854,L2,right,5545,acetylcholine,1
34855,L1,right,5546,glutamate,-1
34857,L1,right,5547,glutamate,-1
34858,LC10d,right,5548,acetylcholine,1
34859,LLPC1,right,5549,acetylcholine,1
34862,Mi1,right,5550,acetylcholine,1
34863,L1,right,5551,glutamate,-1
34864,LC9,right,5552,acetylcholine,1
34865,MeLo2,right,5553,acetylcholine,1
34867,Mi1,right,5554,acetylcholine,1
34877,LLPC1,right,5555,acetylcholine,1
34882,Lawf2,right,5556,acetylcholine,1
34883,LoVP17,right,5557,acetylcholine,1
34884,L1,right,5558,glutamate,-1
34885,T1,right,5559,unclear,1
34888,T1,right,5560,unclear,1
34891,T1,right,5561,unclear,1
34892,LC9,right,5562,acetylcholine,1
34895,Li25,right,5563,gaba,-1
34898,Mi1,right,5564,acetylcholine,1
34899,Mi1,right,5565,acetylcholine,1
34901,LC41,right,5566,acetylcholine,1
34916,Lawf2,right,5567,acetylcholine,1
34919,L2,right,5568,acetylcholine,1
34923,L1,right,5569,glutamate,-1
34926,Mi1,right,5570,acetylcholine,1
34929,L1,right,5571,glutamate,-1
34931,LC6,right,5572,acetylcholine,1
34932,MeLo1,right,5573,acetylcholine,1
34933,Mi1,right,5574,acetylcholine,1
34934,L1,right,5575,glutamate,-1
34937,L2,right,5576,acetylcholine,1
34938,Mi1,right,5577,acetylcholine,1
34944,L1,right,5578,glutamate,-1
34954,Y3,right,5579,acetylcholine,1
34955,L2,right,5580,acetylcholine,1
34957,Mi1,right,5581,acetylcholine,1
34958,LPi3b,right,5582,glutamate,-1
34963,MeLo1,right,5583,acetylcholine,1
34965,Mi1,right,5584,acetylcholine,1
34968,L1,right,5585,glutamate,-1
34975,MeLo1,right,5586,acetylcholine,1
34976,Cm11c,right,5587,acetylcholine,1
34977,Mi1,right,5588,acetylcholine,1
34978,Y3,right,5589,acetylcholine,1
34984,LC9,right,5590,acetylcholine,1
34985,T1,right,5591,unclear,1
34986,LC22,right,5592,acetylcholine,1
34990,MeVP7,right,5593,acetylcholine,1
34991,Tm24,right,5594,acetylcholine,1
34993,LC17,right,5595,unclear,1
34997,Tlp13,right,5596,glutamate,-1
34999,L1,right,5597,glutamate,-1
35000,LLPC1,right,5598,acetylcholine,1
35001,Mi1,right,5599,acetylcholine,1
35006,LC9,right,5600,acetylcholine,1
35008,Y3,right,5601,acetylcholine,1
35011,L1,right,5602,glutamate,-1
35012,L1,right,5603,glutamate,-1
35014,Li25,right,5604,gaba,-1
35017,Mi1,right,5605,acetylcholine,1
35021,L1,right,5606,glutamate,-1
35023,L2,right,5607,acetylcholine,1
35025,MeLo1,right,5608,acetylcholine,1
35026,L1,right,5609,glutamate,-1
35027,MeVP20,right,5610,unclear,1
35029,LC17,right,5611,unclear,1
35032,Y3,right,5612,acetylcholine,1
35034,R1-R6,right,5613,histamine,1
35035,Y3,right,5614,acetylcholine,1
35037,Tm24,right,5615,acetylcholine,1
35038,L1,right,5616,glutamate,-1
35045,Mi1,right,5617,acetylcholine,1
35047,Dm12,right,5618,glutamate,-1
35048,Li34a,right,5619,gaba,-1
35054,Tm30,right,5620,gaba,-1
35063,Lawf2,right,5621,acetylcholine,1
35064,Y3,right,5622,acetylcholine,1
35067,TmY17,right,5623,acetylcholine,1
35069,T1,right,5624,unclear,1
35070,Tm16,right,5625,acetylcholine,1
35072,LC9,right,5626,acetylcholine,1
35074,T1,right,5627,unclear,1
35077,Cm14,right,5628,gaba,-1
35079,Tm2,right,5629,acetylcholine,1
35080,Tm26,right,5630,acetylcholine,1
35086,LC10d,right,5631,acetylcholine,1
35089,Y13,right,5632,glutamate,-1
35091,L1,right,5633,glutamate,-1
35093,L2,right,5634,acetylcholine,1
35097,L2,right,5635,acetylcholine,1
35098,LC17,right,5636,unclear,1
35100,Mi1,right,5637,acetylcholine,1
35106,Tlp12,right,5638,glutamate,-1
35110,L2,right,5639,acetylcholine,1
35112,Cm14,right,5640,gaba,-1
35113,Mi1,right,5641,acetylcholine,1
35117,Pm1,right,5642,gaba,-1
35118,Y3,right,5643,acetylcholine,1
35127,MeLo1,right,5644,acetylcholine,1
35131,LC9,right,5645,acetylcholine,1
35134,MeLo2,right,5646,acetylcholine,1
35137,TmY13,right,5647,acetylcholine,1
35139,L1,right,5648,glutamate,-1
35148,MeTu1,right,5649,acetylcholine,1
35149,MeVP11,right,5650,acetylcholine,1
35151,T1,right,5651,unclear,1
35152,Mi1,right,5652,acetylcholine,1
35156,L1,right,5653,glutamate,-1
35160,L1,right,5654,glutamate,-1
35161,Mi1,right,5655,acetylcholine,1
35163,Dm9,right,5656,glutamate,-1
35167,Mi1,right,5657,acetylcholine,1
35170,L1,right,5658,glutamate,-1
35172,Pm4,right,5659,gaba,-1
35173,Mi1,right,5660,acetylcholine,1
35175,Li13,right,5661,gaba,-1
35176,L1,right,5662,glutamate,-1
35178,L1,right,5663,glutamate,-1
35179,L2,right,5664,acetylcholine,1
35181,LC17,right,5665,unclear,1
35184,Y3,right,5666,acetylcholine,1
35186,Lawf1,right,5667,acetylcholine,1
35188,Dm9,right,5668,glutamate,-1
35190,T1,right,5669,unclear,1
35191,Y11,right,5670,glutamate,-1
35194,L1,right,5671,glutamate,-1
35199,L1,right,5672,glutamate,-1
35200,L1,right,5673,glutamate,-1
35204,LPi34,right,5674,glutamate,-1
35209,T1,right,5675,unclear,1
35210,L1,right,5676,glutamate,-1
35211,T1,right,5677,unclear,1
35215,L2,right,5678,acetylcholine,1
35216,LoVC24,right,5679,gaba,-1
35218,Mi1,right,5680,acetylcholine,1
35219,Pm5,right,5681,gaba,-1
35222,MeLo1,right,5682,acetylcholine,1
35231,L1,right,5683,glutamate,-1
35234,Mi1,right,5684,acetylcholine,1
35235,Mi1,right,5685,acetylcholine,1
35240,LC11,right,5686,acetylcholine,1
35241,LC10c-2,right,5687,unclear,1
35242,LLPC1,right,5688,acetylcholine,1
35247,Pm4,right,5689,gaba,-1
35250,LC10a,right,5690,acetylcholine,1
35251,Cm27,right,5691,glutamate,-1
35252,T1,right,5692,unclear,1
35253,Y11,right,5693,glutamate,-1
35257,T1,right,5694,unclear,1
35258,L1,right,5695,glutamate,-1
35260,Mi1,right,5696,acetylcholine,1
35273,T1,right,5697,unclear,1
35276,Y3,right,5698,acetylcholine,1
35284,LLPC3,right,5699,acetylcholine,1
35285,T1,right,5700,unclear,1
35287,L2,right,5701,acetylcholine,1
35290,Mi1,right,5702,acetylcholine,1
35292,T1,right,5703,unclear,1
35295,MeVP3,right,5704,acetylcholine,1
35296,Mi1,right,5705,acetylcholine,1
35299,L2,right,5706,acetylcholine,1
35300,LC15,right,5707,acetylcholine,1
35301,Mi1,right,5708,acetylcholine,1
35306,Mi1,right,5709,acetylcholine,1
35307,Dm9,right,5710,glutamate,-1
35309,MeLo3b,right,5711,acetylcholine,1
35310,LC9,right,5712,acetylcholine,1
35315,Y3,right,5713,acetylcholine,1
35317,LC10c-2,right,5714,unclear,1
35319,T1,right,5715,unclear,1
35321,LC6,right,5716,acetylcholine,1
35323,Lawf1,right,5717,acetylcholine,1
35328,L2,right,5718,acetylcholine,1
35329,T1,right,5719,unclear,1
35335,Pm5,right,5720,gaba,-1
35338,Li25,right,5721,gaba,-1
35340,Tm16,right,5722,acetylcholine,1
35342,L2,right,5723,acetylcholine,1
35347,L2,right,5724,acetylcholine,1
35348,LC15,right,5725,acetylcholine,1
35349,TmY17,right,5726,acetylcholine,1
35350,Y3,right,5727,acetylcholine,1
35352,LoVP83,right,5728,unclear,1
35354,Li34a,right,5729,gaba,-1
35355,L1,right,5730,glutamate,-1
35359,L1,right,5731,glutamate,-1
35360,Li25,right,5732,gaba,-1
35361,T1,right,5733,unclear,1
35363,T1,right,5734,unclear,1
35367,LPi34,right,5735,glutamate,-1
35374,Lawf1,right,5736,acetylcholine,1
35375,LC36,right,5737,acetylcholine,1
35378,MeLo13,right,5738,glutamate,-1
35379,Li34a,right,5739,gaba,-1
35380,TmY9a,right,5740,acetylcholine,1
35382,L1,right,5741,glutamate,-1
35384,LPi43,right,5742,glutamate,-1
35385,Lawf1,right,5743,acetylcholine,1
35387,Tm16,right,5744,acetylcholine,1
35388,L1,right,5745,glutamate,-1
35390,TmY15,right,5746,gaba,-1
35392,Tm23,right,5747,gaba,-1
35395,Y12,right,5748,glutamate,-1
35405,Mi1,right,5749,acetylcholine,1
35406,Dm1,right,5750,glutamate,-1
35408,Lawf1,right,5751,acetylcholine,1
35410,LoVC24,right,5752,gaba,-1
35412,T1,right,5753,unclear,1
35416,Mi1,right,5754,acetylcholine,1
35418,LPi2c,right,5755,glutamate,-1
35421,L2,right,5756,acetylcholine,1
35427,Tm38,right,5757,acetylcholine,1
35428,Mi1,right,5758,acetylcholine,1
35431,LPT112,right,5759,gaba,-1
35432,LC17,right,5760,unclear,1
35444,TmY10,right,5761,acetylcholine,1
35445,MeLo1,right,5762,acetylcholine,1
35447,Mi1,right,5763,acetylcholine,1
35449,Y3,right,5764,acetylcholine,1
35451,MeVP3,right,5765,acetylcholine,1
35454,LLPC2,right,5766,acetylcholine,1
35455,LC15,right,5767,acetylcholine,1
35456,MeTu1,right,5768,acetylcholine,1
35457,L2,right,5769,acetylcholine,1
35458,LC17,right,5770,unclear,1
35463,Tm16,right,5771,acetylcholine,1
35464,Lawf2,right,5772,acetylcholine,1
35465,LLPC2,right,5773,acetylcholine,1
35470,T1,right,5774,unclear,1
35473,Lawf1,right,5775,acetylcholine,1
35476,Tm38,right,5776,acetylcholine,1
35480,MeVP11,right,5777,acetylcholine,1
35481,L2,right,5778,acetylcholine,1
35483,Y3,right,5779,acetylcholine,1
35484,Y3,right,5780,acetylcholine,1
35487,TmY21,right,5781,acetylcholine,1
35491,Y13,right,5782,glutamate,-1
35497,L2,right,5783,acetylcholine,1
35498,Mi1,right,5784,acetylcholine,1
35499,L1,right,5785,glutamate,-1
35500,LC17,right,5786,unclear,1
35507,Cm11c,right,5787,acetylcholine,1
35508,LLPC2,right,5788,acetylcholine,1
35511,Lawf1,right,5789,acetylcholine,1
35512,Mi1,right,5790,acetylcholine,1
35515,L2,right,5791,acetylcholine,1
35522,Lawf1,right,5792,acetylcholine,1
35523,L1,right,5793,glutamate,-1
35526,Li25,right,5794,gaba,-1
35529,LC13,right,5795,acetylcholine,1
35531,Lawf1,right,5796,acetylcholine,1
35534,LC6,right,5797,acetylcholine,1
35537,L1,right,5798,glutamate,-1
35538,MeLo3b,right,5799,acetylcholine,1
35544,LC37,right,5800,glutamate,-1
35547,Pm1,right,5801,gaba,-1
35549,LC17,right,5802,unclear,1
35551,Mi1,right,5803,acetylcholine,1
35555,LPi34,right,5804,glutamate,-1
35559,LLPC2,right,5805,acetylcholine,1
35563,Y12,right,5806,glutamate,-1
35565,Y12,right,5807,glutamate,-1
35569,C3,right,5808,gaba,-1
35572,Mi1,right,5809,acetylcholine,1
35573,L3,right,5810,acetylcholine,1
35578,L2,right,5811,acetylcholine,1
35579,Dm12,right,5812,glutamate,-1
35580,Mi1,right,5813,acetylcholine,1
35583,L5,right,5814,acetylcholine,1
35587,LC10d,right,5815,acetylcholine,1
35590,TmY17,right,5816,acetylcholine,1
35595,MeVP4,right,5817,acetylcholine,1
35596,Y11,right,5818,glutamate,-1
35598,LC6,right,5819,acetylcholine,1
35600,Y3,right,5820,acetylcholine,1
35602,Mi1,right,5821,acetylcholine,1
35603,Li25,right,5822,gaba,-1
35609,L1,right,5823,glutamate,-1
35610,MeLo11,right,5824,glutamate,-1
35612,L2,right,5825,acetylcholine,1
35617,Y3,right,5826,acetylcholine,1
35618,LPLC4,right,5827,acetylcholine,1
35620,Lawf2,right,5828,acetylcholine,1
35623,Tlp12,right,5829,glutamate,-1
35627,LOLP1,right,5830,gaba,-1
35628,Tm23,right,5831,gaba,-1
35631,LPT113,right,5832,gaba,-1
35632,LPLC2,right,5833,acetylcholine,1
35633,Tm24,right,5834,acetylcholine,1
35636,MeLo12,right,5835,glutamate,-1
35637,Dm9,right,5836,glutamate,-1
35645,MeLo7,right,5837,acetylcholine,1
35647,L2,right,5838,acetylcholine,1
35651,L2,right,5839,acetylcholine,1
35654,MeLo1,right,5840,acetylcholine,1
35657,Y3,right,5841,acetylcholine,1
35658,LC20b,right,5842,glutamate,-1
35659,LC10e,right,5843,acetylcholine,1
35660,Y3,right,5844,acetylcholine,1
35663,LPT111,right,5845,gaba,-1
35665,Mi1,right,5846,acetylcholine,1
35671,T1,right,5847,unclear,1
35678,Mi1,right,5848,acetylcholine,1
35680,LPLC2,right,5849,acetylcholine,1
35683,Mi1,right,5850,acetylcholine,1
35684,Y11,right,5851,glutamate,-1
35687,TmY15,right,5852,gaba,-1
35688,TmY17,right,5853,acetylcholine,1
35689,LC15,right,5854,acetylcholine,1
35690,L1,right,5855,glutamate,-1
35692,Lawf1,right,5856,acetylcholine,1
35695,Y3,right,5857,acetylcholine,1
35703,Pm5,right,5858,gaba,-1
35708,Mi1,right,5859,acetylcholine,1
35709,LLPC2,right,5860,acetylcholine,1
35711,OLVC7,left,5861,glutamate,-1
35712,Mi1,right,5862,acetylcholine,1
35721,Y12,right,5863,glutamate,-1
35723,LPT111,right,5864,gaba,-1
35724,Mi1,right,5865,acetylcholine,1
35726,MeLo1,right,5866,acetylcholine,1
35729,T1,right,5867,unclear,1
35730,Y11,right,5868,glutamate,-1
35734,Mi1,right,5869,acetylcholine,1
35735,Y12,right,5870,glutamate,-1
35739,R1-R6,right,5871,histamine,1
35741,Dm12,right,5872,glutamate,-1
35744,LC9,right,5873,acetylcholine,1
35745,L1,right,5874,glutamate,-1
35746,LC21,right,5875,acetylcholine,1
35754,Y11,right,5876,glutamate,-1
35755,T1,right,5877,unclear,1
35756,TmY21,right,5878,acetylcholine,1
35759,Y11,right,5879,glutamate,-1
35760,C3,right,5880,gaba,-1
35762,L4,right,5881,acetylcholine,1
35764,L1,right,5882,glutamate,-1
35766,MeVP10,right,5883,acetylcholine,1
35767,L2,right,5884,acetylcholine,1
35768,T1,right,5885,unclear,1
35769,Y12,right,5886,glutamate,-1
35770,Mi1,right,5887,acetylcholine,1
35771,Y3,right,5888,acetylcholine,1
35772,LC17,right,5889,unclear,1
35773,TmY17,right,5890,acetylcholine,1
35774,Mi1,right,5891,acetylcholine,1
35777,Mi1,right,5892,acetylcholine,1
35779,MeTu3b,right,5893,acetylcholine,1
35780,LC17,right,5894,unclear,1
35791,LC10c-1,right,5895,acetylcholine,1
35795,L2,right,5896,acetylcholine,1
35797,LPT111,right,5897,gaba,-1
35800,MeLo9,right,5898,glutamate,-1
35804,L1,right,5899,glutamate,-1
35806,Mi1,right,5900,acetylcholine,1
35807,Tm16,right,5901,acetylcholine,1
35809,LC9,right,5902,acetylcholine,1
35812,L1,right,5903,glutamate,-1
35814,TmY21,right,5904,acetylcholine,1
35818,L1,right,5905,glutamate,-1
35819,Tlp11,right,5906,glutamate,-1
35820,Li25,right,5907,gaba,-1
35825,LC6,right,5908,acetylcholine,1
35828,Tlp14,right,5909,glutamate,-1
35832,MeLo2,right,5910,acetylcholine,1
35833,L1,right,5911,glutamate,-1
35836,Mi1,right,5912,acetylcholine,1
35837,Mi1,right,5913,acetylcholine,1
35838,LPLC2,right,5914,acetylcholine,1
35840,Mi1,right,5915,acetylcholine,1
35841,Mi1,right,5916,acetylcholine,1
35845,Mi1,right,5917,acetylcholine,1
35846,Lawf2,right,5918,acetylcholine,1
35848,Mi1,right,5919,acetylcholine,1
35851,Lawf2,right,5920,acetylcholine,1
35852,Lawf1,right,5921,acetylcholine,1
35853,T1,right,5922,unclear,1
35855,Lawf1,right,5923,acetylcholine,1
35856,Li34a,right,5924,gaba,-1
35857,Tm24,right,5925,acetylcholine,1
35860,LC17,right,5926,unclear,1
35861,Y12,right,5927,glutamate,-1
35862,TmY17,right,5928,acetylcholine,1
35867,L1,right,5929,glutamate,-1
35868,Y11,right,5930,glutamate,-1
35869,Pm1,right,5931,gaba,-1
35872,T1,right,5932,unclear,1
35873,MeTu1,right,5933,acetylcholine,1
35874,MeLo1,right,5934,acetylcholine,1
35875,Tm31,right,5935,glutamate,-1
35876,LT81,right,5936,unclear,1
35877,L1,right,5937,glutamate,-1
35882,Mi1,right,5938,acetylcholine,1
35885,Mi1,right,5939,acetylcholine,1
35888,Mi1,right,5940,acetylcholine,1
35889,LPLC2,right,5941,acetylcholine,1
35890,Mi1,right,5942,acetylcholine,1
35891,LC43,right,5943,unclear,1
35894,Y11,right,5944,glutamate,-1
35897,Mi1,right,5945,acetylcholine,1
35898,LoVP83,right,5946,unclear,1
35900,Dm12,right,5947,glutamate,-1
35905,LC17,right,5948,unclear,1
35907,LC17,right,5949,unclear,1
35909,L2,right,5950,acetylcholine,1
35910,Mi1,right,5951,acetylcholine,1
35911,LPi43,right,5952,glutamate,-1
35914,L1,right,5953,glutamate,-1
35917,L1,right,5954,glutamate,-1
35928,Mi1,right,5955,acetylcholine,1
35934,Mi1,right,5956,acetylcholine,1
35937,Lawf2,right,5957,acetylcholine,1
35938,LC11,right,5958,acetylcholine,1
35943,L1,right,5959,glutamate,-1
35944,L1,right,5960,glutamate,-1
35946,L1,right,5961,glutamate,-1
35948,T1,right,5962,unclear,1
35949,LPi2d,right,5963,glutamate,-1
35950,Tm24,right,5964,acetylcholine,1
35952,MeLo2,right,5965,acetylcholine,1
35957,Mi1,right,5966,acetylcholine,1
35958,L1,right,5967,glutamate,-1
35959,L2,right,5968,acetylcholine,1
35960,Lawf1,right,5969,acetylcholine,1
35964,Tm16,right,5970,acetylcholine,1
35970,L2,right,5971,acetylcholine,1
35973,Y11,right,5972,glutamate,-1
35974,LC43,right,5973,unclear,1
35975,LC17,right,5974,unclear,1
35979,L1,right,5975,glutamate,-1
35981,LC17,right,5976,unclear,1
35982,Lawf1,right,5977,acetylcholine,1
35983,L2,right,5978,acetylcholine,1
35984,Li25,right,5979,gaba,-1
35985,L1,right,5980,glutamate,-1
35987,MeLo1,right,5981,acetylcholine,1
35989,L1,right,5982,glutamate,-1
35990,Mi1,right,5983,acetylcholine,1
35994,LC9,right,5984,acetylcholine,1
35995,T1,right,5985,unclear,1
35996,L1,right,5986,glutamate,-1
35997,Pm1,right,5987,gaba,-1
36000,Pm5,right,5988,gaba,-1
36004,Pm4,right,5989,gaba,-1
36006,L1,right,5990,glutamate,-1
36008,L1,right,5991,glutamate,-1
36010,LPi34,right,5992,glutamate,-1
36013,Tlp13,right,5993,glutamate,-1
36015,L2,right,5994,acetylcholine,1
36016,L5,right,5995,acetylcholine,1
36017,LPC1,right,5996,acetylcholine,1
36019,L1,right,5997,glutamate,-1
36021,T1,right,5998,unclear,1
36022,Tm24,right,5999,acetylcholine,1
36023,Pm5,right,6000,gaba,-1
36025,L5,right,6001,acetylcholine,1
36028,L1,right,6002,glutamate,-1
36030,TmY17,right,6003,acetylcholine,1
36033,Y11,right,6004,glutamate,-1
36034,Dm9,right,6005,glutamate,-1
36036,L1,right,6006,glutamate,-1
36037,L2,right,6007,acetylcholine,1
36046,LPi34,right,6008,glutamate,-1
36053,Y11,right,6009,glutamate,-1
36056,L1,right,6010,glutamate,-1
36066,T1,right,6011,unclear,1
36069,Tm16,right,6012,acetylcholine,1
36070,Lawf2,right,6013,acetylcholine,1
36072,Li13,right,6014,gaba,-1
36073,T1,right,6015,unclear,1
36074,L1,right,6016,glutamate,-1
36075,LC17,right,6017,unclear,1
36079,T1,right,6018,unclear,1
36081,LC17,right,6019,unclear,1
36084,Lawf2,right,6020,acetylcholine,1
36086,L1,right,6021,glutamate,-1
36088,LLPC2,right,6022,acetylcholine,1
36089,Y11,right,6023,glutamate,-1
36091,Tm26,right,6024,acetylcholine,1
36097,Mi4,right,6025,gaba,-1
36098,LC9,right,6026,acetylcholine,1
36103,Lawf2,right,6027,acetylcholine,1
36105,Lawf1,right,6028,acetylcholine,1
36106,T1,right,6029,unclear,1
